Experiments,Time,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,pH,Lactate,Butyrate,Acetate,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BL-BU-CC-CH-ER-FP-PC-RI-3Inulin-2Pectin-1Starch,0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0
AC-BA-BL-BU-CC-CH-ER-FP-PC-RI-3Inulin-2Pectin-1Starch,1,,,,,,,,,,,,,,,,6.199228397625545,,,,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0
AC-BA-BL-BU-CC-CH-ER-FP-PC-RI-3Inulin-2Pectin-1Starch,2,0.208938835792187,0.14153041434435176,6.978759785415e-05,0.020468212207245075,0.3308526856843675,0.0,0.08088451238465773,0.09451236593792467,0.00027900342471874997,0.0,0.0962489313332716,0.11419530260909361,0.07150518953035645,6.978759785415e-05,0.001710023418003525,6.150480540334843,,,,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0
AC-BA-BL-BU-CC-CH-ER-FP-PC-RI-3Inulin-2Pectin-1Starch,3,0.09264989224686952,0.18930128782770675,8.6835559555025e-05,0.03628687494711402,0.229204753383632,0.0,0.294213050503389,0.0434803501698601,4.4403351144825e-05,0.0,0.026486223373841378,0.06164459373211002,0.11584541289454275,4.34177797775e-05,0.001308159850126175,6.07871405498552,0.0,13.196129375,33.7302943675,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,1,,,,,,,,,,,,,,,,6.3118735694528025,,,,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,2,0.06531474280140735,0.14062327461630975,9.4683884812925e-05,0.091973604872668,0.11359399152875871,0.0,0.00011742474445477501,0.05432597123902167,0.48981081879122,0.0,0.1096532038868232,0.05503185628558442,0.00013525485000415,9.95946389054e-05,0.015522616170595275,6.141811406941595,,,,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,3,0.16824107324627752,0.221794059869925,7.721977229695e-05,0.25472011726666827,0.15908974659991376,0.0,0.000287955080144875,0.009038845044941651,0.269760543631949,0.0,0.3085235127237498,0.08311695608952918,7.721977229695e-05,0.0,0.0074664840751313,6.106869879593362,0.0,16.251910325,26.6909571215,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-5Inulin-1Pectin,0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.16666666666666666,0.0,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-5Inulin-1Pectin,1,,,,,,,,,,,,,,,,6.267509091686515,,,,0.0,0.0,0.8333333333333333,0.16666666666666666,0.0,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-5Inulin-1Pectin,2,0.10019489215387407,0.00303558649003165,0.00014407761885195001,0.23113456962017676,0.194627606129677,0.0,0.000344659062970875,0.02254542221022855,0.424669469332837,0.0,0.1936704587935075,0.07586098335236882,6.0723236126125e-05,0.0,0.002437907444064375,6.134730712064147,,,,0.0,0.0,0.8333333333333333,0.16666666666666666,0.0,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-5Inulin-1Pectin,3,0.12043532804782475,0.001608386624249175,0.00031321781705885,0.39280283685643075,0.14627800390551826,0.0,0.00040944309342655003,0.0027598356452732,0.29241081705293426,0.0,0.3377350058345048,0.05350223146911703,0.0,0.0,0.0006374925724407251,6.099266490297535,0.0,16.15710385,25.3758940195,0.0,0.0,0.8333333333333333,0.16666666666666666,0.0,0.0
