Experiments,Time,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,pH,Lactate,Butyrate,Acetate,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BH-CA-CC-CH-DF-ER-FP-PC-PJ-RI-2Starch-4Xylan,0,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
AC-BH-CA-CC-CH-DF-ER-FP-PC-PJ-RI-2Starch-4Xylan,1,,,,,,,,,,,,,,,,6.757782946445268,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
AC-BH-CA-CC-CH-DF-ER-FP-PC-PJ-RI-2Starch-4Xylan,2,0.0022932166823479,0.074436938355286,0.0405486910051701,0.0001007435596767,0.0001200013664919,0.2108384928873677,0.0927959535735434,0.0007318073365368,0.005358385363978,0.0,0.0001024440164971,0.0040319080524242,0.0188291992422832,0.1961241649813416,0.3117899942722532,6.687280539578505,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
AC-BH-CA-CC-CH-DF-ER-FP-PC-PJ-RI-2Starch-4Xylan,3,0.0043639034063306,0.1161672337229767,0.0508023495590464,0.0003326773449227,5.95019375106526e-05,0.1197471906007832,0.0254499423475092,0.0009210270751865,0.0002437274632111,0.0,0.0212644292204784,0.001923033980464,0.1503121785198129,0.2349436987533312,0.2583521959150249,6.712419036631083,0.127927595,17.93799564,25.513286323,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
AC-BH-CA-CC-CH-DF-ER-PC-PJ-RI-3Starch-3Xylan,0,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
AC-BH-CA-CC-CH-DF-ER-PC-PJ-RI-3Starch-3Xylan,1,,,,,,,,,,,,,,,,6.795925184995825,,,,0.0,0.0,0.0,0.0,0.5,0.5
AC-BH-CA-CC-CH-DF-ER-PC-PJ-RI-3Starch-3Xylan,2,0.000237957631114,3.619827380898648e-05,0.0218374402951994,9.521651028504498e-05,7.725914718189967e-05,0.111963139304327,0.0804491214001254,0.0036054703168795,0.0032408188775068,0.0,2.7658295883575e-05,6.56358806221083e-05,0.0135147718682953,0.3517404410882032,0.317624105137019,6.717469712998217,,,,0.0,0.0,0.0,0.0,0.5,0.5
AC-BH-CA-CC-CH-DF-ER-PC-PJ-RI-3Starch-3Xylan,3,0.0001396289165649,3.935168347596542e-05,0.0640374854696153,3.585196460125e-05,0.0001058071255989,0.0454282623280937,0.0180730861744623,0.0019582034639592,0.0002780292445058,0.0,0.056334868735581,9.865259117812975e-06,0.0631714777859126,0.3355007764983195,0.359200851531961,6.7001391653353775,0.133994895,18.696885425,20.553447941,0.0,0.0,0.0,0.0,0.5,0.5
AC-BH-CA-CH-DF-ER-FP-PC-PJ-RI-3Starch-3Xylan,0,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
AC-BH-CA-CH-DF-ER-FP-PC-PJ-RI-3Starch-3Xylan,1,,,,,,,,,,,,,,,,6.796831543031923,,,,0.0,0.0,0.0,0.0,0.5,0.5
AC-BH-CA-CH-DF-ER-FP-PC-PJ-RI-3Starch-3Xylan,2,0.0010243024786459,0.03726854311311,0.0350145993177242,4.34242221968135e-05,6.287236768305473e-05,0.226896320076989,0.0001001814897877,0.0003977424503955,0.0279215074212688,9.045124108927376e-06,0.0004160374930752,0.0083190995401904,0.0145031519677085,0.235191598753589,0.28888757453467,6.741042787760935,,,,0.0,0.0,0.0,0.0,0.5,0.5
AC-BH-CA-CH-DF-ER-FP-PC-PJ-RI-3Starch-3Xylan,3,0.0228281095751364,0.0228445207286359,0.0456523716316234,0.0001852884299663,0.0454495941568813,0.0897895602235462,0.0453170524521669,0.0005403643931716,0.0111923337235975,0.0,0.0279263839788032,0.0230233453833106,0.0289642461699805,0.2914068856894037,0.340567777860623,6.737852083909865,0.07282555,20.085549025,27.0263696695,0.0,0.0,0.0,0.0,0.5,0.5
