Experiments,Time,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,pH,Lactate,Butyrate,Acetate,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
BA-BH-BL-BU-CC-DF-PC-1Inulin-4Starch-1Xylan,0,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0,0.0,0.0006666666666666,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.1666666666666666
BA-BH-BL-BU-CC-DF-PC-1Inulin-4Starch-1Xylan,1,,,,,,,,,,,,,,,,5.892416836328053,,,,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.1666666666666666
BA-BH-BL-BU-CC-DF-PC-1Inulin-4Starch-1Xylan,2,0.0,0.3472570319715737,0.0004228811548066,0.0205161279993666,0.170898759773353,0.0,0.453173893707791,0.0,0.084404712322574,0.0,0.000154277725534,0.0,0.0063532132288348,0.0,0.0,5.5850911042382405,,,,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.1666666666666666
BA-BH-BL-BU-CC-DF-PC-1Inulin-4Starch-1Xylan,3,0.0,0.3835659350901555,0.0002905068401143,0.0369617961632856,0.0987039643650131,0.0,0.405274138448962,0.0,0.0478955705191122,0.0,0.0001095123338132,0.0,0.0386123448351397,0.0,0.0,5.433057767345242,4.37049132,4.1983534275,46.6214300315,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.1666666666666666
BA-BH-BL-BU-CC-DF-PC-3Starch-3Xylan,0,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0,0.0,0.0006666666666666,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
BA-BH-BL-BU-CC-DF-PC-3Starch-3Xylan,1,,,,,,,,,,,,,,,,5.799711003378603,,,,0.0,0.0,0.0,0.0,0.5,0.5
BA-BH-BL-BU-CC-DF-PC-3Starch-3Xylan,2,0.000309129014914,0.23352668713691,8.9682102035775e-05,0.00128204485526,0.2327048699988992,0.0,0.3698787505266,0.0,0.0271058971211538,0.0,3.1837593253625e-05,0.000320162255398,0.0190669635164614,0.0,0.0,5.789473657003216,,,,0.0,0.0,0.0,0.0,0.5,0.5
BA-BH-BL-BU-CC-DF-PC-3Starch-3Xylan,3,6.433813201905001e-05,0.4247433404026897,3.071535946765e-05,0.0006586345191397,0.1367550657799025,0.0,0.2021420715854052,0.0,0.034030108791044,0.0,0.0,6.11994451603e-05,0.1315079828859726,0.0,0.0,5.413962183524357,5.76710485,0.78621558,48.3421036355,0.0,0.0,0.0,0.0,0.5,0.5
BA-BH-BL-BU-CC-ER-PC-PJ-RI-1Inulin-5Starch,0,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0,0.0,0.0,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0006666666666666,6.7,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
BA-BH-BL-BU-CC-ER-PC-PJ-RI-1Inulin-5Starch,1,,,,,,,,,,,,,,,,6.022905685841085,,,,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
BA-BH-BL-BU-CC-ER-PC-PJ-RI-1Inulin-5Starch,2,0.0,0.2871526167123067,0.0080375161004188,0.049427690039913,0.0824940180042356,0.0,0.5620363678131023,0.0,3.57481243691e-05,0.0,0.0729306223143806,0.0,4.590578885675e-05,0.0005876084128052,0.0660084670008512,6.030180956306543,,,,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
BA-BH-BL-BU-CC-ER-PC-PJ-RI-1Inulin-5Starch,3,6.3600611077525e-05,0.4697956794199323,0.0725785577940616,0.0334902643433923,0.0403000014753699,0.0,0.2890549532330217,6.3600611077525e-05,0.0001084023465981,0.0,0.0071080327542975,0.0,0.0306848252937084,0.0001247096578731,0.0288633113503941,5.776165324975173,5.903222319999999,6.1397395475,49.732397487,0.0,0.0,0.1666666666666666,0.0,0.8333333333333333,0.0
