Experiments,DFabs<--ACabs,DFabs<--BAabs,DFabs<--BHabs,DFabs<--BLabs,DFabs<--BUabs,DFabs<--CAabs,DFabs<--CCabs,DFabs<--CHabs,DFabs<--DFabs,DFabs<--ELabs,DFabs<--ERabs,DFabs<--FPabs,DFabs<--PCabs,DFabs<--PJabs,DFabs<--RIabs,DFabs<--pH,DFabs<--Lactate,DFabs<--Butyrate,DFabs<--Acetate,DFabs<--AcGum,DFabs<--ArGal,DFabs<--Inulin,DFabs<--Pectin,DFabs<--Starch,DFabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Xylan,0.0003140103071928025,-0.0023975919796661877,0.0007806894945150067,-0.0016833457943390715,0.014874088596552613,-0.016487362222238018,-0.032493419784375206,0.0011462071859701117,0.03240685647184199,-0.009970238821750337,-0.015380005665462125,-0.0010146020911633957,-0.006643142686648803,-0.005793624332343991,0.004198564812541007,0.009503872028805992,0.0,0.0,0.0,-0.013476839917288585,-0.01295462885532867,0.03865971132943576,0.005069527781822463,-0.021830386578698048,0.006819392063400964,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-5Inulin-1Pectin,-0.001369226862761108,-0.00238939272578467,0.0007331566529517823,-0.003579791889271952,0.019778525350107393,-0.018202409160069443,-0.036205463653261015,0.0002326179058714349,0.039372283437035305,-0.012014214970510112,-0.018242100336673586,-0.0008821538615633155,-0.0041048837554725735,-0.004371465781534261,0.004013152403587643,0.019923411628062077,0.0,0.0,0.0,-0.020157341372899037,-0.014232394293966617,0.059027918037027116,0.0069884286566891446,-0.023989261625842608,-0.01668166231702674,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.0010204935988241967,-0.0016644811240786853,0.001418372316455299,-0.0017015481503172356,0.009375360369343649,-0.017290428186004812,-0.02862444491040977,0.0002646948685022925,0.03448545581745831,-0.007523177430372347,-0.015394739994609897,0.00011501378125765042,-0.006062811724841594,-0.0025978616066277033,-0.0020668754404918705,0.009349000663919882,0.0,0.0,0.0,-0.007634857293557038,-0.014043134560977867,0.03117061321200295,0.0006556749868799342,0.0035411663353443136,-0.013143754889341918,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.00026126706634055504,-0.0008292179944163002,0.00040621844882314897,-0.0011134301718663088,0.011643254037269136,-0.016194176374172628,-0.02799094790084796,0.0010821531137282206,0.04257452294399793,-0.010647033310749312,-0.017999232587489214,-0.0008299892378801649,-0.007137582843953913,-0.0038283588804981917,-0.0011249920183962032,0.01592235696078701,0.0,0.0,0.0,-0.012798924683169883,-0.014298926969482139,0.028561009663072498,0.002004961625418879,-0.019025055120953108,0.005009854896502062,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-2Pectin,0.00034123668108474044,-0.002116594270549038,0.001237803507934917,-0.00028656797314232063,0.00857330125163902,-0.01125499128448692,-0.02640505624088374,0.0012196398001502857,0.03141994978385893,-0.00722290014001456,-0.011834213245998733,-0.0007123569822446861,-0.005969876796007157,-0.0021813236922025676,-0.0013531501625071872,0.008957674833522599,0.0,0.0,0.0,-0.012730132166973572,-0.015144430212676523,0.03768617880784652,0.02052197639068419,-0.023447802522304384,-0.01565063403072682,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-5Inulin-1Pectin,-0.0009046896123750647,-0.0011339199458333584,0.0010439236749979581,-0.0015178984234278854,0.015819373137571594,-0.017456389260901647,-0.03338445426726883,0.0001799866235391664,0.045361906422132794,-0.008345986371013253,-0.0110104875266552,-0.000816483975134112,-0.007156286756084724,-0.0031474558348682786,-0.00289066123183478,0.013919464776461771,0.0,0.0,0.0,-0.012716713009232822,-0.015777183986184277,0.04581791856072164,0.0027240929583256905,-0.021863162117925553,-0.013097162454981699,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-5Inulin-1Starch,0.0003978080488741394,-0.002159291775050488,0.0007242585024373099,0.0004279019040140225,0.013306237081573767,-0.019249905517155472,-0.031034138062122185,8.971889757297356e-05,0.033100073437460444,-0.009000955222343855,-0.014836928136646749,-0.0012591109204698689,-0.008496443856168876,-0.004336320033127611,-0.0017208765768869365,0.01237861117856069,0.0,0.0,0.0,-0.012553098867224022,-0.012893398305909203,0.05709447499872609,-0.013243259352377872,-0.0004505634646524079,-0.012637063002383169,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.0,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-RI-4Inulin-2Pectin,0.00025548728013580473,-0.0019951240515167063,0.0007646051133898164,-0.002196992632340301,0.009661575127393008,-0.017352793910963966,-0.030693788904358036,0.0011131089248440486,0.03642756610092792,-0.007683674625375051,-0.015236474417827349,0.0003014135428450323,-0.008542732630263675,-0.003751105280085043,-0.0018625125763091159,0.016097211832688613,0.0,0.0,0.0,-0.012325379924679348,-0.01232224832542918,0.036200536423447456,0.02014615423130718,-0.020472396971149876,-0.012884702801027083,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-FP-1AcGum-4Inulin-1Pectin,0.0013216590627350585,-0.003929402775723828,-0.0002851881916550083,0.0006377644752236945,0.019523202555084773,-0.02120787312869321,-0.03922685984691435,0.0005425749228081919,0.04588296535509555,-0.014454736274413084,0.01577565107663924,-0.002301125348630276,-0.010742526293139565,-0.009017879209396513,0.0044277297536080545,0.023484344368969855,0.0,0.0,0.0,0.015740381255745887,-0.013447320720350202,0.030769148011776527,0.007084259436550466,-0.028459601664746356,-0.02120189481160857,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-FP-RI-4Inulin-1Pectin-1Xylan,-1.282620159062183e-05,-0.004042351708154785,0.0013207319378852832,0.0006665360402654523,0.01789508635516871,-0.02385002311657776,-0.03568966017528014,0.001765086771073666,0.04523808755827221,-0.014053859302604742,0.020847698318010026,-0.001531128046864814,-0.013313224302096797,-0.010306796179237692,-0.003645412942225282,0.021370186255398115,0.0,0.0,0.0,-0.015531616312536328,-0.017374732736498113,0.049585680802437394,0.007877256838096812,-0.02777318090031093,0.015838254180482843,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-DF-FP-RI-5Inulin-1Pectin,0.0025313008576631547,-0.0015334031713957134,0.001214738662608643,-0.003485120412978261,0.012298630767247893,-0.029643120789392432,-0.03983393320136449,0.00015847291289405353,0.05037593028084799,-0.016176263151521035,0.016031264655969355,-0.00124297240071676,-0.013725574870001185,-0.008924478510902688,-0.003380350795659152,0.01860532707788727,0.0,0.0,0.0,-0.013850907305763523,-0.015230987469919703,0.05480807757005097,0.01025239147415215,-0.020175224148075686,-0.019251622000539845,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-RI-5Inulin-1Pectin,0.0004020725935697562,-0.003874713632870805,0.0015264875306324514,-0.0011753906394270318,0.017983888892287556,-0.032313445102084774,-0.043949726632034246,0.0025272651660171413,0.05654945021664555,-0.01675322799520059,0.016821454665200276,0.001577027335085654,-0.016410223289646884,-0.010863038784062322,-0.003547157474200833,0.02622377371923491,0.0,0.0,0.0,-0.016493933156810022,-0.016883321316404777,0.06350487159057097,0.007955821530724116,-0.030750338868661364,-0.022110857897522773,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-ER-FP-4Inulin-1Pectin-1Xylan,0.0002491861971264536,-0.00043466330082579104,-0.0001351930996911089,-0.00037343269044702696,0.0032598325339230623,-0.003654688059944998,-0.008677851349454034,0.0002279164015569473,-0.022505562793124802,-0.005288262621245601,-0.004567269530485976,-0.0002243423546579755,-0.0027071764049204916,-0.0010737884146246048,0.0018256213448264377,0.006933282752606003,0.0,0.0,0.0,-0.003934838746420361,-0.002762856026264754,0.017646071192893117,0.0016574793359772722,-0.006617566394534977,0.004805833492428063,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-FP-RI-4Inulin-1Pectin-1Xylan,-5.973910066214495e-05,-0.0006918461891737853,0.000623428464274514,4.141405224808373e-07,0.004910652383484624,-0.005515075937252153,-0.009902334531599824,0.000261686505241827,-0.029797272042117337,-0.006997018991546197,0.00830818135799332,-0.0005832651663910265,-0.0032554999654265974,-0.002172558454966003,-0.0007709204185415389,0.004947669380767779,0.0,0.0,0.0,-0.004457608036358247,-0.005315356484868309,0.022798370458185672,0.0016960470530797125,-0.00805896396325393,0.00767874082381075,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-Inulin,-3.0009015039964235e-05,-0.00020711628381501522,0.000560020128773017,-0.0007942566529593683,0.005164418181573804,-0.004705678798596967,-0.010564399393783373,0.0005489624477922913,-0.041390639326789165,-0.006944344162263653,0.011697301742705434,0.00028331734748049143,-0.0030188814279707987,-0.00332901113412597,0.002243660317564552,0.012762767068025739,0.0,0.0,0.0,-0.00407579442486167,-0.002960724861107089,0.03970558138733559,-0.009632145222276449,-0.0072506062804975294,-0.004414690436626022,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CC-DF-EL-ER-FP-PJ-RI-5Inulin-1Pectin,0.001432185618376191,0.0002269278737631713,-0.0019106659597971246,-0.004992370117794385,0.022714117883958596,-0.018475168840113007,-0.05257180606777019,-0.0029883216202936397,0.04755990996448831,0.008982191514223815,-0.02127555010840296,0.00014954373240470698,-0.007977973050014537,0.008145933254537259,-0.0007487085884944945,0.028184080166234214,0.0,0.0,0.0,-0.01892618075182492,-0.013548995207317853,0.05667580574581568,0.007549112611873584,-0.024923890109427946,-0.025215961078012536,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-DF-ER-FP-5Inulin-1Pectin,0.00017459527166052263,-0.0013137676160443908,0.00015687916427850732,-0.0022351136380298568,0.015089458577673543,-0.022920048247006806,-0.0265103667229414,-0.0015791078199717124,0.03184420977126468,-0.008917790492149918,-0.012905280796641655,-0.00040754491293972054,-0.006903121793134645,-0.0047949410280720755,0.002819768071851947,0.02086966029622338,0.0,0.0,0.0,-0.012691702432930468,-0.013686812775717538,0.04746430116959594,0.003950586488301103,-0.01940676475959745,-0.014449364602227104,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.00047271887517788303,-0.0010762674463066187,0.00027784352275458284,-0.002263826152140443,0.015074601393531667,-0.017153101383962414,-0.02936313311146064,-0.0003942414762621572,0.030774193509397182,-0.010402204291048376,-0.014807080005041579,-0.0002758514830334617,-0.005303710221566938,-0.003572758471762592,-0.0015106089396232903,0.01620956474915147,0.0,0.0,0.0,-0.01076138536869125,-0.010210584039715205,0.029515541697090322,0.0030557838048447263,-0.02219769454307177,0.0075599304942244845,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-DF-ER-FP-RI-5Inulin-1Pectin,0.00019544939933852638,-0.002148081104863773,-3.453790972178458e-05,-0.0014019023491577676,0.019986999815499243,-0.014357425514608623,-0.029947313910180875,-0.0008625704253261742,0.02644880772652951,-0.00850249374624003,-0.013812606818974017,-0.00127808237109672,-0.006257585622370243,-0.0037902146086774076,-0.002229503337293864,0.01587748308412053,0.0,0.0,0.0,-0.011766105614263904,-0.012671565714884887,0.04807642501524903,0.006831737517971884,-0.020361226876689634,-0.014347955406728117,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-ER-FP-PC-Starch,-4.3073044243183985e-05,-0.0012256828729401929,0.00037460906261747493,-1.4237551526496153e-07,0.002265102605928074,-0.0035575514676218683,-0.003896554832092741,-0.00014642468738284973,-0.022534508454528722,-0.0034571746584366667,-0.0031423354318196113,-0.0005627157098867676,0.003318062033504247,-0.00026943554424426695,0.0021333789808506303,0.0015765567835081711,0.0,0.0,0.0,-0.0010073308104818516,-0.004199210721999406,-0.014970497377216818,-0.006159413141960447,0.03148381765254519,-0.002331744899803942,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-PC-Inulin,0.0012317606417292899,0.0026681990261104974,0.00021968493576754117,-0.004670287927781991,0.034256906240162525,-0.017952981987460093,0.04634252502836964,0.0028997063382782723,0.06689421223307197,0.014855112467299808,-0.0282228203930638,0.000731597505509856,0.021175484650514338,-0.006960545178841462,0.004217751723798838,0.03781575064428828,0.0,0.0,0.0,-0.01820411973717538,-0.020186352651904927,0.14681383834643796,-0.02758188848129728,-0.03384719360789115,-0.019091194371946837,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,0.005811356900429185,-0.0010166876305910653,0.004592741968279536,-0.0052493328872052075,0.017549141660671338,-0.017031596724621276,0.0391212275962938,-0.0001299256323413418,0.06380993239581585,0.019621905797923153,-0.02621248934756626,-0.0007807832448319964,-0.008294373825192452,-0.003340969380329957,-0.0049090576375072645,0.02838387672027404,0.0,0.0,0.0,-0.017352729109539226,-0.018008526021784002,0.0394313970208168,0.010109780618751592,0.04323773326182908,-0.019286105954511606,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,0.004863301601938225,0.00046749576756900115,0.004602100840685043,-0.0065220494009554375,0.01871780460023068,-0.01758985094387423,0.04190375123511661,-0.0003013262508267741,0.0649106657064774,0.018530095593834468,-0.023287663911892607,-0.0009043409319763856,-0.008309612206437372,-0.0037361656874418253,-0.004209460042078386,0.03657014769078656,0.0,0.0,0.0,-0.0159760032966733,-0.019289125305685127,0.0786041582409631,0.006893267184495927,0.01075955328954892,-0.020962945122949106,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.004995500641790305,-0.0002844113077629684,0.0007567425901916863,-0.0038044368137012826,0.024611363178965718,-0.016992919407784943,0.04275172739543698,-0.0009037420356815509,0.06147418030960993,0.023201108996502375,-0.023740226113322105,-0.0008892952345988989,-0.009558667740361257,-0.0063909206657924425,-0.0038544139536944313,0.028677588968791735,0.0,0.0,0.0,-0.017726638340814546,-0.01734758430753242,0.07487317583608355,0.00973642073233019,-0.029237176276404743,0.017103609209033577,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-2Pectin,0.0036291331967169592,0.0012969189950010989,0.0026269902136515496,-0.004815312728963113,0.02113291599364443,-0.018558949650349942,0.04437446127391675,-1.2629887258464728e-05,0.05858625351366671,0.02377931216054342,-0.01863122907382521,-0.0012645852548832227,-0.00898230770433491,-0.003755412262610416,-0.003413586282933298,0.035214502410116526,0.0,0.0,0.0,-0.017500072966583756,-0.016441557239741094,0.07520555978302251,0.045420413284816524,-0.03167299444025213,-0.021730856614356697,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.003552060411735014,-0.0004083091968839804,0.0022121091559529297,-0.005108221501789309,0.023574994790621782,-0.01842069195752794,0.043867181363430895,-0.0007384510981765659,0.059266246591101995,0.021263885120437895,-0.024961340373212636,0.0010960561697455973,-0.010257863856174733,-0.005785080804066223,-0.003544611786915496,0.03975759114392779,0.0,0.0,0.0,-0.02031401616775177,-0.019383576580069284,0.11322508444162929,0.010384616836566817,-0.030501488884064277,-0.01857360362498598,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-3Inulin-2Pectin-1Starch,0.002720175090838559,-0.003984111853959885,0.006810084931891071,-0.007542722941460936,0.023101070025427772,-0.037523934668438,0.037682594624771304,0.0008685733547264881,0.054489065611904336,-0.021520166684958066,-0.027319315189326353,-0.0007874043878506542,-0.016598676160316576,-0.007618083398450503,0.008879355622286146,0.03991387117484754,0.0,0.0,0.0,-0.021068487782031298,-0.022891041658480053,0.03180483591150154,0.04839858875863931,0.0037444540993733853,-0.022884039890698406,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-3Inulin-1Pectin-2Xylan,0.005946441858329558,-0.001987459310753778,0.0037243708019906803,-0.001951790026981723,0.02056764191524549,-0.027383833095769996,0.029905313216149806,-3.031788563188005e-06,0.05661575315350837,-0.019607979113405408,-0.025776176776059655,0.0002546293779530315,-0.0130191185799512,-0.01205904074351896,0.008314463687552648,0.024318832494318484,0.0,0.0,0.0,-0.0159264781139791,-0.021985177053985273,0.04212130195545878,0.00912290607155724,-0.032840798695317724,0.049452528308399704,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BL-BU-CA-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,0.0020780177854678853,-0.0022961246188391332,0.0057410955378277735,-0.005148195778443055,0.025465565442361615,-0.03244261067191309,0.033250338946553784,-0.0009535734829577508,0.04732412222434174,-0.01986270943487232,-0.019088784566318448,-8.845660327510303e-05,-0.01744119335304607,-0.008512208038433033,0.007403891088271683,0.034445399753749356,0.0,0.0,0.0,-0.019521535401317205,-0.020740748416971072,0.07028456109491261,0.005261657845906238,0.004001936047253283,-0.020485898997973314,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-4Inulin-1Pectin-1Xylan,0.003697615607895634,-0.002514149976724927,0.004116058361462571,-0.0032036586817015284,0.022494398155672984,-0.026415683224119926,0.0331893418085846,-0.0020592733269388015,0.05597920203581452,-0.018169273720546202,-0.027496416658501735,0.0002009141529825606,-0.014923558733002702,-0.010671105648983608,0.007234358059411699,0.02818623780865562,0.0,0.0,0.0,-0.018828957019881767,-0.019304318869994445,0.07526857349682939,0.0015136633373119602,-0.03407012402164666,0.01294669002971866,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-1ArGal-3Inulin-1Pectin-1Xylan,0.0043500249223275625,-0.001931726802140476,0.004671205651353705,-0.0009539304284209564,0.0182173847457902,-0.025811185675927186,0.029643346030603753,-0.00012385835532437682,0.04793323298408226,-0.016484895009886133,-0.02415545826439153,0.0006836419061503636,-0.011477954882112422,-0.011239699491045694,-0.004737897555936466,0.02626736473461444,0.0,0.0,0.0,-0.01703016468577764,0.011703873468054966,0.040087814058431176,0.01057657040147619,-0.030736561471765702,0.010423156480220233,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.1666666666666666,0.5,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-3Inulin-1Pectin-1Starch-1Xylan,0.0055318032543767584,-0.0029287071102722106,0.00503091112287207,-0.001136391877450728,0.01694862470200116,-0.030094057407907472,0.03266372877935118,-0.0003756702352653867,0.04590962980958548,-0.016719393281435426,-0.02544897412711923,0.0022767073339359308,-0.010905895143408662,-0.011476028957827521,-0.003716075748882511,0.03282050406560301,0.0,0.0,0.0,-0.017946860802105884,-0.021284037640487606,0.03730186423456127,0.007968226357955825,0.007132542008026079,0.01674893897026777,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-3Inulin-1Pectin-2Xylan,0.007328900330784646,-0.004547247520901941,0.0042544184235686604,-0.002134582932022484,0.020703749053857544,-0.02932575133205815,0.027661661488766028,-0.0008820659413256427,0.047223420764573594,-0.01651416236196052,-0.025222608662125737,0.0012751990133388494,-0.014188006737015467,-0.01071581748568199,-0.0051935267583890395,0.026647718122059648,0.0,0.0,0.0,-0.017082366227087652,-0.01906760245222937,0.04225601636889306,0.007093633655458687,-0.032843202906237406,0.04908650569956412,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
