Experiments,CCabs<--ACabs,CCabs<--BAabs,CCabs<--BHabs,CCabs<--BLabs,CCabs<--BUabs,CCabs<--CAabs,CCabs<--CCabs,CCabs<--CHabs,CCabs<--DFabs,CCabs<--ELabs,CCabs<--ERabs,CCabs<--FPabs,CCabs<--PCabs,CCabs<--PJabs,CCabs<--RIabs,CCabs<--pH,CCabs<--Lactate,CCabs<--Butyrate,CCabs<--Acetate,CCabs<--AcGum,CCabs<--ArGal,CCabs<--Inulin,CCabs<--Pectin,CCabs<--Starch,CCabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BH-BL-BU-CA-CH-DF-ER-RI-5Inulin-1Pectin,0.0015217780186371369,-0.0017020094665614047,-0.0019262491810050875,-0.003181614669209176,0.0003477173467928718,-0.0023378987915136603,-0.07400486574931578,-0.0013862957128069609,-4.009725695306456e-05,-0.012794992490248246,-0.00350438821383498,-0.003855501758781346,0.0013762322034348144,-0.0016939463703469796,-0.0004330654950304467,0.004474899193102664,0.0,0.0,0.0,-0.0061084773899479335,-0.007104027078232982,0.05731646624139764,-9.918027980761254e-05,-0.009973304275084626,-0.0017738029563968832,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-FP-RI-4Inulin-2Pectin,0.0015389877354556878,-0.002013510025360369,-0.002143752625720066,-0.0035434883223338567,0.0017225212840871367,-0.0020489751649173838,-0.09499277606945146,-0.0015755094283006407,-3.1708522953770805e-05,-0.010197360139678825,0.006318063045089897,0.0014519895647059785,0.00012082518840378049,-0.0008814162117513745,-0.0003532650829716167,0.00559582789174535,0.0,0.0,0.0,-0.005611483437771145,-0.0034736138108101746,0.045958041552115574,0.009280207428065212,-0.00995429820635102,-0.0020479277893900856,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-FP-RI-5Inulin-1Pectin,0.003142264603891158,-0.002042556418613953,-0.0019176334108818665,-0.0038716846941546953,0.0023937906832857568,-0.003044819147749381,-0.09207380062138494,-0.0014711021801287498,-0.0003266052122820493,-0.013467530909587038,0.0077624551477757375,0.0009161122211001122,0.0008204448595643039,-0.0011898157610134644,-0.0005496919155120859,0.005667157284915448,0.0,0.0,0.0,-0.006759200570258228,-0.007434616048227654,0.060864166109399376,-0.0012988067892464733,-0.011145152727311305,-0.0018559960987080228,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-EL-ER-FP-Inulin,0.001227676184339957,-0.0011418954079801358,-0.0019341182336211208,-0.0041301020268689525,0.002233256457204169,-0.002197160273790358,-0.11067596286873926,-0.0014209445295008734,-0.0017720418999140912,0.006127321107143707,-0.003874902647327295,0.0012742067771879125,0.002976020845499906,-0.0006317156248471946,0.001770056377757679,0.004811781106347388,0.0,0.0,0.0,-0.007040379717946054,-0.007450163032520901,0.07651867345314134,-0.009442907551472838,-0.010779418471184644,-0.001329907399009575,0.999950002499775,0.999950002499775,0.999950002499775,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,0.0011267314512621279,-0.0005841723423112521,-0.001535228643227707,-0.00043362751941789115,0.0011340266432274477,-0.0017730949514291495,-0.1009878090091727,-0.0010772810605439278,-0.0021671406518329293,0.006168065064332701,-0.0029791374572298757,0.0007523020695556294,0.0021460201658985855,-0.0002958963811397546,-0.0008033162118359038,0.0042149229957298825,0.0,0.0,0.0,-0.005946054218167609,-0.00584764204919338,0.040589697306806394,0.00048201543702320655,0.0025879899412393557,-0.0016539918563582658,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CH-EL-ER-FP-RI-4Inulin-2Pectin,0.0018779882348396552,-0.0006989544596184377,-0.0019223959540778934,-0.00019712054932659285,0.00026137905026024264,-0.002004972178150307,-0.10244965982708062,-0.0014123744280500853,-0.0022733816809274937,0.005983275832100347,-0.0029534541375257754,0.0014076422324234782,0.0012711540067737758,-0.000502260374751957,-0.0003945360400459996,0.005338779643855312,0.0,0.0,0.0,-0.005861335251141677,-0.004608983749693089,0.043065707521005116,0.009440209421921858,-0.008547522445971316,-0.0017018102685158903,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-EL-ER-FP-RI-5Inulin-1Pectin,0.0032639415257356393,-0.0013845185258171777,-0.0018350667404857552,-0.0015283305367285544,0.0010244122655554246,-0.002097883837466891,-0.11104219970039347,-0.0007673013582825664,-0.0021550443226640878,0.006835622516545383,-0.002957226860929618,0.0009771249714222825,0.002301605973731388,-0.00011847856708548225,-0.000981679660352794,0.005087263675575906,0.0,0.0,0.0,-0.006935113319619135,-0.005251861173998225,0.06332032939927146,0.000151430791751904,-0.011547866108065302,-0.0012417844378135431,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-ER-FP-RI-3Inulin-2Pectin-1Starch,0.001988460516387765,-0.0008016937259923327,-0.0015326047858053983,-0.0020092621648853458,0.002406539602035826,-0.0026316489685665476,-0.07872289288450372,-0.0017035539177331057,-0.001385617804798212,-0.009551680135455999,-0.0034192512387579126,0.0015389916097575944,0.001649538390338419,-0.001925149617547338,-0.0005039522932334387,0.006647857488556341,0.0,0.0,0.0,-0.006758844632316718,-0.008025760799646378,0.029026055982844398,0.008800653168423609,0.0017378203469243915,-0.0017066273093223553,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-DF-EL-ER-FP-Inulin,0.0021765166521072413,-0.0002833806147629562,-0.0019517531449144527,-0.004587056135589427,0.0009199664267626694,-0.0029984233257445425,-0.10927145698192448,0.0011081338064237083,-3.4747994081539366e-05,0.0063024800169197,-0.004001238244501026,0.00107794978063215,0.0023076219518076294,-0.0007544344629753713,0.0013843384622172878,0.0038994640890847557,0.0,0.0,0.0,-0.006660346483642407,-0.009715259261429311,0.08112358266995712,-0.010927177938548001,-0.014294003790075132,-0.0017033936489712113,0.999950002499775,0.999950002499775,0.999950002499775,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-DF-EL-ER-FP-RI-3Inulin-2Pectin-1Xylan,0.001591380719434131,-0.0013179774819449955,-0.0011060593175617139,-0.0025799734619530766,0.0012931006537242372,-0.0020388978482647376,-0.09381971375508744,0.0028706480935215954,7.409138774329889e-05,0.005588262795724653,-0.0027293027395551856,0.0013777303560213617,0.0015457967567172929,-0.0003478535298596715,-0.0004115659743547431,0.0039109015227718775,0.0,0.0,0.0,-0.0059428059309720995,-0.005415191145783121,0.027937280075116592,0.00878965444185517,-0.008639725324782459,0.0024875950948758567,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.3333333333333333,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-DF-EL-ER-FP-RI-4Inulin-2Pectin,0.0012037274580110205,-0.001898043169216676,-0.0012095926160162148,-0.0012229170548644947,0.0009278760545633045,-0.0025676089220426283,-0.10819021323187786,0.0015158904614773672,0.0004508213698863995,0.006060418540781195,-0.00279137661172585,0.0011695271865888057,0.0009598376297137966,-0.0005557650463147589,-0.0003136437555605713,0.003987965312871066,0.0,0.0,0.0,-0.005766596550291234,-0.005580086941746148,0.04976222820918668,0.009175773716785691,-0.010281948274509473,-0.0017188993333415565,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-DF-ER-FP-3Inulin-2Pectin-1Starch,0.00036641661755063335,-0.0018866296112537374,-0.0016962048648433258,-0.0007066657732833511,0.0008928015387871046,-0.002605624737387354,-0.08553864148530094,0.00176064271479845,0.0004524245485663409,-0.010497039820660246,-0.003033083115111698,0.0015136017447168186,0.0017551016604358506,-0.0005566944317384209,0.00019795027307488759,0.005493253726850857,0.0,0.0,0.0,-0.005585110024972395,-0.004639306996356357,0.028228537226942452,0.008899679092521018,0.00225437085398219,-0.0019524023715745313,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-DF-ER-FP-4Inulin-1Pectin-1Xylan,0.0008163402365012605,-0.0017466203665191466,-0.001590045822614973,-0.0036043649878014223,0.0017235432700677352,-0.003269038745625454,-0.07412479193034499,0.000617164061828094,0.0003760945763100279,-0.00957110112363642,-0.003418205495585094,0.0011274192990227178,0.0016197547113353554,-0.00033792242407798724,0.0004204282808032899,0.004623669514601881,0.0,0.0,0.0,-0.006070241985673253,-0.004633661200377073,0.04078876619311895,-0.0011866069314154703,-0.011982224221256645,0.002539020820774816,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-DF-ER-FP-PJ-RI-4Inulin-2Pectin,0.0012266862324692995,-0.0011059255627068616,-0.0018625954606316295,-0.0006821182573383519,0.0002801671014590716,-0.00186179653826085,-0.09153556341813368,0.001501591232689945,0.00041226550598036246,-0.00943362261083993,-0.002839653620665724,0.002071423544125123,0.0015389611402695834,0.002409938363866375,-0.0004683586785739128,0.004234148084440014,0.0,0.0,0.0,-0.0062540904093872415,-0.006123777868395502,0.0419107805124738,0.011232448481023312,-0.009617253856902775,-0.0019162768836725847,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-DF-ER-FP-RI-3Inulin-1Pectin-2Xylan,0.0006880651956254795,-0.0013337958604097376,-0.0013724298809062348,-0.0022167287766933445,0.0013900892876765963,-0.002478900988670912,-0.06816544563932853,0.0017978988723321395,0.0007335827601226898,-0.008584183034571735,-0.0034697170623324137,0.0008585923300548029,0.0024142407185652045,-0.0011734583059495153,1.6840865666215924e-05,0.004265868765386668,0.0,0.0,0.0,-0.006350828581912951,-0.005386810892007567,0.028545428991995078,-9.589608081362377e-05,-0.01186262957413088,0.0048975914987650785,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BH-BL-BU-CA-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.0014372911371968021,-0.000764289627021009,-0.0018569677526300598,-0.0024864086542617184,0.0007973862845789302,-0.002569427195597779,-0.07694714439524844,0.0016719643195921715,0.00031243968077681233,-0.00987348302521489,-0.0033876221288334212,0.0007277061417698859,0.0018326272883198464,-0.00028181673112240703,-0.00019529669460925154,0.004688739177178252,0.0,0.0,0.0,-0.005935677076605233,-0.005972880179231818,0.04104523630304769,-0.00030635586177760947,-0.011866396753625436,0.003047750128263778,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-DF-ER-FP-RI-4Inulin-2Pectin,0.0008189947632226079,-0.0016018903594125402,-0.0017462951452894657,-0.002244547046720981,0.0008370607109232389,-0.0026084426147016605,-0.08250796761702407,0.0016392262415452434,0.0001592093232003126,-0.010723730159754103,-0.003316579715094782,0.002047234912487592,0.0017172432182864699,-0.002117195444350892,-0.0004217884249307887,0.004861377633430742,0.0,0.0,0.0,-0.006277535070072519,-0.0073820941082455875,0.04328856212171642,0.009976267408240926,-0.009786259051073682,-0.0014934735000133514,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-DF-ER-FP-RI-5Inulin-1Pectin,0.0006749313426288703,-0.001548759060149844,-0.0017967636950991378,-0.0010641425373879353,0.0006980372660539372,-0.0030217044597322276,-0.08644427340139041,0.001888945942575282,-7.836628027937564e-05,-0.011062342372130263,-0.003002677708864212,0.0012410721318288293,0.0015453691475770697,-0.0006813706118952156,-0.0006294438344511109,0.004611419415609403,0.0,0.0,0.0,-0.006026268249208277,-0.00772774125026031,0.05786760063672607,6.858261810107769e-05,-0.010680706450207664,-0.0017140225151723086,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CC-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.022659699822014035,0.0032459976896643612,-0.008369225040078164,-0.015415560877458611,0.014912282648411667,0.013202028647065161,0.11622178176587279,-0.004231916168196636,0.0021994162113829104,0.030084874748506327,-0.013664942820641129,0.0030166387896646135,0.006538030952215193,0.0009812094914642246,-0.0019368786127729853,0.01775730316273191,0.0,0.0,0.0,-0.01578527961942283,-0.027666652666574167,0.16256731797009707,0.01147496943446723,-0.03468260222199288,-0.003286106450991197,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CC-CH-DF-ER-5Inulin-1Pectin,0.00397684169086543,-0.006962286169556056,-0.011960403868420556,-0.028769534460522914,0.008977514217523009,0.029508442817763846,0.10475304366851396,-0.007250512587753207,-0.008143342093310574,-0.03732655853371729,-0.019203384325585583,-0.013844543881714348,0.002830915467982942,-0.004749735658141704,0.002126717530190945,0.022245653271675107,0.0,0.0,0.0,-0.021143951287323774,-0.02889369136230512,0.1418333088166334,0.006667622974650425,-0.04345251016996124,-0.0050208231027830735,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CC-CH-DF-ER-FP-4Inulin-2Pectin,0.007810026596892966,-0.005080409886484798,-0.011457497545263989,-0.01923040394417265,0.01768601189621471,0.02110202857377854,0.10490792678499763,-0.00724134193564003,-0.004944070611487731,-0.026022331487726088,-0.012330719473009762,0.007296360812403935,-0.0023956797983158743,-0.003053214065730567,0.0016836839101531291,0.0218355864929882,0.0,0.0,0.0,-0.01880269328978929,-0.028572835441340108,0.12666953586041924,0.04616156068715183,-0.043147805018181155,-0.0038585846397009753,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CC-CH-DF-ER-FP-5Inulin-1Pectin,0.013113574957983059,-0.006708420995961536,-0.012354855205525051,-0.023492489257319404,0.01482241985134103,0.026071966815401203,0.10303916721858762,-0.007234292162412947,-0.006209702065045184,-0.03468373280357232,-0.015227527445690196,0.0037297701530835826,0.0012242895398627647,-0.00431362583217296,0.0028300516205755095,0.020052046758884737,0.0,0.0,0.0,-0.019706090600653123,-0.03155612640082837,0.16056066665459767,0.007455985969440507,-0.042535307004370464,-0.00450715670870109,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.016009684990752827,-0.006256227808242496,-0.01116029091856696,-0.02025094867091287,0.011732782487842174,0.02462733340195634,0.10702089299871162,-0.0030783150311220757,-0.0039359951188618495,-0.028875013732097363,-0.018461661477657886,0.004685880463909017,0.0064203006943518446,-0.003682650480080736,-0.002617273960601202,0.023268012204630806,0.0,0.0,0.0,-0.018776235780255366,-0.02661265288902954,0.11230948785150595,0.005422118482264601,0.004620474969798872,-0.0067268843508579475,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-2Pectin,0.012470494170080526,-0.004784268597987566,-0.012595900439403274,-0.01639440550722859,0.011061031672764902,0.02089768329804594,0.10314480962062424,-0.0060973938960920656,-0.002196359675038943,-0.02579438002949411,-0.013602118793536318,0.004565816105089404,0.002406209344890985,-0.003960537294095214,-0.0012665992501107127,0.020653623759069227,0.0,0.0,0.0,-0.018604924533177507,-0.027134004990485575,0.11834675306623636,0.043145988600497905,-0.03941588332029906,-0.0062876772474158875,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CC-CH-DF-ER-FP-RI-5Inulin-1Pectin,0.01045679206536575,-0.006650722595778375,-0.013496693857014175,-0.025868306153199894,0.011089222949336877,0.02531443412331018,0.09807215485044501,-0.004717376035722822,-0.003771501969207422,-0.02827591675587676,-0.01624167261137203,0.005704862719232388,0.00418959808281877,-0.005370442816479637,-0.0020861474763263377,0.02159839044917714,0.0,0.0,0.0,-0.01757984658195214,-0.031222850815816362,0.15179911676794292,0.006591525291177361,-0.03907902789386836,-0.0055786199156533595,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CC-CH-DF-ER-RI-4Inulin-1Pectin-1Xylan,0.006704645376991142,-0.0027095645124261994,-0.011349868950518694,-0.026064758463339378,0.008605931607837028,0.02492319396612319,0.09026044824583965,-0.006181535270403735,-0.0017977830869230311,-0.029751819382337005,-0.017980834459039304,-0.015728242820636795,0.003302318484268407,-0.005583968558772045,-0.0016351467201655525,0.020195766135372887,0.0,0.0,0.0,-0.020499927039173523,-0.02909584452821449,0.09699818448248233,0.005039173029363156,-0.04192471565509386,0.007186210876838731,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CC-CH-DF-ER-RI-4Inulin-2Pectin,0.005721103074875744,-0.004023189297453924,-0.01279561536894603,-0.019120515855875885,0.009611053984950893,0.024620113426988773,0.09637613675811073,-0.006854206127199261,-0.003750791973011062,-0.032222200821746476,-0.017063382139260116,-0.014617274406958713,0.002209723033010959,-0.005797579379921611,-0.0016235631805929247,0.022341479787772355,0.0,0.0,0.0,-0.019277364615012296,-0.02432835213162682,0.11142621407454666,0.040955276116728785,-0.04365474374795502,-0.005420820970426906,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CC-CH-DF-ER-RI-5Inulin-1Pectin,0.009359995296055619,-0.004369308921423824,-0.012872292988679625,-0.029612841772084876,0.006544896794313738,0.028878641104833645,0.08920519809831272,-0.007466844479468737,-0.0041538000140677826,-0.0334413725069978,-0.017014829238707372,-0.01145407350564545,0.0024342148683287905,-0.005759690210900526,-0.002745419595051894,0.021605275920168924,0.0,0.0,0.0,-0.018645319752395154,-0.029238056808032778,0.1532580675692721,0.005569003952497788,-0.043273336196487606,-0.005471719828518952,0.999950002500075,0.999950002500075,0.999950002500075,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.0,0.0,0.0,0.9160361284651318,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CC-CH-DF-FP-RI-4Inulin-2Pectin,0.01815002187747846,-0.007287305837327784,-0.010932648452845488,-0.019062969176606694,0.01151087685742162,0.02108997001228008,0.11872229681434955,-0.011145809269086877,-0.005172198438508941,-0.020294601900333706,0.016038656004450532,0.004432196054946296,0.0028960469365119966,-0.004098071239211341,-0.0015424999831752358,0.016205194948071783,0.0,0.0,0.0,-0.0174791702424938,-0.02732112699272958,0.12265799315138297,0.04351845439184796,-0.039469322355633434,-0.006098150641403418,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CC-CH-DF-RI-5Inulin-1Pectin,0.011324744549664584,-0.0074056503075090345,-0.014288774315606467,-0.029072359610687607,0.008219253590161145,0.03543313817883079,0.11573360672051257,-0.007931412404233763,-0.008754750747572298,-0.033155905255539846,0.022905382642691794,-0.01117134795270183,0.0022467524727637148,-0.0028392004424875415,-0.002239093519747255,0.02097355651245876,0.0,0.0,0.0,-0.018667549744925717,-0.029751580828292802,0.15104438698088576,0.006330432688648051,-0.04722250782969322,-0.005409502332860771,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CC-CH-ER-FP-RI-5Inulin-1Pectin,0.008007934408431705,-0.005007000331851566,-0.010988107618283146,-0.02147764444012534,0.011967003484341232,0.032631395747038446,0.1070895470136946,-0.004591214236888016,0.0014718662710352347,-0.027637798938561567,-0.020191270143470982,0.0032316310703754446,0.007310956608165392,-0.005654773437841374,-0.0033253308995203523,0.02343193009157072,0.0,0.0,0.0,-0.01962833095003258,-0.02878074093975804,0.17154932491819966,0.009325444786386057,-0.042553348930721935,-0.00451764669607986,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CC-DF-ER-RI-4Inulin-2Pectin,0.0004589944908564771,-0.004604897319593214,-0.00801843135194345,-0.02047304100610993,0.004119777364486998,0.027751894298602243,0.10331066959960894,0.005134437734430486,-0.005305653844367374,-0.025875491909682757,-0.02056714800948447,-0.014608090767128904,0.002994044707580051,-0.00512271670793945,-0.0025933488255197343,0.019955055039714675,0.0,0.0,0.0,-0.018856111151928253,-0.027438431294126934,0.10831072658300402,0.04469839824194259,-0.040579588836566975,-0.007198002192784441,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CC-ER-FP-RI-Inulin,0.0012020911445671924,-0.004363185048780653,-0.01081430391493169,-0.025038642700422897,0.001201119744642219,0.036672900945625524,0.11017319280315528,0.005973357121375474,0.004179766462607815,-0.02367998643016273,-0.022500446469269016,-0.0002466376667672951,0.011272393302483991,-0.004748692288994796,-0.0051574339006434785,0.022690141231498942,0.0,0.0,0.0,-0.017774678224867044,-0.030348101102493027,0.20415958915583107,-0.04217474486001514,-0.04826358500868082,-0.005008059448816562,0.999950002499775,0.999950002499775,0.999950002499775,0.8895555222237889,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
