Experiments,CHabs<--ACabs,CHabs<--BAabs,CHabs<--BHabs,CHabs<--BLabs,CHabs<--BUabs,CHabs<--CAabs,CHabs<--CCabs,CHabs<--CHabs,CHabs<--DFabs,CHabs<--ELabs,CHabs<--ERabs,CHabs<--FPabs,CHabs<--PCabs,CHabs<--PJabs,CHabs<--RIabs,CHabs<--pH,CHabs<--Lactate,CHabs<--Butyrate,CHabs<--Acetate,CHabs<--AcGum,CHabs<--ArGal,CHabs<--Inulin,CHabs<--Pectin,CHabs<--Starch,CHabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"FP, Inulin rep2",0.00873635240576484,0.0037914575704119423,-0.0008248250491239809,0.00012757280333475622,0.002643623799085617,0.00460077127949758,0.004554646113379434,-0.019828018319200388,0.0004954827102747835,0.0011153900691054082,0.0045271480896256185,-2.9783943160013494e-05,0.0035720520635897464,0.0005712671882726929,0.00026715601032430456,-0.011897615810686891,0.0,0.0,0.0,-0.002432266988537528,-0.0025209862332452424,0.014056560109284789,-0.003172135071998294,-0.0027719365737654948,-0.001124334504658525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143214285714541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"FP, Inulin rep3",0.007866796861318024,0.003733655244789341,-0.0014414510266347368,0.0005905417860908945,0.002467153373767029,0.004796741306781769,0.006591886962679299,-0.02470389951359142,0.000373494211922993,0.002074965543367646,0.007823845242912119,-0.0005073997073552825,0.004193544123660436,-0.0004376131770285697,0.00047236569225788137,-0.014511381479149515,0.0,0.0,0.0,-0.001693955873223868,-0.0022781094705516644,0.013647918975488706,0.0007341713119636883,-0.0039723943918943405,-0.0013632983037016608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143214285714541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"FP, Starch rep1",0.009244487536224451,0.008470446511425755,0.0005633341080763126,0.001702537661926313,0.003909228312020952,0.003733870346437801,0.004924053079025313,-0.03665903096510605,0.0008066940612413664,0.00024022433229468063,0.009306205118244343,-0.0006610539318485693,0.0007982094179500234,0.0010981757735664193,0.0029038299315355047,-0.012325142523781819,0.0,0.0,0.0,-0.0008656390180641959,-0.002460385513576594,-0.01046803499825976,-0.0018064653670245958,0.022329788065769456,-0.00032775447111238124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143214285714541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"FP, Starch rep2",0.009170099361376327,0.003603386442092332,-0.00036763042211532574,0.00027960235083645065,0.0028628445416688923,0.002229724401100115,0.005056357546286147,-0.0343448989499699,0.0008134921436960045,0.0019566703757101836,0.003697470771995459,-0.00028105557642199726,0.0005753274634480477,0.0005213917859575976,0.0007040831751444119,-0.009838731156831438,0.0,0.0,0.0,-7.613576271317215e-05,-0.0006984775411811745,-0.008325554609976032,-0.0003683279556306925,0.028139845346185296,-0.0008519062636928123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143214285714541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"FP, Starch rep3",0.010605161501602694,0.003436228060586886,-0.00035656972026283065,0.00012926371260122807,0.004363327422602611,0.0033042828874154536,0.006157028498974714,-0.026309512291442263,0.0007381486384706066,0.0006577192958105697,0.006280618828128684,-0.00027607086368582447,0.001631041636521166,0.00045882058075883206,0.000428227020258253,-0.009441311162981119,0.0,0.0,0.0,-0.0025507732921025966,-0.001956771158359268,-0.016138531430201095,-0.004278548735786568,0.02813901674679735,-0.0005632187087427484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143214285714541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"FP, Xylan rep1",0.012978427525271069,0.004644245457920162,0.0006274631450122046,-0.0006114915250377218,0.0010922768847508864,0.002305855446241119,0.00246807747605172,-0.01681398205120455,0.0011112789504907348,0.0010040036351843314,0.004410157586363229,-0.0003941099074753849,0.0022698926146734843,0.0005900587649507956,0.0019474485990676014,-0.009432965743948113,0.0,0.0,0.0,-0.0017107710716399284,-0.002630529613657431,-0.009834947453981098,-0.003178604614328254,-0.002361314195123586,0.015977107628502633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143214285714541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"FP, Xylan rep2",0.0061502340673045665,0.0014278646084395323,0.00052492442117496,-0.0001892354237762365,0.001508488577197898,0.0020371631363576104,0.0030115395479581573,-0.005214032490145076,0.00025545893406326084,0.0006154567172581498,0.002094826671210202,-5.677609281106405e-05,0.0015906939147548238,0.0005636724694208667,-5.26841255751523e-05,-0.007158964476124807,0.0,0.0,0.0,-0.00040863328359343784,-0.0028443506258455193,-0.00670438441363248,-0.0023611318590966135,-0.001169600100679831,0.010837047374383969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143214285714541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"FP, Xylan rep3",0.003901455172083595,0.0036809367686510084,-5.395963110707002e-05,-0.0010011915286833588,0.0010857973010702572,0.003207072256640954,0.0033216784894466406,-0.006886372125961562,0.0008051404526287861,0.0014511690254915845,0.0031257148053158417,-0.00046376038342714286,0.0017610566724430429,0.0006645397571000187,0.000993501547385346,-0.007779183848337693,0.0,0.0,0.0,-0.0016636365448886704,-0.003649098270318725,-0.009533102434467186,-0.0024154006892984563,-0.0020565174790945916,0.015961738232184542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143214285714541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"FP, none rep1",0.007080199894579975,0.0011687309870665721,-0.0007666619799353861,-9.503470903093146e-05,0.0024742846123196865,0.0034449864043430843,0.00378751757808707,-0.003951307924633676,0.00026943112300200896,0.000564489449289712,0.0020666612379930237,-3.547211262312728e-06,0.0010756749422712758,0.0008284516463225538,-8.449645543640311e-05,-0.005332703224637292,0.0,0.0,0.0,-0.00014062589542432273,-1.8666312098501304e-06,-0.005830552252856168,-9.209202771837051e-05,-0.0017405693876472387,-0.0002633925967595794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143214285714541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FP, none rep2",0.004680583097717978,-0.00033116092397408045,0.00029535839164798917,-0.00020999729294668518,0.0020992605625228446,0.0025467312403700568,0.005784995325587012,-0.006388899775391274,0.0008172749998894608,0.001553213240748102,0.002319133566184478,-0.0003381480412049726,0.0010328953306783328,0.0013000744208693502,0.00024319027973846954,-0.006223148188807748,0.0,0.0,0.0,0.00031584576110948217,-0.0013029918006875298,-0.0014734741977669974,-0.00014290123839269983,-0.0019284433261914683,-0.0001918138936162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143214285714541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FP, none rep3",0.0010270007902925661,0.0005121810361742971,-0.00030841994353316045,-0.0004876115985892035,0.0019936887615106323,0.0029239236224781386,0.004000304402275519,0.006299750100482593,-0.00025419467890804465,0.0010107556899840182,0.0007625364444472572,-2.5484412908554213e-05,0.0013130563666874711,0.00034724917262792584,-0.000636056201024489,-0.009330989312041888,0.0,0.0,0.0,-0.0008579790626059878,-0.0009653409570455552,-0.0024456065419045363,0.0007472613047469747,-0.0009675245935266668,-0.0002009229057214476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143214285714541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PC, AcGum rep1",0.007986805418675596,0.001954342540014874,-1.5056912194598182e-06,4.250603643330732e-05,0.0018058685551990159,0.002305182743478906,0.00580439991910349,-0.012315285012803294,0.0001854774999347601,0.0004392683506011959,0.004489242139865052,0.0019336641173471106,-0.00048047357662157555,0.000568853880871426,0.001412241506305608,-0.01510345381769267,0.0,0.0,0.0,0.023359865336255593,-0.0025172787193547593,-0.008929489136419515,-0.004153770482675596,-0.003315810950642282,-0.0010130731896920637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"PC, AcGum rep2",0.005653057149188084,0.0017817180908539078,-0.00036947255107489495,0.00019836536862633414,0.002878259427168153,0.003609405105764216,0.004374764290722934,-0.011518096192316573,0.0002966389398683199,0.0014812209965153172,0.0036943579431284557,0.0017645608430558986,-0.0007658017088066445,0.0006573269075968052,-9.17893580415031e-05,-0.01034602216360244,0.0,0.0,0.0,0.021955165917223147,-0.0019141601838848802,-0.010909541896121068,-0.003962156840346077,-0.003404978063296188,-0.0006052445552565826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"PC, AcGum rep3",0.0021685831892219454,0.004661284200847149,-0.0007330917329950771,7.585138421166989e-05,0.0020993032170967623,0.001989533362740821,0.004104540134695444,-0.013037956522947008,0.00015449578789147482,0.0013881653682752085,0.0031898810883814635,0.002262755334377289,-0.0003791063482111152,0.0006174627454443419,0.0012920402633872902,-0.011249643852087585,0.0,0.0,0.0,0.028826523775404147,-0.0023136480999263855,-0.010887755599211563,-0.006055508184839378,-0.002466111694547263,-0.0012500203502449124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"PC, ArGal rep1",0.005267249115488746,0.0007457757978276777,-0.0005215124006975778,-0.000356832593679428,-0.0002088287608190017,0.0027525061064145786,0.005999285531314937,-0.004563097083433108,0.0012986601618203248,0.0005988694659688254,0.002156823876906525,0.003095497360283678,-7.64820995655927e-05,0.00037646011195399605,-0.000619845105843111,-0.013154062344269319,0.0,0.0,0.0,-0.0025255733999339012,0.025006287379020994,-0.014091449359601193,-0.0028727071427486154,-0.002806777581572532,-0.0010426695678721779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"PC, ArGal rep2",0.0015279443121769215,0.0017440905523571101,0.0003875500607219608,0.0011309797147458246,6.837726316668804e-05,0.0037128976359963413,0.004710196514021266,-0.0028907754577018998,0.0002952418815005912,-0.001130027991126884,0.0019451644440943543,0.001091849644753066,-0.0005944420566613025,-2.8083639388734573e-05,-6.370797076008541e-05,-0.01560967482965101,0.0,0.0,0.0,-0.0018978139114650813,0.026663006107238207,-0.007586654356934808,-0.003625054864043539,-0.004459552832625128,-0.0009339327534491361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"PC, ArGal rep3",0.002712937248024074,0.003247072239491072,-0.00015338333492929317,0.0001487467234784902,0.0023132302916862753,0.002621135681190274,0.006094566722485152,-0.01349840756505728,0.0009315471385012978,0.0003691003979607069,0.00373342729088935,0.001634942167861895,0.00018926056948575154,0.00022312561896714313,-9.203265336426902e-05,-0.01444421111521396,0.0,0.0,0.0,-0.0008471959287470033,0.026400725976987317,-0.006522882844914088,-0.004903148351745172,-0.004335042935880748,-0.0013659358701922672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"PC, Inulin rep1",0.011597931960766967,0.001430208903144707,-0.0010006615959785206,-0.0004973215643655162,-0.003194055025550453,0.004557240910150789,0.0051219887591221125,-0.0027009771391749387,0.00018780021843585053,0.0021233954653143883,0.006099372804164887,0.0020423677665266124,-0.0030992251770062874,1.6519068316980896e-05,0.000205603648315777,-0.013233053531836377,0.0,0.0,0.0,-0.004015945731238887,-0.003217483860525218,0.013560943942178381,-0.0027293732491406523,-0.007441514429043639,-0.0013561843132430854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"PC, Inulin rep2",0.013857050321318886,0.0022747851095416332,-0.001411465924571861,-0.0008114043657075277,-0.004040405123748563,0.004025850191035054,0.005383720712905582,-0.0021090009571476417,0.0006087801571596749,0.0011167759312824769,0.004940291497517716,0.002127782306210561,-0.002191173044795339,0.0007733273404565724,0.00034479789435863526,-0.016395784084769813,0.0,0.0,0.0,-0.004098818468099291,-0.00317152664065361,0.014056712341579524,-0.0051359492845155985,-0.004980006499046628,-0.0007067616995085369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"PC, Inulin rep3",0.010465349355204542,0.003705737787214192,-0.00036508894779465397,0.0004050678895278412,-0.005495042831382969,0.004367355108261108,0.004671957902610302,-9.522802111777379e-05,0.0006923893974585965,0.0013149869780648838,0.006244203482161869,0.002410138411955401,-0.00432395890693773,1.3747448948296659e-05,0.00018043557012623006,-0.01903321058574048,0.0,0.0,0.0,-0.0031178528476845132,-0.0018974920429966672,0.010258538611233235,-0.001926653375002471,-0.0038427915085445757,-0.00017501109364357833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"PC, Starch rep1",0.006932123364372688,0.007634545391933484,0.00019239509986205446,0.00021605261008847862,0.004912030256607316,0.003149323287335308,0.004839255037632855,-0.03203575976531614,0.0008306884833357553,-0.0016429961066354408,0.0036337136070836674,0.002250479971143332,0.0001195995916019789,-0.00023874660445885192,0.0017385055361823596,-0.00983147911050103,0.0,0.0,0.0,-0.0018271578916094517,-0.0023338797586885357,-0.01282270621847023,-0.005113881721415303,0.034459044730121444,-0.0006035723367875267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"PC, Starch rep2",0.012324320504611186,0.006051709963516755,0.0010190631008960987,0.0005059586397626182,0.0017191897231069479,0.0035152898051521997,0.0044543311778794635,-0.03514152876016768,0.0008258186077529736,0.0003391584008932117,0.0038997227867895914,0.0021525235846638676,7.894938980991181e-05,0.0005831762809645045,0.0023846277865496542,-0.014881419952620158,0.0,0.0,0.0,-0.0017784883522174576,-0.003183624754575166,-0.008543350865895099,-0.00242730860683051,0.030874640332026918,-0.00031518128107894516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"PC, Starch rep3",0.0062930945442481465,0.005133244845677506,-0.00044669417833740027,0.0007553913004019045,0.0030748808790336955,0.004081921939822762,0.0060129926963285955,-0.03630552668124438,0.0007620176943865692,-0.00027529358863830587,0.006151412200521339,0.0030431639132174576,-0.0011132427338849415,0.0007862902974540539,0.001641196178441698,-0.010927651737901299,0.0,0.0,0.0,-0.00220732031898065,-0.001965154737911441,-0.00848056370561773,-0.0033811395141211424,0.03240957877175374,-0.0005850205096331512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"PC, Xylan rep1",0.0021996075693856585,-0.0016871415112506257,0.0010473214631730855,-0.0009341354769739241,-0.0021601591597903863,0.00347141614353115,0.0037960348515348004,0.005340070060708305,0.0013599637218497016,0.00013428396122022124,0.004512294940650463,0.0008428581431508067,-0.0012759613550522109,0.0008458021926608948,-1.0332316160201958e-05,-0.009242030514234846,0.0,0.0,0.0,-0.002378809394484216,-0.004343733645298264,-0.004593631208620288,-0.002536442540585994,-0.0030950814451683652,0.013165383156050335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"PC, Xylan rep2",0.0074068068171089345,0.0018458051200617445,-0.00030136835846033964,-0.0005767617679455063,-0.00044666834175586737,0.0029415416209535167,0.0038912478326396517,0.001600475690581582,0.00016365397044203496,0.0006329998644915492,0.0038302175158804116,0.0010387253219431099,-0.0011270655691623687,0.001238725676455281,0.00014178950339555757,-0.014131587137552826,0.0,0.0,0.0,-0.0012415559420531443,-0.004197125042026693,-0.007216940606859598,-0.0033285823024132035,-0.002409683239053596,0.014702927053652027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"PC, Xylan rep3",0.006093607172369956,0.001141242923384363,0.00010638372803276178,-0.00043830001557415186,0.0018072416193105957,0.002633712051266973,0.002548003955320878,-0.0005782282284714959,0.0006210105967792601,0.001585666415366259,0.003208947838707404,0.0016514333642341872,-0.0006053978475657375,0.000443884080106562,0.0003526992960409683,-0.007815062996338712,0.0,0.0,0.0,-0.0015389642119407652,-0.0018874895809726283,-0.00570577079599554,-0.0033131421696056015,-0.0025043725831942125,0.006650472913276065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"PC, none rep1",0.002784942977807738,0.0013141665777022188,-0.00022295471280813192,-0.00039074873721057704,0.0005853457681157371,0.003124205554750832,0.0052090784026817835,0.003904776363210245,0.00021196290850639338,0.000726436874405904,0.003801133124665781,0.002208630635657094,-0.00025464182550256903,0.0008728682588447223,-0.0005794992196288976,-0.0047694511677731175,0.0,0.0,0.0,-0.0007393748821182684,-0.0001067226549441166,-0.008974955989555878,-0.0020388470522382037,-0.0019532164287838073,-0.00025555705482309507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PC, none rep2",0.004739768010648814,0.0003585103933106768,-0.0005466706712137572,-0.00012431701814586457,0.0029449490186843007,0.002917470004070889,0.003934016789902341,-0.001891476183452389,0.0008663692189888523,0.00019728628071871669,0.0018747556141831658,0.0021823593872514636,-0.000355278260328553,0.00131002026186748,0.00012729951603846116,-0.006805880621752956,0.0,0.0,0.0,-0.0006534938311034984,-0.0006856269152327017,-0.0041553468968380585,-0.0011509999192573805,-0.0005753569914536043,-5.07794083519416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PC, none rep3",-0.00017556337470358085,0.0008894631334326482,-0.00039860038256103335,-0.0004065938564864068,0.002340190146457065,0.0032229345088655294,0.004976341013203968,0.0032014992765404967,0.0005820951915600082,0.000768108283254233,0.0035520606217059225,0.0012592082267457788,7.16080211780289e-05,0.001418228904632005,-0.00019904320551590492,-0.008088237941265106,0.0,0.0,0.0,-0.0008423602377826516,-0.0012135314568877222,-0.0007013600624420426,-0.002157344940033826,-0.0035140250149098312,-0.0001274990933862601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PJ, AcGum rep1",0.008693334446711975,0.0035458891500126225,-4.9719136546958923e-05,-0.00017370744185014192,0.003681355548853224,0.0019379556246779189,0.005070075904103842,-0.021092947884039447,0.0008166792108253992,0.0011532698707147078,0.002335360412570563,0.0013233351030132988,0.00032581116665493363,0.0004123720696026633,0.0004341339353810656,-0.009626961126923562,0.0,0.0,0.0,0.027389311793852934,-0.002152082449333234,-0.010435499569231812,-0.006036257533864542,-0.0022280521995641967,-0.000866078819063577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"PJ, AcGum rep2",0.007605721815065905,0.0052431240813298665,-0.0003838608583266085,0.00043508943508971826,0.004011562591926618,0.0032033334875648674,0.004531498683447188,-0.02014539190314033,0.0010376889834349807,0.00046991652047092267,0.0031191552023996007,0.00259321466088295,0.0012336146391250871,-0.0001915519887750802,0.001243871392851526,-0.011325308626348323,0.0,0.0,0.0,0.027815847217359326,-0.0027596339684995736,-0.01604254572228952,-0.0027948208491910586,-0.003309663581577215,-0.0011332830549641091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"PJ, AcGum rep3",0.006602503589608452,0.0008183318410407414,-0.00022100613198497033,0.00010449821298772643,0.00310500135475939,0.0033334106545556672,0.003187100308185274,-0.01570438961075111,0.0007434985752810131,0.0005436260557987471,0.002741172679445961,0.0019948341900652105,0.0010570420392534948,-0.0002508333833380181,7.672441953962505e-06,-0.013091839125210591,0.0,0.0,0.0,0.02535039546476169,-0.0032222721962766212,-0.006486915891820735,-0.0027118254757740284,-0.002621469965035265,-0.0008209575577215716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"PJ, ArGal rep1",0.006844192509624091,0.001106989515775984,-0.0008624756302345882,0.00033637575805187196,0.0029714777523821042,0.0024541167000477963,0.005419092544100502,-0.022620702826163987,0.0019184934551065623,4.13298098878425e-05,0.002652830623767593,0.0018825184384530236,0.0006971358338540255,-2.0631555129181104e-05,0.00014562897384166754,-0.012564626938917418,0.0,0.0,0.0,-0.0005618136647072707,0.02677386834201488,-0.006501275077462196,-0.0037271335483952004,-0.001114861135455695,-0.0008129519359631969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"PJ, ArGal rep2",0.007536152574149043,0.0024227985130114986,-0.00039166806435043196,-3.0095922676000577e-05,0.0006573694300922478,0.0036273143948479135,0.008065887808122417,-0.01632960903034969,2.2158216346394108e-05,-9.529579769481304e-05,0.0026405538686297162,0.002649062160741199,0.00029438425532796186,-0.0006693776629187845,0.00015469844707033875,-0.015730320662260055,0.0,0.0,0.0,-0.001997970359569246,0.03437928708100861,-0.012955239594660021,-0.0046489644355394615,-0.003923692598261617,-0.0012198546799746428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"PJ, ArGal rep3",0.004874229376966303,0.001473162871870128,0.00035157953134991896,0.0006959880143404009,0.00223199530758641,0.003232006142762575,0.004785537201572548,-0.01536693919111382,-2.0696331154216218e-05,0.001400287307121537,0.0033577205105261372,0.002245898974890059,0.0005517629026011992,-0.0009411723268303002,0.00044855980371887033,-0.012012534497136419,0.0,0.0,0.0,-0.0014313356646082622,0.02582767803221941,-0.011489890746094964,-0.001197351860729131,-0.0029977821389382537,-0.0015611250461502505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"PJ, Inulin rep1",0.013448013182390821,0.0025220777771689674,-0.0004642412777651442,0.0021737282282926827,0.0008024948395111346,0.006195361367003485,0.003850879100236025,-0.028575720658356497,0.0010640261389992455,0.001486142301423983,0.004326757409355856,0.0025182298333807428,0.003418441709469665,-8.391296321695515e-05,0.00032224130901423355,-0.013350355401635173,0.0,0.0,0.0,-0.0017059262435544622,-0.002261631553145972,0.01758914410390637,-0.003530621352520857,-0.003918615704910321,-0.0013689346780831164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"PJ, Inulin rep2",0.014704233695837586,0.003224817155437036,-0.0010200304300947627,0.0009745791317387065,0.001414397988807071,0.004002549350261689,0.005017731233753942,-0.0288867138190703,0.001120899661698124,0.0022216906940395183,0.0051723207804289725,0.0018972409516572948,0.004396624419499528,-0.0002957069501280773,0.0009843157130208881,-0.014858833365142347,0.0,0.0,0.0,-0.003190456781197679,-0.0022057302973487163,0.019740759869190782,-0.003840731951323423,-0.004959120462563906,-0.001157259121537208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"PJ, Inulin rep3",0.01832816477187655,0.0028826897218823433,-0.0010608265752142126,-0.0001815737140449608,0.00302460444921797,0.00545912094752897,0.005069038576700471,-0.030869056402959606,0.00037319146096706393,0.0020864062790166243,0.00454868576743386,0.0023810035058043216,0.0024730454825542193,0.00013449613004922866,0.0009025040776892145,-0.019075532335449345,0.0,0.0,0.0,-0.0019382475485855888,-0.0020033929395404724,0.018177019516852768,-0.0018778468905524773,-0.00302334094250744,-0.0013525758717547768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"PJ, Starch rep1",0.013701008632779123,0.0031937317516316063,0.00037766579538583647,0.0008391762220046739,0.005449235168370334,0.0026150889457626776,0.00338172369721261,-0.03621299177746881,0.0013584250245581963,0.0018230202997272663,0.007290426817807283,0.0020722518556497314,0.0004879355058073999,7.594281976873345e-06,0.0019412790137258438,-0.0092970934137702,0.0,0.0,0.0,-0.0026324352384968237,-0.0018819002366878765,-0.01153621193021536,-0.00488263793966987,0.026423286565325478,-6.100131368095244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"PJ, Starch rep2",0.012038283300670711,0.003627628700977022,-0.00027263049374927177,0.0006853077018802818,0.0050648757002570415,0.002884437956593254,0.004510365876961838,-0.02960636731237173,0.000976761410182173,0.001778693429448387,0.004407736449079081,0.002274238453669981,0.0008022945204919032,-0.00046219554137099923,0.0009392309154976498,-0.01083000687712973,0.0,0.0,0.0,-0.0013414947586980733,-0.0013508214496753433,-0.011797541295262899,-0.005225228721445257,0.02576746939258142,-0.00041345955634658997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"PJ, Starch rep3",0.017985001006586985,0.00783401910554279,0.00011042606085538863,0.0017071522399783143,0.0047860767319798485,0.002856214032931761,0.003995340137996456,-0.03924293992871588,0.001394728354432366,0.0017058250477368182,0.004492696960541335,0.002682853117585182,0.0010918591984293681,-0.00010002855550159069,0.0033372151140462266,-0.013984563706273384,0.0,0.0,0.0,-0.002156296328387477,-0.0034936374933882196,-0.008488778996873987,-0.005986045856367458,0.024562172087078747,-0.0006317106194116855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
