Experiments,FPabs<--ACabs,FPabs<--BAabs,FPabs<--BHabs,FPabs<--BLabs,FPabs<--BUabs,FPabs<--CAabs,FPabs<--CCabs,FPabs<--CHabs,FPabs<--DFabs,FPabs<--ELabs,FPabs<--ERabs,FPabs<--FPabs,FPabs<--PCabs,FPabs<--PJabs,FPabs<--RIabs,FPabs<--pH,FPabs<--Lactate,FPabs<--Butyrate,FPabs<--Acetate,FPabs<--AcGum,FPabs<--ArGal,FPabs<--Inulin,FPabs<--Pectin,FPabs<--Starch,FPabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BL-BU-CA-CC-CH-DF-FP-1AcGum-4Inulin-1Pectin,-0.029273871704936026,-0.019294838514178993,0.0,-0.06787323327735066,0.003993961215019226,0.0026158309541642667,-0.0021882815286517142,-0.004085044842213392,-0.0035084814764559267,0.0,0.0,0.10822562398388982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012949785497039557,0.0,0.08969229180365801,0.0175286834128201,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-FP-RI-4Inulin-1Pectin-1Xylan,0.007790629027618302,-0.019705637358129025,0.0,-0.06448255303419298,-0.003700392320752144,-0.02194204760922326,0.008478910869194401,-0.0036222274518675273,0.002755891117784712,0.0,0.0,0.07596987134052648,0.0,0.0,-0.011076874824033843,0.0,0.0,0.0,0.0,0.0,0.0,0.07412482301394145,0.0415077426781257,0.0,0.00967527087777853,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-DF-FP-RI-5Inulin-1Pectin,-0.014024198334664107,-0.014306768216192723,0.0,-0.060483639128506184,0.00408413140103221,-0.0042446361854672435,0.008706505689769984,-0.0058298947289586065,0.0010091588832437993,0.0,0.0,0.08588194288313389,0.0,0.0,-0.008949371241033077,0.0,0.0,0.0,0.0,0.0,0.0,0.09151415023952722,0.04016421493142843,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-RI-5Inulin-1Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-ER-FP-4Inulin-1Pectin-1Xylan,-0.035470356978476045,-0.01445123990997672,0.0,-0.031304477155208586,-0.012744351290166378,0.006193730514496565,-0.005786456260830164,0.0013412721455097198,0.0,0.0,-0.02919682478532195,0.04388072108849883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04985461691394448,0.03459683442488313,0.0,0.0173299009911716,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-FP-RI-4Inulin-1Pectin-1Xylan,-0.02349498737603426,-0.0065023254603147505,0.0,-0.04372822297737002,-0.006791496835649014,0.0019958804361522196,0.0014482473954558373,-0.004985855054110288,0.0,0.0,0.0,0.06594632128253579,0.0,0.0,-0.008617137931287289,0.0,0.0,0.0,0.0,0.0,0.0,0.05610180869698524,0.03425164502114057,0.0,0.0071340672671794895,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CC-DF-EL-ER-FP-PJ-RI-5Inulin-1Pectin,-0.02410042505053913,-0.009606713429093361,0.0,-0.020857586251462206,-0.004422639222706065,-0.006384766715414384,0.005643305971341974,0.0,-0.0008203934001571991,0.012639687232234898,-0.04492858227561502,0.061350436771617216,0.0,-0.00839737495955299,0.0070022861747180715,0.0,0.0,0.0,0.0,0.0,0.0,0.0467067302807289,0.026027402347501588,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-DF-ER-FP-5Inulin-1Pectin,-0.030255166547639028,-0.019885162157671794,0.0,-0.038888003854524525,-0.02329772648711999,-0.011774172208138875,-0.00031987888117631275,0.0,0.004260794303956486,0.0,-0.029385488391632124,0.08146106363052413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05505646100001676,0.034565492488798644,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,-0.012763931829896238,-0.021114230880306825,0.0,-0.03228476353817516,-0.020513582767711744,-0.0030051139700743887,-0.003902791067957878,0.0,0.008018489616612593,0.0,-0.02357054739776585,0.04513893504109648,0.0,0.0,-0.007036045297152466,0.0,0.0,0.0,0.0,0.0,0.0,0.07029838518549998,0.024973139270312257,0.0,0.007946602586242888,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-DF-ER-FP-RI-5Inulin-1Pectin,-0.03618027707561851,-0.019244332052767276,0.0,-0.0395108612254262,-0.004368722718209028,-0.001635290775448084,0.002492324821650982,0.0,0.003117270488291979,0.0,-0.05445953207090497,0.057520374096930026,0.0,0.0,-0.0035438667982816696,0.0,0.0,0.0,0.0,0.0,0.0,0.07318935142830015,0.03262069504708052,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-ER-FP-PC-Starch,0.00791474545131559,0.0020275601064381394,0.0,0.006160022609907648,0.002994512572236683,0.0014852435206589491,0.00926186889410019,0.0,0.0,0.0,0.004559220341236695,-0.013273728363539862,0.0019254270617080772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016762663164864414,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-PC-Inulin,-0.010014496091753245,0.0034286634996533393,0.0,-0.04571741409599781,-0.018698061909526588,0.005692135356366634,0.0,0.003166743274778128,0.00019861869513988496,0.015797216910868883,-0.03264514897018671,0.04221776621416211,0.0046361970715224745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08565765824168921,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,-0.002088808618924197,0.00021682953571572025,0.0,-0.018322679597665283,-0.0388565746081226,-0.0014724927570889978,0.0,0.0005814471446415957,0.0014598010217442231,-0.003162346889867502,-0.008402280290337169,0.03157732942525078,0.0,0.0,-0.0031424546066452473,0.0,0.0,0.0,0.0,0.0,0.0,0.04006061834447524,0.021663705215734595,0.014656909029273427,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,-0.020027119447203243,-0.007063847911708495,0.0,-0.028801909593098304,-0.05154496551874806,0.0017216148621895734,0.0,0.0023662743761258967,0.0002613707500345567,0.005325927782584639,-0.015638318789355895,0.051991588271716065,0.0,0.0,-0.00960779474938617,0.0,0.0,0.0,0.0,0.0,0.0,0.0637955891297144,0.03416840611573528,0.016899352345396492,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.002524873460916912,0.004924759597462767,0.0,-0.057583854259813536,-0.020919175708995146,-0.005396010463728625,0.0,0.007919009227086516,-0.0003293884151122149,-0.0015252327875179402,-0.014301266849917523,0.047660491593620354,0.0,0.0,-0.008677647394292495,0.0,0.0,0.0,0.0,0.0,0.0,0.05016604942433974,0.03490116929306703,0.0,0.010516802396844415,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-2Pectin,-0.01612842579682668,-0.01568133642690049,0.0,-0.03812864391754071,-0.04882024063004388,0.01085065036184258,0.0,0.004710987727675173,0.008869300079014566,0.003353191436164909,-0.018534950187636748,0.09195856625835101,0.0,0.0,-0.014040603095458614,0.0,0.0,0.0,0.0,0.0,0.0,0.07349065504968166,0.04984146480758985,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,-0.001305231927997536,-0.0018191563172472848,0.0,-0.047569578203062214,-0.023207454942166805,-0.005616515874862671,0.0,0.0018043513927194807,-0.0008152639493346214,0.0048054614000850255,-0.014645969805618128,0.04408454294833872,0.0,0.0,-0.014122924043072594,0.0,0.0,0.0,0.0,0.0,0.0,0.06306182055009736,0.025248343435426552,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-3Inulin-2Pectin-1Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-3Inulin-1Pectin-2Xylan,0.004015728645026684,-0.022924424894154073,0.0,-0.024581543728709222,-0.025235271267592906,-0.013638153579086066,0.0,0.000589519739151001,-0.0012112283147871494,0.0,-0.01320772422477603,0.0420234102755785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06636769799515604,0.02655609864741564,0.0,0.037578072398900986,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BL-BU-CA-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,-0.0024155829101800918,-0.007692660205066204,0.0,-0.051295686047524214,-0.03209679992869496,-0.0021137306466698647,0.0,0.001785578392446041,-0.002347165159881115,0.0,-0.015706234145909548,0.037456678505986926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07404996827244759,0.0363724228926003,0.011540183890610933,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-4Inulin-1Pectin-1Xylan,-0.010949855577200652,-0.016296077985316515,0.0,-0.04355706796050072,-0.03130364269018173,-0.012867095600813627,0.0,0.009143615979701281,0.003781686443835497,0.0,-0.012946408428251743,0.041073295287787914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07285588774830103,0.03994509829208255,0.0,0.01951378956437111,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-1ArGal-3Inulin-1Pectin-1Xylan,-0.03323263412012773,-0.0206302268540158,0.0,-0.030940077870207673,-0.03431765724192647,-0.007203156238093096,0.0,0.0010010365615872776,-0.003401561585419318,0.0,-0.014382408164879856,0.016430939164231804,0.0,0.0,-0.008239262682550094,0.0,0.0,0.0,0.0,0.0,0.012260125840411466,0.0716284847653964,0.029839796835885328,0.0,0.02280434615471784,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.1666666666666666,0.5,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-3Inulin-1Pectin-1Starch-1Xylan,-0.014422797433593693,-0.01575784954954596,0.0,-0.03896354445639778,-0.03265250583781915,-0.007477262988686562,0.0,-0.0003779854844598209,-0.0039515280548264,0.0,-0.007929032668471336,0.020400719498010242,0.0,0.0,-0.004534714800470015,0.0,0.0,0.0,0.0,0.0,0.0,0.08065378534443238,0.03436464290408527,0.007150992970256244,0.019349505357882556,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-3Inulin-1Pectin-2Xylan,-0.007810253856910599,-0.013311262552936872,0.0,-0.04098133287496037,-0.026376623660326004,-0.0008630213431186146,0.0,0.004597693060835202,-0.003908461373713281,0.0,0.00151205456091298,0.03885288577940729,0.0,0.0,-0.008880541866852177,0.0,0.0,0.0,0.0,0.0,0.0,0.03778775708956851,0.0270110039661328,0.0,0.026347809057268832,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,-0.01474591303202841,-0.021941100971566305,0.0,-0.04277387727051973,-0.022746945420900982,0.004686368111934926,0.0,0.008293029852211475,-0.004536208075781663,0.0,-0.010926509172552161,0.025861543292800587,0.0,0.0,-0.010388528617719809,0.0,0.0,0.0,0.0,0.0,0.0,0.061788111821644835,0.03127270150515768,0.017360827264686424,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,-0.013096625606218973,-0.014091186328894563,0.0,-0.006342843278414673,-0.02028623813142379,-0.006869980754951636,0.0,0.0019573145028617647,-0.00363643363946014,0.0,-0.020394439084662333,0.02132200366920895,0.0,0.0,-0.00956965217159854,0.0,0.0,0.0,0.0,0.0,0.0,0.050984225442839995,0.027149665479858715,0.0,0.014337900715569655,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-2Pectin,-0.013369561545550824,-0.018829213548451663,0.0,-0.03825228996574879,-0.03214997444301844,-0.008453399688005448,0.0,0.0038434362970292566,-0.0010155859403312207,0.0,-0.027631178870797156,0.07240869970992207,0.0,0.0,-0.00786250913515687,0.0,0.0,0.0,0.0,0.0,0.0,0.09535911595448851,0.037828203104436395,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-Inulin,-0.004626463921297164,-0.009671817755415327,0.0,-0.06671101812805448,-0.025620202312157267,-0.007821970308820406,0.0,0.003862868905777023,-0.0013305868598676863,0.0,-0.020171796370829855,0.0417620592883655,0.0,0.0,-0.011422347011310714,0.0,0.0,0.0,0.0,0.0,0.0,0.058530590541305993,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-RI-4Inulin-1Pectin-1Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-RI-4Inulin-1Pectin-1Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-EL-ER-FP-PC-AcGum,-0.018317371340734617,-0.00907896397014459,0.0,-0.0047329092132193705,-0.044181649174009054,0.0016040956335408346,0.0,0.0021009870937892367,0.0,0.004983267259030115,0.000695971151192983,0.013062095801745142,0.019275252751651265,0.0,0.0,0.0,0.0,0.0,0.0,8.757456782318296e-05,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,-0.02458732181953059,-0.013340029451582167,0.0,-0.03546768157846398,-0.04765237640175554,0.006153378428684341,0.0,0.004912041127681732,0.0,-0.015006690182619624,-0.0012115678853458827,0.05357944479005204,0.0,0.0,-0.011032350257866912,0.0,0.0,0.0,0.0,0.0,0.0,0.036484623638292156,0.031075566593143675,0.03442516498681572,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BL-BU-CA-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.005636191181838513,-0.012785105779767037,0.0,-0.053204930108040574,-0.02641774658113718,0.001724584773182869,0.0,0.0,-0.001999078597873449,0.006000935100018978,-0.0195254884660244,0.0536252373829484,0.0,0.0,0.0019455548375844956,0.0,0.0,0.0,0.0,0.0,0.0,0.05815550340339541,0.011250798311084508,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-DF-ER-RI-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-ER-FP-PC-RI-Xylan,-0.003429217507009921,-0.003735614697570386,0.0,-0.011371666322583738,0.0020702635140522666,0.0014796288603025935,0.0,0.0,0.0,0.0,0.001050891435664633,0.0010850215735642807,0.0031198785518822465,0.0,-0.0035251344999541407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013255949091652165,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,-0.006550424732267857,-0.012455173674970866,0.0,-0.0243037361651659,-0.02893806491047144,0.0,-0.00447384798899293,-0.0014024767093360423,0.00017810724675655366,0.0,-0.02078358717262745,0.04310251092538238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13389848405495286,0.03636207776144147,0.005907145142555237,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-5Inulin-1Pectin,-0.017144121939227694,-0.006952355926235517,0.0,-0.020795153453946114,-0.0009135302333604722,0.0,0.01022079586982727,0.001213156928618749,0.003851229236239479,0.0,-0.03199916936102368,0.054577574311267765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727612819700014,0.023821667901107242,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,-0.02399057098146942,-0.024320502455035847,0.0,-0.02600846677604649,-0.03151379691229926,0.0,0.0022153092755211722,-0.0005613153593407737,0.004941992979082797,0.0,-0.022254883104728326,0.07456877186066574,0.0,0.0,0.006550179380509589,0.0,0.0,0.0,0.0,0.0,0.0,0.08890958482192622,0.029269354107479256,0.0181855374119348,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,-0.025929293181333277,-0.012613451729218165,0.0,-0.052432440117829375,-0.017782121586302917,0.0,-0.0037550518496168982,0.0011463385696212451,0.01020748478670915,0.0,-0.00923258914715714,0.0473937044541041,0.0,0.0,-0.0014670596768458684,0.0,0.0,0.0,0.0,0.0,0.0,0.08508794009685516,0.033407596250375114,0.0,0.021402294230129983,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.7142857142858826,0.0,0.0,0.9160361284651318,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
