Experiments,CAabs<--ACabs,CAabs<--BAabs,CAabs<--BHabs,CAabs<--BLabs,CAabs<--BUabs,CAabs<--CAabs,CAabs<--CCabs,CAabs<--CHabs,CAabs<--DFabs,CAabs<--ELabs,CAabs<--ERabs,CAabs<--FPabs,CAabs<--PCabs,CAabs<--PJabs,CAabs<--RIabs,CAabs<--pH,CAabs<--Lactate,CAabs<--Butyrate,CAabs<--Acetate,CAabs<--AcGum,CAabs<--ArGal,CAabs<--Inulin,CAabs<--Pectin,CAabs<--Starch,CAabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BH-BL-BU-CA-CC-CH-ER-FP-5Inulin-1Pectin,0.026504051353443758,0.010105756042017173,-0.007807979258623998,0.00874443632465871,0.03792022913863713,0.1332122857225212,-0.033354209031571054,-0.007668158852241253,0.018999263844029467,0.0785834956270727,0.011941379232501442,-0.01601999010890722,0.03149521047418767,-0.0012819627503102434,-0.008116795532405376,-0.05705765883014959,0.0,0.0,0.0,0.018957784846425053,0.018149352784861215,0.0340852287310091,-0.0015641856481405792,-0.04639625740999525,0.01987573369152167,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-ER-FP-RI-4Inulin-1Pectin-1Starch,0.025958642939274964,0.00784118051725355,-0.010410204346884375,0.007250476245853037,0.03645463283427737,0.14419734702868894,-0.028356493962081987,-0.011420190136202357,0.017480201111598447,0.09304290884936398,0.030512339826673274,-0.013962249857458192,0.006400096951560541,-0.00011840923604640768,0.004254753142595289,-0.05749631348658691,0.0,0.0,0.0,0.019302466870708898,0.020788031586191864,0.01589781067926775,0.002786157041449446,-0.0017514902793548343,0.017656356038695035,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,0.010542439401827072,0.007432447856461458,-0.009640067446638239,0.010195628612894901,0.017284122143279422,0.09717715474014933,-0.06503804252567613,0.013278182873671702,-0.021526639227840035,-0.09116000717167148,0.01346318844367157,-0.029665830545127402,-7.741798054088593e-05,0.0018783441897143001,-0.017836723014373668,-0.09762950042432005,0.0,0.0,0.0,0.020066932900385425,0.02444500230252743,-0.015396597761322154,-0.022269280955872755,0.0010118121789260337,0.02623815287581899,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-FP-RI-4Inulin-2Pectin,0.010581851141019295,0.008332292855801905,-0.005382093404504384,0.014375800852748479,0.017196767396208918,0.08645164630629798,-0.04506302514706146,0.01007377382706512,-0.01006502693688327,-0.08872257658534427,0.013334502791139213,-0.035844610638239176,0.0044176144152879735,0.0020742173594507298,0.002789421178061853,-0.07954477463256228,0.0,0.0,0.0,0.01898424503816799,0.0102941654893485,-0.023875684194605454,-0.004947462312199853,-0.05279018816622822,0.020102444981986833,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-RI-4Inulin-1Pectin-1Xylan,0.03236351106993176,0.011357282674448061,-0.004104941964826802,0.008381828450682487,0.04386436009271577,0.10963707029142164,-0.018429201841354364,0.01322364924983545,-0.011766751750626343,-0.029689107347618447,0.016597021950239484,0.07808336253193292,0.003285200477323748,0.004135649434544821,0.007231855974955989,-0.052853888026015323,0.0,0.0,0.0,0.027030098285864702,0.020090865120291717,0.007533637124367733,0.004943259202621196,-0.03358267963271249,-0.007122580171986064,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-CC-DF-ER-4Inulin-2Pectin,0.015434853414242921,0.008886879531835977,-0.002137259214439173,0.009070822806520886,0.043595639716156515,0.12926284051754255,-0.019723626073788518,0.008486080579459666,-0.010966074417599217,0.0448423012210564,0.008973959938369011,0.03153478078205477,0.008904948281970894,-0.0015032372928478527,-0.011912234266373244,-0.04964614360339261,0.0,0.0,0.0,0.01679546902464195,0.016237744330005213,0.017785580419003955,0.010976500006561928,-0.032440074600956666,0.02101765503598885,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-DF-ER-FP-4Inulin-1Pectin-1Starch,0.016943491416221316,0.014569033709439351,-0.005832240019332274,0.020315792370926247,0.042883667911995535,0.12685996770520103,-0.02332066083496267,0.013240652260455217,-0.01190370921384205,0.046005265804176985,0.013840852864086628,-0.010972530191594903,0.007826037135991185,0.0008326878026127817,-0.005086049776185634,-0.05073329553685404,0.0,0.0,0.0,0.01590219889513471,0.017155566635456955,0.015930882028558035,0.0006806489655917312,0.002805521583015269,0.016415382484820756,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-DF-ER-FP-4Inulin-2Pectin,0.01939493941651149,0.01265917138789188,-0.006848720134320574,0.006980818405070088,0.04412541168318554,0.12505808866667475,-0.01967410328036005,0.007959842969748103,-0.013345834572206844,0.0781229929625988,0.00857509139586578,-0.012263898717408833,0.029308094514364533,0.004129748500206257,-0.008632686381990258,-0.051540388654578814,0.0,0.0,0.0,0.019777898109433333,0.01972767081450332,0.009180203854021705,0.004049768769605597,-0.03733504902571439,0.01757435050031001,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-DF-ER-FP-5Inulin-1Pectin,0.015033518594097007,0.016347568077458578,-0.004482940150932834,0.006576899909837682,0.050309020876884464,0.126162145473063,-0.02225859843871811,0.005041763374412602,-0.012095041217451741,0.07372273293069818,0.0064813829552043565,-0.008403582940386102,0.012659718692302707,0.0012091489915143354,-0.007928663918917833,-0.048287984827025364,0.0,0.0,0.0,0.013354150615632533,0.0157466720925136,0.013954751982607616,0.0022158904102715597,-0.041811855374412114,0.01822934724898501,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.023097729195247992,0.01232567722993818,-0.00515269945968281,0.013241533054546872,0.04001417135142468,0.13311473945325072,-0.024441019716587933,0.004860980134796016,-0.009867660846899858,0.07288144831968979,0.014683896316723389,-0.010472590621899482,0.0026374710452827525,-0.0064671824567697185,0.0056196600029414364,-0.047497842164540845,0.0,0.0,0.0,0.017457279820333835,0.01862389232624661,0.00999072425067424,-0.0016417008367451793,-0.0009155834025957397,0.017067022735083644,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-DF-ER-FP-RI-4Inulin-2Pectin,0.01683492297137326,0.014155027087439188,-0.0048431640423156974,0.011242790838534182,0.030729265522889106,0.12671025726774876,-0.01969192378900268,0.006140108740126541,-0.013502029576762158,0.0836077431352301,0.010645151416009118,-0.014438179572197528,0.01930430296808481,0.005827599377794698,0.005435794407332482,-0.04386732936244119,0.0,0.0,0.0,0.022312835356728605,0.023193596493114123,0.01513486746698618,-0.004459779719737438,-0.037144382182847366,0.02083542802794413,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-DF-ER-RI-4Inulin-2Pectin,0.018688294286416333,0.011752595716918052,-0.0018685609136115402,0.008100237875160845,0.04210047093135389,0.13948325676674195,-0.014893052596598864,0.008391332846473558,-0.013214773925190625,0.04444591028107837,0.010275286547839642,0.039195522506805976,0.012165664651177148,0.0004897442730990316,0.00836071604524146,-0.04304683519357985,0.0,0.0,0.0,0.015597004690630868,0.016858982023867698,0.011565453054552734,0.009300811324607245,-0.041970299224961885,0.019037385694682597,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-DF-FP-5Inulin-1Pectin,0.015193472975357015,0.019484898212619808,-0.0031908772784200582,0.009204072542488576,0.03800546444444494,0.11331778459081597,-0.025486798069693825,0.010415085562589492,-0.011347171823409467,0.07494637992910363,-0.020182335586710412,-0.01609562550925396,0.04709800064563752,0.0029414483430710726,-0.010613277943974191,-0.05072377841580999,0.0,0.0,0.0,0.014024026388810434,0.01760856327008117,0.03434711629863489,-0.00035798879509622156,-0.03923696621236476,0.016599499364806848,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-5Inulin-1Pectin,0.03840520535003056,0.01702376803383231,-0.002347179949283601,0.01915848176249049,0.034147861665961426,0.1078614714911038,0.07141669409518892,-0.004066266996616668,-0.006382857579737903,-0.03623472205617211,0.021902449632232843,-0.007409494339742445,0.007795199352231896,-0.0037892709232189405,-0.004334542314437309,-0.06990815810520541,0.0,0.0,0.0,0.02339119473302906,0.021368540166453884,0.02528726243667981,0.0010909338905052694,-0.039484557583928125,0.032515183484012423,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-PJ-5Inulin-1Pectin,0.034161673462526354,0.018942889202047477,-0.0016089945963837858,0.016049320897595448,0.04314331832426515,0.1112948152050376,0.06729363496330652,-0.00010545062070543527,-0.007049240879714483,-0.032843251807445836,0.025912636105309826,-0.005561731064861472,0.004210266076367011,0.0011359825527126207,-0.0015852601182731677,-0.07523911008103329,0.0,0.0,0.0,0.023476800295439634,0.020301352465017273,0.025380395544184878,-0.00014747808094728751,-0.038091695958917794,0.03336850679733537,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-PJ-RI-4Inulin-1Pectin-1Starch,0.03294531212780964,0.014190685234286564,-0.0023961417935788637,0.02270417662676085,0.04086632376706058,0.1275903348353776,0.07554325064813548,-0.004271339233964677,-0.0019975570487705155,-0.036807738867673,0.022155186830257825,-0.00846084893427112,0.0037710612673651127,4.122065888210004e-05,0.0064506123147227475,-0.06902796510268341,0.0,0.0,0.0,0.027118712648410703,0.024495730799707502,0.01960241818800568,-0.0038467170331965895,0.0025172679752788808,0.03627889627760107,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-RI-3Inulin-1Pectin-1Starch-1Xylan,0.03329232181337746,0.005421023461967708,-0.0011383997090160837,0.017923067071559752,0.028176647817546675,0.11607777289707556,0.07397767466916279,-0.0030534304678440133,-0.014985041144219318,-0.040479232502931894,0.048026369573040455,-0.011934157655659043,-0.0028782978958704253,0.003809145035391505,-0.00018264840949664798,-0.06693754437294876,0.0,0.0,0.0,0.026225557154552503,0.027745450714772392,0.03144762546162715,0.0018483969772403832,0.020024819733066992,-0.016871881417252807,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,0.03513718998567625,0.012685241761871356,-0.0007932046021927496,0.022541295584629886,0.03512840396301313,0.13449091269042004,0.05040924759920349,-0.003782487962056288,-0.00651722753589804,-0.028278678808022626,0.023198501896113145,-0.00562712403183633,0.0034334415061907345,0.001536914943294087,0.0067581308836286704,-0.07465247320857915,0.0,0.0,0.0,0.026445604691451245,0.02124649162996899,0.009444932863116269,-0.004938698871569198,0.05385770685970784,0.03029909849505532,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,0.034126647009768266,0.011088462771678515,-0.0031456383487040353,0.016850694062357598,0.035973057977177876,0.1318674028495496,0.08858110252429138,-0.00476275391876698,-0.002941392294385216,-0.033938558538529014,0.018951145627281882,-0.010778469102965156,0.003260273611681028,-0.00023684207350015645,0.00965254894373092,-0.07989118332212622,0.0,0.0,0.0,0.029281528222967278,0.024346338375048206,0.018370797745883464,-0.004667882536622618,-0.0007231087847189509,0.03673564286394552,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.03310730776664886,0.004736353026872329,-0.023099804022772744,0.011431493278254162,0.02123761992562901,0.085787926600738,0.04642755736681548,-0.003637205714529211,-0.03064949941906062,-0.06681437499821184,0.03272066002203658,-0.034030718596821476,-0.013084874065084894,-0.00022590531205589286,-0.009786222627894444,-0.07936509506607597,0.0,0.0,0.0,0.027462461692365728,0.022178746343336317,-0.009217557636174285,-0.023898381624709475,-0.06429158847440374,-0.05421560537070034,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-2Pectin,0.04255476763641292,0.010221572486175732,-0.001368040750649845,0.018999865976246918,0.028401276415044616,0.12324217375367877,0.07877187030559235,-0.005512772453102195,-0.00419462594118985,-0.040801421588456094,0.02225598030977629,-0.00655917127362706,0.00700862756506963,-0.002786447487094186,0.007621255544098935,-0.07086624062874101,0.0,0.0,0.0,0.024214985309676695,0.02131806423040954,0.022321404867212888,-0.00419742996381088,-0.038704050792889154,0.03526871473274447,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.033127624954689634,0.02420566109093752,-0.005500957122580569,0.014949711606922468,0.033687799420546415,0.11844035175205633,0.07772144457833335,-0.005110393051396716,-0.007000769336115226,-0.025975819716060708,0.021998614971949288,-0.007369592884047468,0.003968110663647007,0.0014205772971565035,0.006858011196282782,-0.057650361528450794,0.0,0.0,0.0,0.025426910749890598,0.020957907587289812,0.027692000571299683,-0.00263240800831806,-0.03878701527687636,0.031926998646760525,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-PJ-RI-4Inulin-2Pectin,0.048095003258098255,0.00842368330467831,-0.004818869825791223,0.0180018786594949,0.04619194513864136,0.11641716187989166,0.03932004729455168,-0.006345165531066338,-0.010056253749538547,-0.03211018960245632,0.02440196044404399,0.03841732226481491,0.004370598413727494,0.0023219594596461794,0.008933829268948602,-0.06594538916749033,0.0,0.0,0.0,0.025630370029671626,0.025960772159424685,0.02333125432783907,-0.002564193355766212,-0.038535140569914465,0.02938301981850104,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-RI-4Inulin-1Pectin-1Starch,0.04166541455144232,0.009131933779201722,-0.0033489416810599183,0.012980206381868224,0.04786391634832731,0.13970568816939538,0.04314570982009172,-0.007383956851607023,-0.008357595836913043,-0.02618811304765669,0.016398939591917124,0.03137451336126436,0.004999692922627383,-0.0032349928536198375,0.008221439041874622,-0.06381672496822746,0.0,0.0,0.0,0.02186249884353443,0.017768438485535717,0.017868454466489228,-0.0006393136321143627,0.005929665704342451,0.018727239048616454,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-RI-4Inulin-1Pectin-1Xylan,0.03936418470841917,0.005740651933645664,-0.0040864966572685645,0.009457369993694802,0.04105008675970813,0.10925526443699543,0.033051212071017785,-0.005819818540052934,-0.007710991925136617,-0.03140685928816144,0.022204815704714168,0.07634313775395805,0.0009321976588530997,0.004263823682611635,0.008935755382884636,-0.06202921596609733,0.0,0.0,0.0,0.019010196223177695,0.021244156929579653,0.011762029506604776,-0.0009410287202759181,-0.035131726556203585,-0.010944091511720962,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-RI-4Inulin-2Pectin,0.0363557109338316,0.009245862855829977,-0.0013230585713278177,0.014801578078080304,0.043305703377859155,0.12570557795634324,0.028638099127195102,-0.006843233094973996,-0.00644414698535746,-0.03476501202041453,0.018534730735488912,0.04513733815401793,0.004975057105449112,-0.0032545203343033817,0.010849762804467566,-0.0638573059033264,0.0,0.0,0.0,0.021108105301179667,0.021678862470117473,0.026282285841351193,-0.0035730589587580006,-0.036801631464199576,0.03175767877393148,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-RI-5Inulin-1Pectin,0.03491327461193908,0.009833263060586015,-0.005853361087766563,0.01200410017235712,0.054018565531481405,0.1262212241779674,0.03737013065679507,-0.005617461658336894,-0.009954647130586886,-0.033127466663718234,0.014311315444382754,0.030349011495709424,0.0078083482079885184,-0.0038996682316064808,0.010423246544193144,-0.06309281497516415,0.0,0.0,0.0,0.02247306931425225,0.01717625152658332,0.03253116327253254,0.001923513852737171,-0.04001645842736419,0.025546339056031278,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-ER-4Inulin-1Pectin-1Starch,0.034929519131441,0.011411973939023228,-0.004610537297346379,0.012797255268828432,0.04228035554797813,0.14627161219546742,0.027003444951366296,-0.002976732342080635,-0.011592125841839747,0.040237005210735574,0.007852584828029984,0.017463998889381244,0.005331266011026772,-0.004406481408937416,-0.014246727421202443,-0.054387420774860806,0.0,0.0,0.0,0.012801364407959308,0.01159182119098577,0.029310068864036695,0.0033956300501119044,0.0030999827520413773,0.014822942319918757,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CH-DF-ER-4Inulin-2Pectin,0.03256487358022819,0.014020704620263785,-0.005165992433374581,0.009267362589863215,0.038471882277253004,0.1396505774845454,0.02391801427033815,-0.0054657483321021915,-0.012575717031617056,0.03686671186915855,0.011240491579202087,0.02243769844655287,0.01125907105817036,-0.0028233743018724698,-0.011989628530361441,-0.057027690810236065,0.0,0.0,0.0,0.015058139091865581,0.013742363557896835,0.023156927673315463,0.011184428615326232,-0.04062935012308036,0.01803643883629279,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-ER-FP-3Inulin-1Pectin-2Starch,0.035303498425266956,0.014324240674349387,-0.0018172900785099375,0.026051959043199367,0.03628335740586573,0.14767265271564778,0.03178858222270554,-0.0009179007261991556,-0.008802709433842789,0.03979836033487861,0.019054383132606743,-0.00796215390447866,0.006760724803263494,-0.006179130883379424,-0.014197740212760187,-0.06159367667003112,0.0,0.0,0.0,0.013131334591995586,0.010770119103518402,0.01668437131426551,-0.0007129397751255466,0.04358053029260852,0.01629990504885262,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BH-BL-BU-CA-CH-DF-ER-FP-3Inulin-1Pectin-2Xylan,0.04379051522605798,0.014269172395156193,-0.005033891580321566,0.007927549671043055,0.032410445839843975,0.1124546358226375,0.02856090063398535,-0.0031347007964822454,-0.009118571227247062,0.07553426922552964,0.01644623874093999,-0.011937340128828187,0.007913284863937982,-0.0006023622608997629,-0.012580283221534707,-0.05798300735991108,0.0,0.0,0.0,0.023173506046560675,0.02129031868651509,0.010881933187219233,0.0008977681567723103,-0.04168328403071924,-0.04082729834555225,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BH-BL-BU-CA-CH-DF-ER-FP-3Inulin-2Pectin-1Starch,0.03402385399422862,0.011112077110870321,-0.0008802080933343249,0.015619699587537483,0.03338420901955529,0.1486614773930474,0.03580289222808047,-0.0022658641213043115,-0.010041278114711697,0.05141184788535942,0.01712230800058354,-0.0060736952891404065,0.005592380359091549,-0.0070955960960550814,-0.01301449715075168,-0.05971823749386451,0.0,0.0,0.0,0.015642284273423932,0.011793861876834521,0.013188833660361441,0.0058224576305259375,-0.00042776247317141,0.01998497061431408,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,0.0306189300627871,0.010226183967156846,-0.005302107100459663,0.012369574332101778,0.0398325008729642,0.14062153999439697,0.034185745109888636,0.000151816631921318,-0.012654280560937791,0.05066059052266858,0.015522055585275994,-0.008280354308133786,0.003930489502169875,-0.005209045996042813,-0.010910149247131566,-0.05632796082306992,0.0,0.0,0.0,0.013120060583407228,0.009433213702657007,0.028107355956665494,0.001422622186893769,0.0023676822503859328,0.018637476397508925,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
