Experiments,RIabs<--ACabs,RIabs<--BAabs,RIabs<--BHabs,RIabs<--BLabs,RIabs<--BUabs,RIabs<--CAabs,RIabs<--CCabs,RIabs<--CHabs,RIabs<--DFabs,RIabs<--ELabs,RIabs<--ERabs,RIabs<--FPabs,RIabs<--PCabs,RIabs<--PJabs,RIabs<--RIabs,RIabs<--pH,RIabs<--Lactate,RIabs<--Butyrate,RIabs<--Acetate,RIabs<--AcGum,RIabs<--ArGal,RIabs<--Inulin,RIabs<--Pectin,RIabs<--Starch,RIabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BL-BU-CA-CC-CH-DF-EL-RI-5Inulin-1Pectin,0.0008991980078545482,-0.01497450094331395,-0.00016108625991777912,-0.0009777643937956212,-0.0037481546198779897,-0.003984119590710509,-0.008139037530530583,0.0007967320253903207,-0.0009189109842885627,-0.006774221811104905,-2.2546882656488247e-05,0.006690071746706963,-0.0035333072495731433,0.003703156591139058,0.02433166732503609,0.015295102897692807,0.0,0.0,0.0,-0.007439940642904152,-0.010844370411200956,0.04195817943662405,0.005581647448919037,-0.02769531518220901,-0.03154566768895496,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.0,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-3Inulin-2Pectin-1Starch,0.00017127454958178797,-0.004165700460699472,-0.0005657563392411583,0.00010186042975295649,-0.00288116991519928,-0.0018657891824841503,-0.0034324663504958146,0.001025538166815584,-0.0004902843927795237,0.0007247571579434661,0.0005518051338466729,0.005191587351939895,0.00036091787232594064,0.003115264563397928,-0.029957103908739312,0.0031431942162188616,0.0,0.0,0.0,-0.0006058511239561168,-0.002632363049144095,0.015504265468228947,0.00678140688687563,-1.9639645787802766e-05,-0.011558935141021555,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-4Inulin-2Pectin,5.1965202120217517e-05,-0.004298700998452577,-0.0007398629391735249,5.653822286562344e-06,-0.0022203307463364162,-0.002684144188057293,-0.0031378100135109636,0.0005273153734478087,-0.0006500531834634862,0.000786127810451117,8.807976476170802e-05,0.0052631740509109055,4.158915443853864e-05,0.0023018019612539896,-0.028833536133170124,0.005024423087862405,0.0,0.0,0.0,-0.0016886553710157223,-0.002781116952272979,0.01848760812120004,0.007780318145047535,-0.008915443694726986,-0.005911592817441983,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-5Inulin-1Pectin,-0.00010823778469454139,-0.004173367335037752,-0.000766985284333879,0.0002745741978287696,-0.002412039932202209,-0.001997394223104823,-0.00287851905958219,0.0005269176309758962,-0.0008124463056976151,5.3470961072228116e-05,-1.2518628077073868e-05,0.004688102138990706,4.397168416868569e-05,0.0027970564737915997,-0.03122785784304141,0.0024892966313795613,0.0,0.0,0.0,-0.0016106106002222406,-0.0031466285342519927,0.029392858581109474,0.0016526209630749447,-0.006012134877118197,-0.008263317807154223,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-3Inulin-2Pectin-1Starch,0.00028558500449765803,-0.0030745380473407827,-0.0007506131719459184,0.0007191763378002424,-0.0028455343368378547,-0.0018149616230617872,-0.002941776249896396,-5.721564997325835e-06,-0.00041908182542432434,-0.0005998559567061331,-7.436936213211595e-05,-0.0022640541737729853,5.255707285620437e-06,0.0019769722561944615,-0.016310338418592106,0.0024884633279659532,0.0,0.0,0.0,-0.000991508710113439,-0.0026179137453436856,0.010021898780356753,0.006083809682591395,-0.00023899515582756508,-0.008135087608613754,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,-5.794519389217506e-05,-0.003829132548787376,-0.0004993515563282098,0.00013845973732796578,-0.002530723092230883,-0.0019213928248394622,-0.0035788822614333847,0.0003602635860443116,-0.000412479730492288,-0.00042994982816956255,0.00013482474806633817,-0.0026574791459874677,0.00012055170806971467,0.002157126062295653,-0.016880941695787688,0.003428657325831327,0.0,0.0,0.0,-0.0013212956792928953,-0.003029771023853259,0.015756588195535267,0.002022527825425972,-0.00021691063249653028,-0.00825593181293119,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Xylan,0.00037519126114520136,-0.0034640081159093158,-0.0007489090243523766,-0.00013767858797853703,-0.002328568134795536,-0.002153791097754781,-0.0030661474676294755,0.0005087613449855289,-0.0006987120380455792,-0.0008662782406265085,7.147180763157892e-05,-0.003072459538551896,0.0002092642337083824,0.0018310880153016608,-0.017394333878024058,0.003443275967782194,0.0,0.0,0.0,-0.0008417026800188153,-0.003132018897343765,0.015845351747491142,0.0021958206966519356,-0.00851551963524385,0.00043671343475580225,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-5Inulin-1Pectin,-0.00028264372524890055,-0.004941445738077164,-0.0007655330578034574,0.0006239423189650881,-0.0021293576976115056,-0.0013544669171625919,-0.003077806718647481,0.0005665292421525183,-0.0005191898583011191,0.0009968389740044423,8.565067906271302e-05,-0.002659945399923758,0.0005731835588812828,0.0018304801021109924,-0.02134029670533808,0.00309207714416764,0.0,0.0,0.0,-0.0014290226521817128,-0.003050746562128717,0.0230321772701361,0.001532953513616865,-0.004447694911875508,-0.007838870452886278,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,4.5316127890889195e-05,-0.016226639307358046,-0.0006168229505419736,-0.0011522828144105996,-0.009572524949908257,-0.004519354673949156,-0.01003386939791116,0.0013260059160265056,-0.0009283176267688916,-0.0002141517062078826,0.0006874371320009239,-0.00794545851647854,0.0011061224578456442,0.004119725176556544,0.023551721772687,0.009593713578175416,0.0,0.0,0.0,-0.004708175980909306,-0.00769498403438113,0.03382648359984159,0.00529789821329442,-0.009746838459237059,-0.027698193422772667,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,-5.65339658748018e-05,-0.015294005599888886,0.00032611113041639326,0.00030381999909877776,-0.011307999650863083,-0.0031932446834715927,-0.011104255826635797,0.001136906038631092,-0.0012641609053720127,-4.961111328818856e-06,0.00017870017412033974,-0.010264282084324143,0.002230175896124406,0.006085141392594032,0.02718999358063395,0.011529521366411988,0.0,0.0,0.0,-0.005414278933947737,-0.009498930715701797,0.03145379406146028,0.0024921427362344485,-0.032108037854460154,-0.004918805797669021,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-2Pectin,0.0009072453697974036,-0.010458748523484577,-0.0005469872125170447,-0.0003812442245808503,-0.00747401481663639,-0.0050962599265304475,-0.00920739484104243,0.0014032556048848399,-0.0003163274411450733,0.00019905433736064316,0.00022723797031424302,-0.007868248623880475,0.001184986819597807,0.002676507055082104,0.025899078094146467,0.012665578184480013,0.0,0.0,0.0,-0.004881267300383609,-0.008676346340640023,0.032763507799668745,0.012680475356226618,-0.028431332615966146,-0.028771944791078564,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-5Inulin-1Pectin,-0.001298335082828998,-0.009881896383383057,-0.0009794543683528912,-0.00040357611734758656,-0.008257664211771706,-0.007871347245844929,-0.01003851427273317,0.0027170701731335034,-0.0022809556329792193,-0.0004903745617378838,0.0005879031765190038,-0.006090459227561951,0.0010128140347925106,0.0039069431071931645,0.021252253695645113,0.012073162648488176,0.0,0.0,0.0,-0.004893599254163828,-0.0048018826104023245,0.05006391173736616,0.0024511533907868653,-0.029077970043502068,-0.029202370704575018,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-5Inulin-1Starch,-6.23365356163537e-05,-0.01748972034251148,-0.00019043562425808566,0.00047562562267888797,-0.011653085523708301,-0.008248313726349309,-0.010213668475096875,0.0021367676827040594,-0.0020063934915445065,-7.02448832717807e-05,-0.00249811033972285,-0.006840991780839182,0.002482500797645611,0.004475960165939549,0.026024177673865445,0.01657128257168965,0.0,0.0,0.0,-0.004816418398510326,-0.008079909018494867,0.051293950571932576,-0.008713467144830662,-0.014173147119581701,-0.029907210892574355,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.0,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-RI-4Inulin-2Pectin,0.0010535082762891596,-0.013780204379423096,-0.0011252869191494862,-0.0008131740953434612,-0.01312982255423611,-0.010370633141560988,-0.012036426114765082,0.0027951062673872164,-0.0004897505315867338,0.003577718741514467,0.0006993638351559649,0.00987496026537635,0.000690593793988228,0.00566441351378506,0.024629584872587155,0.012762938910587268,0.0,0.0,0.0,-0.008028972863473675,-0.008264229443262926,0.038099255165593184,0.014549230953509157,-0.03330983756618066,-0.033885012089528835,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-FP-1AcGum-4Inulin-1Pectin,-0.00015564648942513956,-0.004721136292950673,-0.000513132190839811,0.0003771073980764912,-0.0028220995176922187,-0.0013266133246096702,-0.002540876665575938,3.644177859479783e-05,-0.0008228239586407484,-0.00034291124140674463,0.0002425992759791285,-0.002012010037221692,-0.00019477443938905535,0.0018412229960614987,-0.0206247603148222,0.004079012071544473,0.0,0.0,0.0,0.00344523925672878,-0.004131424515084788,0.01797321817414327,0.0028310881114818843,-0.004919241226532243,-0.007201667001301592,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-FP-RI-4Inulin-1Pectin-1Xylan,1.916997134685521e-05,-0.02130328754471107,-0.0007435001636093317,0.0009450352191925047,-0.004771626534109765,-0.004737120893868531,-0.010865295830775392,0.001382257504896683,-0.0020013032074679025,-0.0005219892581755464,-0.0005957737395709213,-0.011111962341449478,0.0004120611805807455,0.005063992068171502,0.022104194922880693,0.010951180099086327,0.0,0.0,0.0,-0.005985662012614986,-0.009297090704468165,0.033921756761317895,0.005383580516685139,-0.0276609040830623,-0.00209090147506107,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-DF-FP-RI-5Inulin-1Pectin,-0.001442653418264607,-0.012042437785051086,-0.0009841789711605422,-0.002461220191960986,-0.0056320309266448,-0.0045119405165314685,-0.006918698379939253,0.0008619823984124451,-0.0033521445806730878,-0.0015550506352023645,-0.0009469120712442828,-0.009171679314564573,0.00022189753638072616,0.0036050318012183368,0.02607695875858718,0.012346173352138558,0.0,0.0,0.0,-0.004489267177202485,-0.006850723272020167,0.04192053593695164,0.004000844179906629,-0.023754172291268003,-0.02642350271344185,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-RI-5Inulin-1Pectin,-0.0015122458846731613,-0.020856868231838396,0.00013340285217220018,-0.004452580108561299,-0.009876123558391224,-0.009750503315166996,-0.010051003589548843,0.0016612084209918978,-0.0035019781813025457,0.0010637391527945354,0.00043049266392534426,0.009943591383370486,0.000775640867650508,0.005211037539623001,0.031376448619094756,0.019337947290729393,0.0,0.0,0.0,-0.007222284122624179,-0.010407594977454708,0.042930541556667194,0.0018753469566052609,-0.02910097654570233,-0.029510427689687778,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-ER-FP-4Inulin-1Pectin-1Xylan,0.00030097707428715457,-0.005457053452052853,-0.0006470987640998581,0.0009890037775039677,-0.002328423976220868,-0.0019823175059123462,-0.003731995902278206,0.00041397814384915623,0.0006189717250791462,-0.0004159481146118861,0.00014611687511205648,-0.00222680213437839,0.0001683496514504601,0.00212238611145453,-0.02763466973535039,0.0026836542852900244,0.0,0.0,0.0,-0.0002729355577718128,-0.002312127290801568,0.01949833066287366,0.001984651992944154,-0.0075457403334704305,0.004125504994934256,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-FP-RI-4Inulin-1Pectin-1Xylan,0.0002269067445939241,-0.01645253327421167,-0.0008632385595278299,-0.0006871155886487533,-0.0078073802387172535,-0.0057940376177430175,-0.012826246775009414,0.0009987759285352454,0.001166030900044875,-0.0007124456255273392,0.0002532993155446915,-0.010898355397988448,0.0005159417302771054,0.003313851241361011,0.028695086782628842,0.010035158399153839,0.0,0.0,0.0,-0.006333517157895998,-0.011693524288182907,0.03463643071326342,0.004130738655274564,-0.026893302015960217,-0.00451371241360903,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.0,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-Inulin,-0.000603711943734776,-0.004515466405586762,-0.00027779964560812275,-0.0013155530867251482,-0.0018075062300671233,-0.0024841869453137567,-0.0034725603528998118,0.0008879041671752932,0.0014709689976139509,0.00015350011939352156,0.0017239376665516336,0.004836617599834094,0.00116430900990963,0.0020444422384554685,-0.030240224677730684,0.005173486464402893,0.0,0.0,0.0,-0.0021531845392151316,-0.003693061843514442,0.030451350902969184,-0.004719997200776232,-0.007890410826287487,-0.006236043819649653,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CC-DF-EL-ER-FP-PJ-RI-5Inulin-1Pectin,-0.002083333744244142,-0.010919694483957505,-0.0015182952921498898,-0.001236762329936028,-0.005515436699444597,-0.0022897293079983108,-0.004649080783128737,-0.0015165525132959537,-0.001613725017417561,-0.00015040662139654103,8.04969126527958e-05,-0.003767785297876054,-0.00013575016436251814,-0.00531066152521155,0.0179120398549871,0.013962151577526873,0.0,0.0,0.0,-0.0031220369379628787,-0.00547865854068236,0.034927219528366214,0.005239132459868086,-0.024183895997703077,-0.02013242381201549,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-DF-ER-FP-5Inulin-1Pectin,0.00011868018656969056,-0.0038485030660575094,-0.0005785191431641578,0.00025743176991289334,-0.001821573041379452,-0.0021673377704891296,-0.0031010139869018035,-0.001039608530700207,-0.0003596613996408198,-0.0006552070853385059,-4.1136413135311606e-05,-0.0021338067237626425,-0.00034416109662164325,0.0015387644212354315,-0.02150556299158118,0.0028688035736029803,0.0,0.0,0.0,-0.001280110403895378,-0.0014016373082995413,0.023149168532003054,0.0036834288083694186,-0.0063391826606609605,-0.006502442227845842,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,-0.00038723304190418884,-0.013111829270016064,-0.0018248743055896328,-0.0008133459971709678,-0.007854721268469637,-0.0047030509364875865,-0.011281111680648544,-0.0025241775234991844,-0.0007413977621631193,-0.0009329557926817381,0.0007401679456233975,-0.007080186016180298,0.001028584685515273,0.004111436199058184,0.02042002613571557,0.01102243616499684,0.0,0.0,0.0,-0.0054635945097966645,-0.00946974492208524,0.03806159733032639,0.0026184445856647066,-0.029452582692558113,-0.0038650781356475566,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-DF-ER-FP-RI-5Inulin-1Pectin,-0.0008819046311757789,-0.009656444110653618,-0.0013304669782519339,-0.0018398506939411156,-0.003783652494576845,-0.004338716949251565,-0.006874412389641458,-0.002233576273376292,-0.001328835707496513,-0.0007244552502577956,0.0006457699496637696,-0.00549624195153063,0.001350996538319371,0.003662403236058624,0.021471949453380976,0.009356392472982407,0.0,0.0,0.0,-0.0035993807051669462,-0.005140093974769116,0.03605734722519463,0.004048278755085034,-0.028236809051172297,-0.02263148493387482,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-ER-FP-PC-Starch,0.0008491872488097713,-0.005083805346353488,-0.002244169600307941,0.002336071932857686,-0.003229115425863049,-0.002388474108143287,-0.004960754998028279,-0.002423224052922292,0.00022189677438952713,-0.004684911915524439,0.0012041183527220383,-0.0022022454305128626,0.0011754035780375646,0.0029778141528367993,-0.03787384809079495,0.007105416242371906,0.0,0.0,0.0,-0.00166485686193813,-0.0028388759832490566,-0.013133523660627278,-0.002738608369095759,0.05665589661422101,-0.008562578765506092,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-PC-Inulin,-7.055115632035562e-05,-0.003581263179128821,-0.0003330176797780124,0.00014169724488800225,-0.0008989565819501884,-0.0009332526576789944,0.002071428437801926,0.0002746925333684145,-0.0003052486005154523,8.963978764685724e-05,-4.597343165766153e-05,-0.002203716838901693,0.00011504167182879039,0.0018207141147418458,-0.019948290362954143,0.0024604127759283237,0.0,0.0,0.0,-0.0007908831265839664,-0.00340297267856923,0.022983909950337625,-0.0026884538138454606,-0.007951658053154294,-0.008306486362760719,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,0.003758637468245897,-0.01780919972807169,0.0017414240708405325,0.0035816588963974607,-0.013651654462922703,-0.0036726275594397024,0.010486242598430678,-0.0018083681335503395,-0.002937568446451967,-0.003321565193208782,0.003275408260524272,-0.008898839896375483,-0.002655172700231726,0.00645394556563009,0.030367393361573868,0.012948145659809762,0.0,0.0,0.0,-0.006817199432037094,-0.013815991512753749,0.026745512048629193,0.004724878313189203,0.020705870176580817,-0.031589219421148305,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,0.0003353951972993945,-0.019101407995278184,0.00037538763474334304,0.007447604421864854,-0.014663899574767464,-0.0048939280313524324,0.003885461745614356,-0.0009546536274931651,-0.002328242243013599,-0.0056632202592763045,0.0005602698705413135,-0.0072480485452847045,-0.0019171942059289322,0.005038558671420271,0.02680421114306558,0.010382906184955078,0.0,0.0,0.0,-0.007226339592175052,-0.010774443031034687,0.03390712563625791,0.004619402672079476,-0.011703584763136776,-0.033793847858905775,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.0010548305951736192,-0.01987935723906213,-0.004199391935359346,0.003336890377104283,-0.013783188848332927,-0.004443639462644403,0.006931407245045359,0.0006713910265402374,-0.003000911115245385,-0.007707792137834157,0.000511369752612981,-0.008848390989005564,-0.0030523592165925288,0.006396535248918966,0.025284288190305235,0.013449742794036863,0.0,0.0,0.0,-0.00863141599703919,-0.011159835996275598,0.04402142534201795,0.0016165776821700012,-0.037083912779661735,-4.098820415410225e-05,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-2Pectin,0.0007718295028263871,-0.01191498070277951,0.001193036311729387,0.0027901368825273072,-0.008985900293019685,-0.003202347470955415,0.004566496644507754,0.0008708159286867495,-0.00011265636845068384,-0.00311060002242977,0.001533030725338243,-0.005200612897222691,-0.0004878173666921524,0.002947155697779222,0.02166051198813048,0.006874380849979139,0.0,0.0,0.0,-0.005444200035523285,-0.009642872085625474,0.031235649043863476,0.012658874284137379,-0.03276997233994983,-0.027733148414302956,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,-8.423985405401646e-05,-0.013832518187436192,0.0011339726536111398,-0.000853056897493926,-0.006909630755809218,-0.0038461106981743484,0.005285797735506839,0.0005264553190632299,-0.002221648296849295,-0.005175345729697834,0.0004855616221373733,-0.0035188569196245908,-0.000676057419993661,0.0030598468062552537,0.026370709850029515,0.011409329155629332,0.0,0.0,0.0,-0.006200128400867636,-0.010824262184852905,0.039314948510039936,0.003577647686681964,-0.031053467585959223,-0.027472133839672255,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
