Experiments,ACabs<--ACabs,ACabs<--BAabs,ACabs<--BHabs,ACabs<--BLabs,ACabs<--BUabs,ACabs<--CAabs,ACabs<--CCabs,ACabs<--CHabs,ACabs<--DFabs,ACabs<--ELabs,ACabs<--ERabs,ACabs<--FPabs,ACabs<--PCabs,ACabs<--PJabs,ACabs<--RIabs,ACabs<--pH,ACabs<--Lactate,ACabs<--Butyrate,ACabs<--Acetate,ACabs<--AcGum,ACabs<--ArGal,ACabs<--Inulin,ACabs<--Pectin,ACabs<--Starch,ACabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BH-CA-CC-DF-EL-ER-FP-RI-Starch,0.04551078892482274,0.030981598736040974,-0.0027598556105724805,0.00908027717504989,-0.004143410460515458,-0.024341080057519403,-0.02785197874361818,0.019176224268634214,0.00542491590858183,0.004810497185046023,-0.029430084174329595,-0.00034137026830153054,0.009463953755118633,-0.0026013368664478714,-0.005166122436692772,0.025752737571231345,0.0,0.0,0.0,-0.00621282975104722,0.004519188553094863,-0.022605628994378176,-0.03319885640828447,0.12354030767794359,-0.006901764657179063,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-CA-CC-EL-Starch,0.06498638617298143,0.03486251722597941,-0.004754779471761799,0.004631115471605543,0.007201438602060083,-0.02810333772393113,-0.026918603694066404,0.010467848904769532,-0.01120560197328979,-0.00016363597898320532,0.03924830249764702,-0.0023251387984915208,0.009220587889748543,-0.00433771226639775,0.007118342286822472,0.02136895025148988,0.0,0.0,0.0,-0.007498946962878108,0.0030350573597983876,-0.02364418035542423,-0.03895906095139006,0.13701511642556977,-0.0062814791636033535,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.6881322633868306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-CA-CH-DF-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,0.0452340791865506,0.013001158028333026,-0.0023902075458317996,0.010516034717756237,-0.015253245858475567,-0.015385085940361027,0.026028211215849625,-0.004097595515406943,-0.0015331244866617724,0.02590737827376209,-0.0317449163408442,0.0003139613306319165,0.012987026559527624,-0.006311039755290205,-0.0013051825558597374,0.021609273075380107,0.0,0.0,0.0,-0.0023111262942918293,-0.0024720769130032157,0.010541177577423781,0.0015739051447334618,0.03513837492178109,0.0046784714939580715,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BH-CA-CH-DF-EL-ER-FP-RI-ArGal,0.02318756365725263,0.0013903466993096193,0.0006382715210995905,0.008780723309821704,-0.0001637479645962065,-0.0008322218458422207,0.020453886164521626,-0.0015446150387552649,0.0025554230699146325,0.014230056748810139,-0.022524069797416977,-0.00036528292704712145,0.008887228268960658,-0.008609513246708295,-0.003783820997923612,0.013248326675966378,0.0,0.0,0.0,0.0016804369285025379,0.008244207963686098,-0.018256648950786755,-0.03623466398820958,-0.011509067320518873,0.006394383920864625,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-CA-CH-DF-EL-ER-PJ-RI-Xylan,0.01683757670139047,0.0016777387371456087,-0.004169424296441404,0.0008863227221776127,-0.009426933399994267,-0.011358187202025544,0.017901460678231985,-0.0048576284775679775,0.0025232762436975128,0.0031333536578511665,-0.021237024157731373,-0.0030103272758424285,0.005092250124805352,0.0065823293655094765,-0.003392185286026109,0.015755890789018435,0.0,0.0,0.0,-0.001134513615715233,-0.0009799194818531916,-0.011009561575271866,-0.033537560095163906,-0.02427562574093992,-0.04322561513717202,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.0,0.0,0.999950002499775,1.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-CA-CH-DF-FP-Inulin,0.02429544808935713,0.009258455610410733,-0.0003501547483558004,0.004930319297550754,-0.031384318018840125,-0.012547887535765771,0.01569551854225045,-0.0041406228240918035,-0.001590018360452218,-0.01472235261377963,0.027982813119888306,0.003694658936424687,-0.00198361439461058,-0.008920778774402357,0.0036155840534378187,0.009358291780068114,0.0,0.0,0.0,-0.0018744227493351147,-0.0017944637694480752,0.0007230108857832154,-0.033499644496901466,-0.023953114927492355,0.0019266518400135378,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-CA-CH-DF-FP-RI-Inulin,0.02627197829159823,0.00822298947044394,0.0005748529080301518,0.00401433194140819,-0.03467847402800214,-0.014370083616707809,0.01877631273459304,-0.0032148015160452224,-0.0015560505742376483,-0.009027323007414285,0.02745440046218309,0.004859349477020176,0.00218865540386601,-0.01005989002995193,-0.00024184241975572948,0.003002103325826199,0.0,0.0,0.0,-0.00264161620881747,-0.0030439238038591364,0.007122321880676532,-0.034767849659547205,-0.027711900277909908,0.00354581701315262,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,1.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-CA-CH-EL-PC-Inulin,0.03191846184686503,0.0026567173156548623,0.00033980158834972103,0.0014448432412675835,-0.04606832428412005,-0.016775069708343252,0.023160812163048165,0.0020477952486412094,-0.00015154340304434242,0.0100043974486603,0.03215846993875775,-0.0072331668123264215,-0.0037474321176043965,-0.004574064603075385,0.0018830833101475776,0.008997118003158406,0.0,0.0,0.0,-0.0014650834317911747,-0.004474542772566731,0.0068154477632858534,-0.038732248603112314,-0.024188537861813197,0.006815196550874549,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.6999650017498125,0.0,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-CA-CH-PJ-Inulin-Pectin,0.07459570420821282,0.017640575333075094,-0.002177460987798195,0.004444648245857523,-0.009517574201083994,-0.019948784014718095,0.02613339356146753,-0.008494449464434924,0.003339955592527988,-0.010822319113226102,0.0449663142148744,-0.012770258300006394,0.006994130564853551,0.021054398864507676,0.007875687275081875,0.011767681224102327,0.0,0.0,0.0,-0.0016899460511790101,-0.0010027525319971813,0.0009326858014206979,0.10780722965401682,-0.02835372344844721,0.008828860319812188,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.5,0.5,0.0,0.0
AC-BA-BH-CC-EL-PC-PJ-RI-ArGal,0.020591545813632286,0.004214666186916557,0.0017839320528913619,0.0031506880855357105,-0.003604769041253762,0.008918510439213025,-0.023217076924206183,0.002065374316986311,-0.0013569275721568956,0.0039659235558726575,0.020467625135047872,-0.0017069548630917614,-0.014333910940384324,0.007860504296523607,8.549474349078106e-06,0.004941041891209103,0.0,0.0,0.0,-0.0006997838734903113,0.016738552761010144,-0.028083692572333594,-0.04015071443705396,-0.017567765197970653,0.00073403961956501,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.6999650017498125,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-CC-PC-RI-Xylan,0.02435183143581856,0.014064067542044957,-0.007172791127284819,0.002062710852954876,-0.016482919084585528,0.018383767725899815,-0.006134050477465447,0.009451093630526554,-0.003915705521675673,0.005875521634959363,0.021533328935673297,-0.0022342254399237314,-0.011542951412160286,-0.005134095928885718,0.0004896601230244739,0.010894612270322712,0.0,0.0,0.0,-0.002457666055045347,-0.0003922426946122536,-0.02342331958257339,-0.03057977629232813,-0.04090736034918915,0.007989867687733337,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-CH-PJ-Starch,0.0856971616145562,0.05601001529700378,-0.0007519778888672626,0.006262990197336129,0.006280352817848326,0.03577186385254292,0.030835720455612645,-0.0132195554216477,-0.00921574217267334,0.010241310306062752,0.03862499978477982,0.0056751502025872425,0.0077919511793350625,0.001422842543741521,0.008005642537027595,0.029296675693582405,0.0,0.0,0.0,-0.0062240818744017275,0.007236915964802562,-0.024275117709555403,-0.03532093078490685,0.17640517002479597,-0.005709232981740078,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-ER-FP-PJ-RI-Inulin,0.03726524427533149,0.00832791892049665,-0.0024880094800821756,0.002222524132918228,-0.038354280180382457,0.027982434041967444,0.023182759848846626,0.016461442204361614,0.0001368939766491008,3.203209404918134e-05,-0.02646534678610888,-0.002722596411847256,0.0014752362583848558,0.019745571292428807,4.177212037825445e-06,0.013071239831095392,0.0,0.0,0.0,-0.004499624740671031,-0.00499720099805431,0.034981948326087815,-0.030705662761730222,-0.03608616962690245,0.0006683000143278733,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.0,0.999950002499775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-FP-PJ-Inulin,0.06218772619285366,0.004873007297177209,-0.0017242999112402834,-0.00024295882745222608,-0.038451830141923646,0.027205709376457065,0.020643217995424158,0.012064749109135435,0.0035928058031607746,0.00032607368193566854,0.039927668458866805,0.0029994889170947415,0.007095288068733433,0.01915634062056514,0.0022141054441983036,0.006627776599912477,0.0,0.0,0.0,-0.005658099913800307,-0.005360208504240621,0.029860935753888703,-0.040077563166957,-0.03504025454632938,-0.0018425758538598363,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-FP-Pectin,0.13245297840881073,0.024779903505166824,-0.0019021384756673536,0.005247154996984389,0.01742451023395089,0.026902085954154064,0.02964493467895823,0.01659947652200406,0.0013579357923431796,0.007410570442337883,0.0468769217494198,0.005103752843358294,0.013245230280709548,-0.006449756940657439,0.014850769963284783,0.0019445472896437708,0.0,0.0,0.0,0.0004175892980261343,0.007192660468545828,0.007505960492417216,0.31719691535457967,-0.02443592496216296,0.007859730389477172,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857141709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-4Inulin-2Starch,0.031351374159143734,0.01642983543771235,0.0049267257377505315,-0.00803487074561417,0.010479543929580937,-0.017351518857546825,-0.024062919548966662,-0.004908685937354511,0.003193314065310087,0.010408155616711488,-0.027624457831579182,-0.0005102230472998193,0.0028400363324379385,-6.12929539585648e-05,0.006407358088445934,0.026450920525768938,0.0,0.0,0.0,-0.005382136770270089,-0.0006128087555142971,0.026988619945266027,-0.0342568015916781,0.02752475894902918,-0.0035541030027988283,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,0.030482905612919827,0.01181081209585748,0.002344621992246671,-0.007563677027990873,0.011446541974490338,-0.016159085097976703,-0.02042037156325849,-0.003081429259512912,0.002355751926926049,0.017351963892579078,-0.025937828802588304,-0.00022324640981175603,0.0040405673423612645,-0.000849036324599929,-0.002959635658189655,0.020749322048134424,0.0,0.0,0.0,-0.00327363507822156,-0.00021214636974036728,0.028746722034094008,-0.0021668559126555905,0.0089756204306402,-0.0009939487794922155,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.027569338248365313,0.007021628892557189,9.727601808580683e-05,-0.006501911141147668,0.02170167779549956,-0.013869947762313217,-0.019708647064187314,-0.003058775930072773,0.0021740883106196457,0.01806680057197809,-0.02173357613723387,0.001263860880651257,0.0014866240669719206,-0.0034420188711109497,-0.005033264107663523,0.01551770554432138,0.0,0.0,0.0,-0.0027246484151956726,-0.0018502945054999808,0.035085399384525685,-0.003595557967200874,-0.018006965490058067,-4.579502835192544e-05,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-PJ-RI-4Inulin-2Pectin,0.036764700105413786,0.007369468041949651,0.0016163307199762624,-0.005420031721957704,0.001882313891229305,-0.014399555836888879,-0.02310964410955256,-0.004133488642559808,0.001945511814714831,0.014147638714110311,-0.02417262654836205,-0.006066144947809254,0.003225429786199875,0.004178796310655096,-0.004700049928982148,0.01608568806285885,0.0,0.0,0.0,-0.0034194788768548857,-0.002723920690742407,0.02274688972244886,0.028162325990640304,-0.01907611416737464,-0.001367353034121068,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-RI-4Inulin-2Pectin,0.034147356602955946,0.009785087540407073,0.001910059594295243,-0.009320178790525954,0.005695500194349071,-0.01640287794172764,-0.023755316023122183,-0.0021150944873013283,0.004094992550936613,0.023921212955293328,-0.023823857423426072,-0.007230453597043049,0.004377176689661361,-0.0026928926225412994,-0.0034267751787873837,0.019860336146402088,0.0,0.0,0.0,-0.0030228406097739927,-0.0025625736740502443,0.019120262986557054,0.036417549768970776,-0.018330415691333743,0.00010302612388676013,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-RI-5Inulin-1Pectin,0.024955708552998578,0.00819637286984785,0.0002915506183423767,-0.005317248229614714,0.011515583777800202,-0.015661443304270502,-0.017087624718181108,-0.0035111176857555437,0.002729448486458171,0.01769460675814612,-0.019477532573721628,-0.004119197170842778,0.003891473158516667,-0.00362369096499275,-0.0019156713504344218,0.02284937107766216,0.0,0.0,0.0,-0.0026692448573356325,-0.002477718556130474,0.034789990563453596,-0.0019880459466102454,-0.021144260794601657,-0.0004288515219972894,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-RI-5Inulin-1Pectin,0.03926318436607042,0.009037284928119995,-0.0014244349224662243,-0.011195176349614156,0.012021087999878955,-0.017624275526031855,-0.023376042241738604,-0.003230446143583819,0.004011799307878721,0.022891826133497738,0.03091387089849873,-0.005944531341506674,0.003517579351636496,-0.005355382559990343,-0.003886063546788963,0.01623431346463886,0.0,0.0,0.0,-0.002017540432174099,-0.002084821036762811,0.04539235091683538,-0.0005758664452216845,-0.024875792646780612,-3.8888276639308863e-05,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.0,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-3Inulin-2Pectin-1Starch,0.03113447736694732,0.011447861054065554,0.00369748459959572,-0.005649113230915235,0.00493381800384007,-0.0183011763847687,-0.017760063608769666,-0.005294135582887313,0.003791886469857259,-0.013684647125615316,-0.02748401854610578,-0.01322729613885961,-0.003366258968175813,-0.010694847484542568,0.0063803511578589675,0.015285101234912873,0.0,0.0,0.0,-0.0031171257819303075,-0.0019180486478250138,0.014481295005164364,0.02617267137647353,0.008574243286116555,-0.0014244222268462179,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-4Inulin-2Pectin,0.02248306645588441,0.00871440802023492,-0.0009528153965418992,-0.006177530766210773,0.004230723885649984,-0.017829271018166434,-0.015316668803041632,-0.006281804631210186,0.0015959430697628024,-0.017709227345714514,-0.02687905175188048,-0.011868186093528162,-0.005590244820341469,-0.011169649812138895,0.004481045745990494,0.011747214742512864,0.0,0.0,0.0,-0.0029801846744323328,-0.00243539277548817,0.015679995391348546,0.018001234745606776,-0.02663335691798817,0.0008697869696400369,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-5Inulin-1Pectin,0.020297857877713713,0.005246166163547471,-0.00013818042776124072,-0.0023180922958999863,0.007755596440454777,-0.013719589725475418,-0.00832404616796835,-0.0019219043393704025,0.0026658463698219174,-0.011411262831058012,-0.019663930148394272,-0.004632336295802487,-0.007259726763956925,-0.007172880078750577,0.0034113087437369614,0.014745305068790914,0.0,0.0,0.0,-0.0021928276053883805,-0.003112341754815795,0.024230199485001238,-0.009026641801676968,-0.02219821621748534,-0.0005409486160020933,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-3Inulin-2Pectin-1Starch,0.033230913775888354,0.01081247107464481,0.006425652807070447,-0.0027927599059925845,0.013669009619307788,-0.016962505842305037,-0.017958159218965607,-0.0013768609206784828,0.0023278038737110126,-0.011396363838152452,-0.03187657840126617,0.0043054950829934,-0.0018314722358164488,-0.008711254647509615,0.007553838847035709,0.012227067154070197,0.0,0.0,0.0,-0.0031831729708408766,-0.0015499386479231464,0.012945794828066771,0.03735749293288046,0.008517072960226375,-0.001345730745656925,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,0.03181785575368187,0.011118720857087863,0.007420690158720722,-0.0037200572206215424,0.0078037576970051625,-0.017828999986364082,-0.017913372282954778,-0.004310827919874679,0.0018734974007714874,-0.013271707919510928,-0.028462576935575766,0.002836330337449909,-0.003147068064321172,-0.007902481160549955,0.00665210420011797,0.01328487319617786,0.0,0.0,0.0,-0.004950280788947236,-0.002095733309503306,0.02284391991794109,-0.000726180204444311,0.007057270783592353,-0.0018733767868781628,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Xylan,0.023982272440228946,0.0074395815486257766,-0.0002606219747527075,-0.004986549718305467,0.008223662695593456,-0.01416378743861887,-0.013029919281940567,-0.004259630870920691,0.000978157779371195,-0.010579239318824629,-0.028295800079676234,0.0004959922241555016,-0.008980373400686819,-0.013272056130015038,0.005081131846051325,0.012758761976252902,0.0,0.0,0.0,-0.005078631553121588,-0.0034817992785776196,0.021891264631836247,-0.008991971916773105,-0.02685941618613222,0.002181864852424371,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-5Inulin-1Pectin,0.02229696397415616,0.007526834209195596,-0.001241049567576161,-0.003806263046677816,0.010829133652150633,-0.01546741485934366,-0.015298293404789132,-0.0026465488038957107,0.0021029397650537177,-0.018787276927720416,-0.023996993822299615,0.00029073768718676144,-0.009454484763978558,-0.01159167166206647,0.0019185079625723038,0.012493548864837401,0.0,0.0,0.0,-0.004455741207030689,-0.004636547457088123,0.01988320323553952,-0.007119545921344648,-0.022607867031950838,0.00024499368853867024,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.02924970853396438,0.008399600269780916,0.002926513093777679,-0.0026531464682722637,0.008763870714570991,-0.017836346491663293,-0.017657728247683156,-0.004604776545681737,0.002228449511087754,-0.009476295297288082,-0.02475991083732382,0.0022865927685052165,-0.005940938814627857,-0.008364119046283038,-0.0025751258822327306,0.01295496111905033,0.0,0.0,0.0,-0.004678419652310284,-0.0013854829967021947,0.024041768308220943,-0.006367161466994067,0.004277237531813707,-0.003012956528162414,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.02007751720872792,0.007658809364180672,-0.0014170536585152156,-0.0034280449245125064,0.004357629493725571,-0.01665455455553125,-0.013649979065257039,-0.004557844101536004,0.0016080660499971026,-0.011356201884760097,-0.023557949862866242,0.0004768938960676836,-0.009195407314903358,-0.010880750519308176,-0.0013881014465269709,0.013091964648867194,0.0,0.0,0.0,-0.004388084511526607,-0.0011651430118151688,0.019342702691527932,-0.007852608211846513,-0.022318600956350566,-0.002635359700599853,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-4Inulin-2Pectin,0.02672618476504629,0.005956026683984831,0.001916827351193537,-0.004927016130902549,0.007269772771237926,-0.014338024704801767,-0.01742920690470121,-0.003751203272153031,0.001966294877400452,-0.0128714358180084,-0.02602807321077721,0.0035642943742939023,-0.010059373946013776,-0.008845343850553035,-0.003662795626812361,0.007612589438530533,0.0,0.0,0.0,-0.0025267268649556414,-0.003020599579269234,0.019464303779161782,0.022707570718432015,-0.017025285805152224,-6.535050035877762e-05,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-5Inulin-1Pectin,0.023942117619074207,0.006558704505759206,-0.000625590264627879,-0.0043993430711667635,0.0075822515717961555,-0.01394839326766404,-0.01425617696294053,-0.003917968358675188,0.0004466112686151808,-0.009455397654832763,-0.016276036612689494,0.001059278385205702,-0.010162732676518235,-0.009752640063789756,-0.0014828893085095016,0.014489981543950058,0.0,0.0,0.0,-0.0020335536653345292,-0.002811606183478778,0.02774764040061696,-0.004690925306217238,-0.022318821663714267,-0.0009751632343977687,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-ER-FP-RI-5Inulin-1Starch,0.030258160578933633,0.005597846480933103,7.621840489181512e-05,-0.0010847643618895244,0.007809924824501979,-0.015346611761064693,-0.020021360522474756,-0.005324707005850293,0.001761062449182977,-0.005786617981608621,-0.022427337444810708,0.0006240208565511489,-0.01054608970626511,-0.00937594104727561,-0.001721092374487357,0.015875517608259213,0.0,0.0,0.0,-0.004719114785336636,-0.001867120124568993,0.029532767213373022,-0.02778636607426134,0.001149290386926044,-0.0019583275964991614,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.0,0.1666666666666666,0.0
