Experiments,PJabs<--ACabs,PJabs<--BAabs,PJabs<--BHabs,PJabs<--BLabs,PJabs<--BUabs,PJabs<--CAabs,PJabs<--CCabs,PJabs<--CHabs,PJabs<--DFabs,PJabs<--ELabs,PJabs<--ERabs,PJabs<--FPabs,PJabs<--PCabs,PJabs<--PJabs,PJabs<--RIabs,PJabs<--pH,PJabs<--Lactate,PJabs<--Butyrate,PJabs<--Acetate,PJabs<--AcGum,PJabs<--ArGal,PJabs<--Inulin,PJabs<--Pectin,PJabs<--Starch,PJabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,-0.01763521134853363,-0.004178692897160848,0.0,0.0047573186457157135,-0.00793649690846602,-0.005415614694356918,0.001658673087755839,-0.013238097230593363,-0.006220898280541102,-0.007707793265581131,-0.0063223689794540405,0.0037286939720312753,-0.012895957877238592,0.003314510608712832,-0.011006616055965424,0.0,0.0,0.0,0.0,0.010376700510581335,0.0,0.0014512899021307628,0.004551639159520467,0.005416805545488994,0.0008495735625425974,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-ArGal,0.006732075475156307,-0.009580097161233425,0.0,0.010462365113198757,-0.09537971904501319,-0.010685265995562077,0.00934571260586381,-0.0032505448907613754,0.0008345101960003376,0.014120843727141619,-0.005967180710285902,0.003576028160750866,0.0008566491305828094,0.09275661036372185,0.016107025556266308,0.0,0.0,0.0,0.0,0.0,0.062326162587851286,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,-0.010919482757647833,-0.01755073977013429,0.0,0.01076731209953626,-0.031848421320319176,-0.0010313838720321655,0.003976484760642052,-0.011531460409363111,-0.003936678171157837,-0.00593310904999574,-0.0026338398456573486,-0.0015096490581830342,-0.008187353610992432,0.00894074576596419,0.012313370903333029,0.0,0.0,0.0,0.0,0.0,0.008781295890609423,-0.004798814654350281,0.0055018266042073565,0.010067155584692955,0.018721928199132282,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Inulin,-0.0017535937950015068,-0.0028528189286589622,0.0,0.0005146348848938942,-0.0022493060678243637,0.002940909005701542,-0.0009067840874195099,-0.006917401682585478,-0.0007621003314852715,0.0035775238648056984,-8.00970010459423e-05,-0.000552603043615818,-0.0031329812481999397,0.00926551129668951,0.00046787597239017487,0.0,0.0,0.0,0.0,0.0,0.0,0.0024412311613559723,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Pectin,-0.011345268692821264,-0.010316002648323774,0.0,-0.004725046921521425,-0.015850155614316463,0.0017415820620954037,0.004667880013585091,-0.010236007627099752,-0.0023045893758535385,-0.009426197968423367,-0.009654853027313948,-0.0017129438929259777,-0.009369345381855965,0.0002662651240825653,0.0024765348061919212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014106252696365118,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Starch,-0.00480002723634243,-0.0028572045266628265,0.0,0.0032630031928420067,0.0018008630722761154,-0.002051692456007004,0.0006982609629631042,-0.003923169337213039,-0.0023050345480442047,0.005654569715261459,-0.003798200748860836,-0.0003270227462053299,0.0028336327522993088,0.007392071187496185,-0.0016608387231826782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.078943938016891e-05,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Xylan,-0.0002450859174132347,-0.029990320559591055,0.0,0.007378761190921068,-0.04571262048557401,0.010796227026730776,0.010247654281556606,0.0001295921392738819,-0.0017994274385273457,0.013616679701954126,0.0019144220277667046,0.005798999685794115,-0.012386471033096313,0.0356763144955039,0.011499711312353611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04874162282794714,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum,-0.005856113508343697,0.0,0.003430591896176338,0.0017259782180190086,-0.0835735616274178,-8.709169924259186e-05,0.017718950286507607,-0.012168535497039557,-0.004565784242004156,0.006411397829651833,-0.01277463510632515,0.008005017414689064,0.005872310604900122,0.042293726932257414,0.022934559732675552,0.0,0.0,0.0,0.0,0.05708240298554301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,-0.005320812885959943,0.0,0.010017293815811476,0.0044798509528239565,-0.07546603679656982,-0.009018262227376303,0.0031005709121624627,-0.00927658254901568,-0.00037303629020849865,0.008086257924636206,-0.0029680741329987845,-0.002846093848347664,0.0016995562861363094,0.05881763187547525,0.0004907449086507162,0.0,0.0,0.0,0.0,0.014046087861061096,0.022389388953646023,-0.00018360714117685953,0.005533803875247638,0.011170562356710434,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,0.00011472652355829875,0.0,0.0144361841181914,-0.004221713170409203,-0.0768523837129275,-0.0060609324524799986,0.012655454377333323,-0.00034155696630477905,0.002003508930404981,0.00315399964650472,-0.005686240270733833,0.0037166799108187356,0.011734490593274435,0.04990224353969097,0.0032947498063246408,0.0,0.0,0.0,0.0,0.019883689160148304,0.013285930578907331,-0.0032516283293565116,0.00858810730278492,0.0,0.02637225141127904,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,0.004030612607796987,0.0,0.009914183989167213,0.0008735234538714091,-0.07893085666000843,-0.015698373938600223,0.011284636333584785,-0.004337713743249576,0.0013111668328444164,0.007613196969032288,-0.014477967595060667,-0.00041371211409568787,0.007258164385954539,0.052550485357642174,-0.003657058502237002,0.0,0.0,0.0,0.0,0.024544918288787205,0.021355710923671722,0.007883175586660704,0.0,0.014888846625884375,0.016080530360341072,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,0.00738262136777242,0.0,0.011357583726445833,0.005757508799433708,-0.077630831549565,-0.010264750570058823,0.015851903706789017,-0.007543524727225304,0.0011735856533050537,0.010305479789773623,-0.007848434150218964,-0.0027609672397375107,0.016599949449300766,0.05196949032445749,0.006177186345060666,0.0,0.0,0.0,0.0,0.023478984211881954,0.031100156406561535,0.0,0.0129657331854105,0.003087572753429413,0.017801932369669277,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.0,0.2,0.2,0.2
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,-0.005343254655599594,0.0,0.009371402983864149,0.00952380026380221,-0.06559084231654803,-0.003971489146351814,-0.0010147100935379665,-0.009639179954926172,-0.0041495015223821,0.004937872290611267,0.0027876893679300943,-0.0020073323200146356,-0.0043309833854436874,0.028624951218565304,0.0013170242309570312,0.0,0.0,0.0,0.0,0.018600502361853916,0.0,0.0012116916477680206,0.009073033307989439,0.00559002161026001,0.022814880435665447,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.0,0.2,0.2,0.2,0.2
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-ArGal,0.00480363704264164,0.0,0.009939076844602823,-0.0026734760031104088,-0.12708858586847782,-0.007456667255610228,0.013047994580119848,-0.00403576111420989,-3.165053203701973e-05,0.015352155081927776,-0.017208790872246027,0.014632085338234901,0.0007887845858931541,0.10516720218583941,0.019292450044304132,0.0,0.0,0.0,0.0,0.0,0.06657430995255709,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,1.0,0.0,0.0,0.0,0.0
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,0.0016178817798693974,0.0,0.006107567499081294,0.017388098562757175,-0.062266614908973374,-0.02043670540054639,-3.297937413056692e-05,-0.012738446394602457,0.0009032394737005234,0.0082241240888834,-0.008107316369811693,0.0015444693466027577,0.009624737004439035,0.04252082544068495,-0.006528858716289203,0.0,0.0,0.0,0.0,0.0,0.023190102850397427,-0.004003407433629036,0.005592978248993556,-0.0024661285181840262,0.030173189317186672,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.2,0.2,0.2,0.2,0.2
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Inulin,-0.001499962992966175,0.0,0.003052244894206524,0.00457919854670763,-0.004627988673746586,-0.00013228226453065872,0.0037977322936058044,-0.00359204038977623,0.00040623825043439865,0.0007315250113606453,-0.006386530585587025,0.0,-0.0014145039021968842,0.003771713003516197,9.814929217100143e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0012165075168013573,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,1.0,0.0,0.0,0.0
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Pectin,-0.016603517811745405,0.0,0.009350389707833529,0.0009797271341085434,-0.021261889021843672,-0.0067988913506269455,0.007440298330038786,-0.008862847927957773,-0.0012459959834814072,-0.002173342276364565,0.009192468598484993,-0.006490868516266346,0.003993673715740442,0.009320604149252176,0.012912079691886902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023275483399629593,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Starch,6.807688623666763e-05,0.0,0.0017229788936674595,0.012524175457656384,-0.018247592728585005,-0.008638824801892042,0.0033160396851599216,-0.0009984192438423634,0.0006735436618328094,0.0034257788211107254,0.0018947301432490349,-0.0020961654372513294,0.003197324462234974,0.003932713996618986,-0.0018842807039618492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001109920907765627,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Xylan,0.0027418704703450203,0.0,0.012739032972604036,0.007715010084211826,-0.08498247293755412,0.0002127932384610176,0.014756385702639818,0.008289420511573553,0.0002965242601931095,0.02938714111223817,-0.0188868367113173,0.0027264002710580826,-0.010080214589834213,0.09443511394783854,0.01353522203862667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07068285718560219,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA-AcGum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BA-AcGum-ArGal-Inulin-Pectin-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0
BA-AcGum-ArGal-Inulin-Pectin-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2
BA-AcGum-ArGal-Inulin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2
BA-AcGum-ArGal-Pectin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2
BA-AcGum-Inulin-Pectin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2
BA-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BA-ArGal-Inulin-Pectin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum,0.0,-0.0034042997285723686,-0.010712089948356152,-0.006990552414208651,-0.038962841499596834,0.0008193617686629295,0.005229545757174492,-0.004236475098878145,-0.00026604579761624336,0.007094030734151602,-0.02064316300675273,0.003993593621999025,0.001942802220582962,0.042414181400090456,0.008239618502557278,0.0,0.0,0.0,0.0,0.015482333488762379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,0.0,-0.00552733801305294,0.0035546099146207175,0.007674012954036395,-0.05761171504855156,0.0014777407050132751,0.009760207186142603,-0.0090348149339358,-0.008115132649739584,0.0024326027681430182,-0.01264355517923832,-0.004236467182636261,-0.0012080942591031392,0.03138610286017259,-0.0022381264716386795,0.0,0.0,0.0,0.0,0.014795138190189997,0.019237178688247997,-0.00048681596914927167,0.0028763630737861,0.007908103366692861,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,0.0,-0.01316280166308085,0.001185559978087743,1.7040719588597614e-05,-0.06113478789726893,-0.001568553348382314,0.011815850312511126,-0.0073854513466358185,-0.003900908554593722,-6.589852273464203e-05,-0.013125443831086159,-0.0007552014042933782,0.004754217962423961,0.04166383296251297,0.004519209265708923,0.0,0.0,0.0,0.0,0.006984304015835126,0.012929505358139673,0.0015649696191151936,0.007204733788967133,0.0,0.00845982258518537,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,0.0,-0.018247390786806744,0.003268751005331675,0.004844918847084045,-0.04721666934589545,0.005125341936945915,-0.000520010789235433,-0.009372685104608536,0.0016757982472578685,0.0004109957565863927,-0.009704427793622017,-0.0020925098409255347,0.0032980826993783316,0.016588831941286724,0.0029467555383841195,0.0,0.0,0.0,0.0,0.009055191650986671,0.017252337808410328,0.0028854161500930786,0.0,0.005158728609482448,0.014642543469866117,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,0.0,-0.010814205432931582,0.004555695379773776,0.0029378794133663177,-0.07102524116635323,0.006600058948000272,0.01579045131802559,-0.01356432835261027,-0.0017349192251761754,0.010525289302070936,-0.022753290211160977,0.0015226950248082478,0.006928358227014542,0.017679446066419285,0.002816037585337957,0.0,0.0,0.0,0.0,0.021105500559012096,0.01699665126701196,0.0,0.004891645163297653,-0.005021835366884868,0.01256411150097847,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.0,0.2,0.2,0.2
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,0.0,-0.020539761210481327,0.002193008859952291,-0.0008323763807614645,-0.017139855151375134,0.0012673164407412212,0.005165267735719681,-0.0023849941790103912,-0.0028994480768839517,0.005386355022589366,-0.01521352988978227,0.0012047284593184788,-0.00068842185040315,0.023483242839574814,0.0003417947640021642,0.0,0.0,0.0,0.0,0.009910968442757925,0.0,-2.4388233820597332e-05,0.004793816556533177,0.0017348472028970718,0.0042414286484320956,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.0,0.2,0.2,0.2,0.2
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-ArGal,0.0,0.006499974988400936,0.00928665790706873,0.004417477175593376,-0.11412679823115468,-0.0032406067475676537,0.01478098938241601,-0.0029678400605916977,-0.0004576137289404869,0.008667216170579195,-0.006438154727220535,0.008765173144638538,0.009225890971720219,0.10333899548277259,0.014945228584110737,0.0,0.0,0.0,0.0,0.0,0.06538520287722349,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,1.0,0.0,0.0,0.0,0.0
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,0.0,-0.007009706770380338,0.00464908592402935,0.007549849649270375,-0.05470341816544533,0.0031538034478823342,0.010376169656713804,-0.008650594701369604,-0.003409075861175855,-0.0017968981216351192,-0.010895573844512304,0.0002418669561545054,0.002087681864698728,0.014749711379408836,0.00127507746219635,0.0,0.0,0.0,0.0,0.0,0.018294469142953556,0.0002545267343521118,0.0071319664518038435,0.008177305261294046,0.008523753533760706,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.2,0.2,0.2,0.2,0.2
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Inulin,0.0,-0.013010931201279163,0.003894268535077572,0.0017160344868898392,0.0007078908383846283,0.0024000853300094604,0.0011353958398103714,0.0032976018264889717,0.0012636147439479828,-0.001064317300915718,-0.002709062770009041,-0.0009479494765400887,-0.002246581017971039,0.007657400332391262,-0.0014570271596312523,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006364230066537857,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,1.0,0.0,0.0,0.0
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Pectin,0.0,-0.00466025248169899,-0.0017697429284453392,0.00342287914827466,-0.006507546175271273,0.003816599491983652,0.008145255967974663,-0.01713947020471096,-0.0035725501365959644,-0.007656344678252935,-0.003003038465976715,-0.0006001242436468601,0.004479466937482357,0.02288796752691269,0.01631690002977848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024282194674015045,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Starch,0.0,-0.0021057426929473877,0.00022717099636793137,0.00022388389334082603,-0.011288139503449202,0.00106735248118639,0.0005687498487532139,-0.0010792645625770092,-0.0006657568737864494,-0.0049961032345891,-0.0011842823587357998,-0.0009237136691808701,0.00034806737676262856,0.017311131581664085,-0.0014162370935082436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003912883810698986,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Xylan,0.0,-0.045774359721690416,0.003120358567684889,0.004343724809587002,-0.0483686882071197,-0.0032454216852784157,0.0033928207121789455,-0.016965518705546856,-0.00014947308227419853,0.01775337429717183,-0.016489068511873484,0.003796457313001156,-0.00505687203258276,0.05843688687309623,0.006732387002557516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038473392371088266,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
