Experiments,BAabs<--ACabs,BAabs<--BAabs,BAabs<--BHabs,BAabs<--BLabs,BAabs<--BUabs,BAabs<--CAabs,BAabs<--CCabs,BAabs<--CHabs,BAabs<--DFabs,BAabs<--ELabs,BAabs<--ERabs,BAabs<--FPabs,BAabs<--PCabs,BAabs<--PJabs,BAabs<--RIabs,BAabs<--pH,BAabs<--Lactate,BAabs<--Butyrate,BAabs<--Acetate,BAabs<--AcGum,BAabs<--ArGal,BAabs<--Inulin,BAabs<--Pectin,BAabs<--Starch,BAabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BH-BL-BU-CA-CC-CH-ER-FP-5Inulin-1Pectin,0.0010680350119417373,0.05259334461932834,-0.0017664357037706824,-0.002609763712706888,0.006044551994312895,-0.004762658424336802,-0.010542580427771267,0.005815313702279872,0.0022001462158831695,-0.018169319888746194,-0.0007469096542759387,-0.0014106761562553325,0.0069681318307464775,0.0031151196987114177,-0.004686014338989148,0.013013982747427443,0.0,0.0,0.0,-0.03356322484598918,-0.0038952834057537004,0.01427416571839289,0.0017720941369506439,-0.04647039345550266,-0.03328932001848113,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-ER-FP-RI-4Inulin-1Pectin-1Starch,0.008453131138601088,0.058556493371725075,0.00018747551705349541,-0.001139248770407656,0.00871414174071767,-0.004237409205260603,-0.012371072173118591,0.005828458030115477,2.6528286662967765e-05,-0.018319050945680256,0.0002478199079632745,-0.0032138205218044196,0.015556533612649547,0.0048358851806683985,0.002511346942999149,0.0233759818344631,0.0,0.0,0.0,-0.035326126813888546,-0.0009798296337777924,0.02195573446594856,0.0028999380428682653,-0.0008392363126305012,-0.037788598872721194,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,0.0015388913181695089,0.06356615528125656,-0.0009874616681852118,0.0008057469756088484,0.010057006813585756,-0.0031965344212949265,-0.010682403973557733,-0.013768525540151384,0.0003198331120339324,0.0136806436475705,0.0013674065944823365,-0.004387609596279536,0.010369317722930151,0.00550493951209567,0.001853793630884453,0.0235927530225705,0.0,0.0,0.0,-0.03764998974109238,-0.0012329349108040353,0.026582588153806607,0.0015080815807662197,-0.003882158776237207,-0.03973454989492894,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-FP-RI-4Inulin-2Pectin,0.0022803376936777076,0.06269902573898434,-0.0002904854681004186,0.0015869116156615967,0.011188169609416616,-0.003247567430477252,-0.015715362810614433,-0.013547346873039547,-9.623809632929672e-05,0.011171748348596421,-0.000947339477186851,-0.0033985221877016786,0.005835493757304824,0.005288382727991452,-0.00017259874465790556,0.019601538513194437,0.0,0.0,0.0,-0.03668896725570615,-0.0023158020187507983,0.022537695753642107,0.01027711764824661,-0.04465363344346935,-0.037502620999108664,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-DF-EL-ER-RI-4Inulin-1Pectin-1Xylan,0.003218196688050576,0.07257069883021441,0.0005103086019781485,-0.0024831799570132415,0.010354292377490892,-0.004640872852707451,-0.010806129637428306,-0.015666906659237357,0.00044385029172355506,0.017045979777520353,-0.00025273772125894526,0.005097055955027992,0.01069348681718111,0.006145908449861137,0.002061585038900375,0.020029997873035346,0.0,0.0,0.0,-0.03515028876167806,-0.008484776421365412,0.035142099110578945,0.0011402240514077947,-0.047688279842788533,0.01706043826754798,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-CC-DF-ER-4Inulin-2Pectin,-0.003389823221686213,0.05370448088104074,-0.001485733225602997,-0.004568238949233832,0.003184576964175158,-0.00813162431798198,-0.009356092360209333,-0.011267713723196229,-0.0011526980115608711,-0.017548143458975988,-0.0029691246795383363,0.0050484197891571304,0.007975649129260671,0.003868193472312256,-0.004834142708304254,0.015829652957618234,0.0,0.0,0.0,-0.03373116855255582,-0.005394000361927529,0.02322134376757524,0.012407897709106863,-0.04736348136243495,-0.03723568648438562,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-DF-ER-FP-4Inulin-1Pectin-1Starch,0.0012784303927963446,0.058983042456886986,-0.0010891877707432606,-0.00200450554320758,0.00891737995838577,-0.004982242469083177,-0.011921540383588185,-0.014082854881205338,-0.0008242304690859503,-0.017038074824959046,-0.003470161536877807,-0.004113324511457573,0.010807075925510036,0.003380663557486102,-0.004693213696168226,0.020063283743167466,0.0,0.0,0.0,-0.03491884128613906,-0.001803322409025646,0.02206168629906394,0.0018190555139021428,-0.006221947468478575,-0.03866281344809315,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-DF-ER-FP-4Inulin-2Pectin,-0.0008276711488989266,0.05101698640903288,-0.0014403157376430247,-0.0019222854314879946,0.00809649634429,-0.005193960797041653,-0.011522354107688771,-0.01225058885291219,-8.171576667915679e-05,-0.015334257544441655,-0.0009225192699920038,-0.002660890043797816,0.005845582993193104,0.002197812970050357,-0.00399650185114958,0.013750486069104888,0.0,0.0,0.0,-0.033591781690378075,-0.0041561487469483505,0.019552698822861366,0.008366926222700964,-0.04615088294852864,-0.035330885892564605,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-DF-ER-FP-5Inulin-1Pectin,-0.0035374028303406455,0.044942725901915274,-0.001051882996477864,-0.0026356958784163,0.007097856353291059,-0.005198729165237056,-0.00807660074565898,-0.01151428624140945,-0.00099943873387846,-0.01878650999204679,-0.0005965837616134773,-0.002888910077850926,0.0066377211971716445,0.0021722165071828793,-0.004021575997837565,0.015291248009624807,0.0,0.0,0.0,-0.03629008664664898,-0.004942730421369727,0.006760250241918998,0.0014834780466150164,-0.04713290156796575,-0.03633627706969326,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.003300888396122238,0.058888086754490025,-0.0006709450686519791,-0.0042757468687539745,0.006866196136582983,-0.0050737545080482985,-0.009662818925624544,-0.013055027753792027,-5.4817196320403206e-05,-0.015363588407635692,-0.0027933772602541864,-0.0027134167267517575,0.011785823819650846,0.0038211315176026367,0.00189833584834229,0.021308621665970848,0.0,0.0,0.0,-0.03429239862513814,-0.0030920463275503057,0.018886159903962505,0.001550965945829045,-0.003907311579043214,-0.04065062338316982,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-DF-ER-FP-RI-4Inulin-2Pectin,0.0008862450143153018,0.0524096872098744,-0.0003909056633710845,-0.001971063712103801,0.007079168041660027,-0.004635476790029894,-0.009493309433825991,-0.012919042117216369,0.001117788908833805,-0.015707611873407253,-0.0004692343486980963,-0.0020377293804829774,0.007803808201781728,0.0033574441380121497,0.0015654765442013748,0.017665694142607127,0.0,0.0,0.0,-0.037619870796122334,-0.0032871820354326217,0.019930284590545026,0.011437879501079969,-0.04870293303138831,-0.037944119789383626,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-DF-ER-RI-4Inulin-2Pectin,-0.00233550336889245,0.05393296649340878,-0.00035384878177534626,-0.0041756536422128026,0.004426638719371773,-0.005907357485795561,-0.00882137683474205,-0.012787845253267071,5.02782450480906e-05,-0.01851611957800659,-0.00400517589497295,0.004142110760916365,0.010055784837088801,0.003115148959173397,0.0019449683363464726,0.018925055895339358,0.0,0.0,0.0,-0.03548691473223946,-0.00434893371198665,0.02307406109503724,0.012355624848807402,-0.04698986629701474,-0.03836554937064648,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-DF-FP-5Inulin-1Pectin,-0.0054806389659643176,0.04857325720346786,-0.002134476688436486,-0.0026122933761640044,0.007016778341071173,-0.005231679085303437,-0.01013989538123662,-0.009259597581218592,-0.0011349798095497221,-0.014338264426385812,-0.0023785669593648488,-0.0037807108173993497,0.005251424842598764,0.002533812485635281,-0.003800096467814662,0.0109339584952051,0.0,0.0,0.0,-0.03687650935724378,-0.0038123569231141674,0.01687617754394358,0.0009474690461700619,-0.05224978725849228,-0.03734400347552516,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-5Inulin-1Pectin,0.01435636432333426,0.06548382056030362,-0.0011133324456485843,-0.0035948074812238873,0.018936761675233192,1.2423692440443884e-05,0.02028578971766613,0.0044239034673029705,0.00021338867362249834,0.027363593591885137,-0.00028415422886609795,-0.0012757103483785235,0.00922676163132895,0.005327501608566802,-0.002151648368347772,0.014037638045847421,0.0,0.0,0.0,-0.03686471519314429,-0.008108543147417635,0.022385390924120487,0.003079172636974939,-0.038591406973586845,-0.03399002425880595,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-PJ-5Inulin-1Pectin,0.009282046989961103,0.06130588947202671,-0.0017078248699280354,-0.002532063619318332,0.021250641728666697,0.00037854061546650997,0.021905998330224642,0.006875464895909482,7.011041553182987e-05,0.021748472589322113,0.002849559113383293,-0.0032540852491828548,0.007646991806951439,-0.005753553238782017,-0.001944477419284258,0.015310692236843433,0.0,0.0,0.0,-0.03684666193344376,-0.010579355372623965,0.029714214842427856,0.0039652236517180115,-0.039081701436503365,-0.033000364430587396,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-PJ-RI-4Inulin-1Pectin-1Starch,0.012643701249564236,0.08024223171174526,-0.0013183037699623526,-0.002072594660249624,0.015196868613023655,-0.0020137177560139792,0.019996041103520178,0.0042461742782457295,0.0005151884698055017,0.018348518965596507,0.002027568932284009,-0.0007077794301916247,0.009265610834752972,-0.0064476594244214595,0.0005323000336912563,0.013894011070105163,0.0,0.0,0.0,-0.036220576483756296,-0.009776109966703432,0.030546230514618487,0.0025720801627771416,-0.0011412219364534707,-0.03559188312258233,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-RI-3Inulin-1Pectin-1Starch-1Xylan,0.012624017884108156,0.09845382355492224,-0.0009023463505912891,-0.0020264192907647628,0.012106865458190442,-0.0007357684116471888,0.02065331420437857,0.005095396021550351,0.0006218241680074804,0.015289458659562195,0.002605057631365275,-0.0007129174470901513,0.008670875045724892,0.007708684888414364,0.0018693685700947593,0.016790945750068533,0.0,0.0,0.0,-0.0342280809005553,-0.01033759548413482,0.034726666140962724,0.0029957313903353406,0.0029604613747109087,0.019155436967584212,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,0.012375294523821634,0.09408168515867808,-0.0009011347727342072,-0.00444064035165039,0.009540775453841147,-0.0034581230005080077,0.02050960344855081,0.00549411685967987,0.00027642079713669827,0.01532566372813149,0.001055612928149374,-0.001483912501822817,0.0077401564693586385,0.00642963731492108,0.00025496506386182583,0.01753827563232996,0.0,0.0,0.0,-0.03387406685135581,-0.011283495117994874,0.03159553419459949,0.0027302735874598673,0.042666339782828626,-0.036250472671606325,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,0.016001389192586594,0.08015843368728054,-0.001039345599710941,-0.00361935833469033,0.013358426862819633,-0.0008809612234207707,0.020864653633060778,0.003661009789529171,-0.00019460163671861729,0.018799002492292362,0.0011839295534247709,-0.0019019626284187464,0.01059680742126974,0.0061180893060835935,0.00014143720438533972,0.01645305287600918,0.0,0.0,0.0,-0.037693188180300326,-0.011011931173164737,0.030790482209148737,0.0019243597781116312,0.0025597617436539056,-0.037733377668667925,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.014056964652104818,0.08513534596189855,-0.0010479792783206134,-0.003845424435355445,0.016744666019962592,-0.002992741411382503,0.02134707831692967,0.004344286183741954,0.0002659251727163805,0.02167125528508967,0.004249410973015155,-0.0003252616948024788,0.009951996054839,0.007275045487013735,0.0005921429311009978,0.014907696360552858,0.0,0.0,0.0,-0.035655551451173696,-0.011246758973733947,0.03836615137247876,0.0034499193304641683,-0.040764246618544525,0.020153541979803277,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-2Pectin,0.013855533869090407,0.06610128398476676,-0.0005667656914077001,0.0014479041675275024,0.015964687690138816,0.000975553554228761,0.02344304370609197,0.007789811324328189,0.0014455953680656184,0.019561199493367567,0.0016161075420677636,-0.00212546506388621,0.008255574799735436,0.006698406081308019,0.0002529172413051093,0.016031654954633937,0.0,0.0,0.0,-0.0378232791410251,-0.00963117334314368,0.0284754996306517,0.013670061879198663,-0.04049966869198464,-0.03444407390769232,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.016482751176438548,0.0673545813594352,-0.00025108691982247776,-0.0023290670815516584,0.017003396983173758,-0.0009341520291160457,0.01991515642540021,0.005071633012795991,0.00039269239726392064,0.019447343625466938,0.0003527082773772148,-0.0001986398564820934,0.009352823903953485,0.005025883130729201,-0.0004388886656273477,0.016957117512144817,0.0,0.0,0.0,-0.03820700480179352,-0.008424700820310552,0.023785779388113458,0.0027144674025475993,-0.03890366938981142,-0.03431150495159355,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-PJ-RI-4Inulin-2Pectin,0.00910525303841992,0.07206436307084833,-0.0016884388893165375,-0.001627617061815479,0.014516144481233574,-0.0004732862182638849,0.020853191299194638,0.005206075402146037,-1.236453991044435e-05,0.017592635290189226,0.003298073959621517,0.0029444064928049367,0.007861264468255367,-0.004695679233832791,-2.5259476493709086e-05,0.013121052844957869,0.0,0.0,0.0,-0.0365709178759293,-0.00991351470689882,0.0360630200921812,0.016043249707330356,-0.0426236787607724,-0.03406337121840228,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-RI-4Inulin-1Pectin-1Starch,0.01757023699920286,0.07549129504033109,-0.0008777779171412626,-0.0064262276769361725,0.01123608439144763,-0.0012812509489330383,0.01648737610402433,0.00332390565086495,-0.0008663383803584366,0.021011705893007198,0.0004963369261134748,0.0013551109758290374,0.00997236487371001,0.0056921150044284075,0.0015824819813397798,0.018546120126477692,0.0,0.0,0.0,-0.036468745818869636,-0.010875177156518808,0.028417381232773712,0.002079151289706884,-0.00012770196084271627,-0.034857989141548223,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-RI-4Inulin-1Pectin-1Xylan,0.006377556322311815,0.08965315105224198,-0.001216742860322642,-0.005240300585600461,0.013801282010972499,-0.0036781734414398637,0.01703419197012078,0.005885740974071352,-9.366897188804452e-05,0.02317505172877149,0.0016945629397576484,0.0007583608071912402,0.008760783245617694,0.005233274418860673,0.0008737708611244499,0.017065809717909858,0.0,0.0,0.0,-0.035642907727848394,-0.011556101719086826,0.03458821712061763,0.0022004853866317035,-0.04242556738413193,0.019411356501619927,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-RI-4Inulin-2Pectin,0.011578476887873635,0.07473070378838614,-0.0010550537993284793,-0.004011123527518728,0.014781921509314667,-0.0013537074371495034,0.01930515235628594,0.009509211677041919,-0.00041114724833856873,0.019522165657783096,0.0011924304847012856,0.00290563629262827,0.00999921942637725,0.00539441904053092,0.000450794107534668,0.014098982877013362,0.0,0.0,0.0,-0.036824079128828915,-0.010979869049042468,0.029139363464306702,0.01631750482896513,-0.03951965033669363,-0.03468199696730483,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-EL-ER-RI-5Inulin-1Pectin,0.010268422358415342,0.0742709111981094,-0.0023796229030598275,-0.00868404307487336,0.011801368917592547,-0.0021952761912887764,0.014997629172761338,0.005829183808104561,1.7449434169312117e-05,0.02436318734491413,0.00020980830050327701,0.0003006486493078158,0.011606467930092053,0.005146664203229276,0.0006400104510513237,0.014788187852298677,0.0,0.0,0.0,-0.038748827473345133,-0.009552058596163994,0.022203804332424294,0.002406044590540908,-0.04281466282396154,-0.03573569962585515,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-ER-4Inulin-1Pectin-1Starch,0.0036365056054835972,0.07126362948255105,-0.004426698833703995,-0.013492380155419764,0.009692735440013082,-0.007061726571145382,0.012452700869603595,0.0023124809461561122,-0.0018448735333301803,-0.025371411918577814,-0.00559003674340519,0.00010738935660232189,0.009651297386735676,0.0041300830228084865,-0.006007625287906687,0.01848497372459282,0.0,0.0,0.0,-0.03851457801224156,-0.011216004123403268,0.02549005470831286,0.0016322477144951177,-0.0027244835346937153,-0.03607051830230789,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CH-DF-ER-4Inulin-2Pectin,0.004028356700119647,0.05958226891234517,-0.004572243251922456,-0.01089636163447391,0.010150665178556329,-0.006040259426967663,0.014129043163901027,0.0026980148797685474,-0.0018555419604209325,-0.026127744486386127,-0.0016362999057905232,-0.00039687655188820804,0.005190335728905418,0.0022685087235136477,-0.005017982028763402,0.017630911599844694,0.0,0.0,0.0,-0.03668135379695079,-0.011794999216429207,0.026566883195191623,0.01589567599310117,-0.04507110677320848,-0.03580087304961953,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CH-DF-ER-FP-3Inulin-1Pectin-2Starch,0.004060017739168625,0.08386448943310162,-0.002238255939023062,-0.00775654348629442,0.010041745845228432,-0.006565115553411569,0.015415532805702903,0.004758615239777346,-0.0006112054125829177,-0.022168399805033746,-0.0028859167292036828,0.0005500229719010285,0.010052871296012943,0.003907626266167919,-0.004362849002196029,0.020157349935986783,0.0,0.0,0.0,-0.035541384755210445,-0.009387332456694406,0.026945939169011335,0.0021697166358882742,0.04210854917595333,-0.03630137395960362,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BH-BL-BU-CA-CH-DF-ER-FP-3Inulin-1Pectin-2Xylan,0.002376394231211058,0.0843518527241593,-0.003273012587292626,-0.005828898212110457,0.013755276794122029,-0.005900728738104753,0.013792225274850018,0.004060263171453368,0.0006623483669351472,-0.023989739621227444,0.0022178839265622925,0.0026536054079505517,0.006062975171953439,0.004746211128817363,-0.007973235264759172,0.02168990751728415,0.0,0.0,0.0,-0.034586857118728484,-0.013245969846506011,0.0334841617281464,0.004499175812710416,-0.047218296736140135,0.06976417981426825,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BH-BL-BU-CA-CH-DF-ER-FP-3Inulin-2Pectin-1Starch,0.0028185686841607147,0.07611884459853173,-0.0009393684972416283,-0.004355046181854876,0.011850210446864361,-0.003828808011656458,0.018783899215473375,0.006501582317392932,-0.0018739333562552936,-0.019469290445135397,-0.0013927855545824222,-0.00036796812984076416,0.004226908617737619,0.005880527560683813,-0.003942900337278844,0.01345760661092671,0.0,0.0,0.0,-0.03373485786840319,-0.010410099898210977,0.030995115026492968,0.0169570570523766,-0.003778357974846251,-0.03658502431417053,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
