Experiments,BUabs<--ACabs,BUabs<--BAabs,BUabs<--BHabs,BUabs<--BLabs,BUabs<--BUabs,BUabs<--CAabs,BUabs<--CCabs,BUabs<--CHabs,BUabs<--DFabs,BUabs<--ELabs,BUabs<--ERabs,BUabs<--FPabs,BUabs<--PCabs,BUabs<--PJabs,BUabs<--RIabs,BUabs<--pH,BUabs<--Lactate,BUabs<--Butyrate,BUabs<--Acetate,BUabs<--AcGum,BUabs<--ArGal,BUabs<--Inulin,BUabs<--Pectin,BUabs<--Starch,BUabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BH-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,-0.010119391527647773,-0.034915731443713106,0.01440487460543712,0.0,0.09417105683435996,-0.01960628565090398,0.00043052473726371926,0.04218219996740421,0.013437294556448856,0.09548218610386054,-0.026525928483655054,-0.002873810318609079,0.0080146089506646,-0.007134007445226113,-0.01686401463424166,0.0,0.0,0.0,0.0,0.013935808868457874,0.0415398336481303,0.023162769541765254,0.0,0.009776147858550152,0.028834983939304948,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,0.012951516701529423,-0.02510204849143823,0.017045030525575083,0.0,0.09867132129147649,-0.026388052850961685,0.02219682512804866,0.017949746223166585,0.007024167183165749,0.08837443341811498,-0.027271241104851168,-0.0037752639036625624,0.034148449854304395,-0.0008109763730317354,-0.012429614861806234,0.0,0.0,0.0,0.0,0.013410824506233135,0.03907134756445885,0.0,0.03322122564228872,0.014008649702494344,0.04278230698158344,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,-0.0018666122729579608,-0.06150369284053644,0.011101816004763046,0.0,0.08587906587248047,0.0019348214070002239,0.005405476006368796,0.008490958251059055,0.005258266270781557,0.06552092730998993,-0.018966723621512454,-0.006552522148316105,0.031707765612130366,0.0021427619891862073,-0.020795673908044893,0.0,0.0,0.0,0.0,0.016914474312216043,0.0,0.016901112627238035,0.0390863853196303,0.003860719812413057,0.022289747682710487,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-ArGal,0.025606003240682185,1.1127092875540257e-05,0.013340996345505118,0.0,0.1540421824902296,-0.016722600674256682,0.01126346760429442,0.024402503913734108,0.004451144544873387,0.05035215732641518,-0.00042840943206101656,-0.004244989831931889,0.004471296502742916,0.002992097637616098,-0.013076373608782887,0.0,0.0,0.0,0.0,0.0,0.17020824941573665,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,0.001945601465801398,-0.0374626579384009,0.013672976133724054,0.0,0.11582860785226028,-0.02869429501394431,0.008485289212937156,0.02057573238077263,0.008285646326839924,0.08077483375867207,-0.023720896647622187,-0.0015811013678709667,0.02883142636468013,0.005110091840227445,-0.01661055876562993,0.0,0.0,0.0,0.0,0.0,0.04488684516400099,0.026632024130473535,0.032433295312027134,0.013260377881427607,0.03963806697477897,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Inulin,-0.005019874544814229,0.0008729563560336828,-0.0005429046577773988,0.0,0.0944092326099053,-0.010495660768356174,0.0035846063983626664,0.006212657201103866,0.0028210782911628485,0.028964776603970677,0.006194951827637851,0.0002205397468060255,-0.004572966601699591,-0.0036131319357082248,-0.008937213337048888,0.0,0.0,0.0,0.0,0.0,0.0,0.11088703596033156,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Pectin,0.003860708267893642,-0.006244368792977184,0.004949946072883904,0.0,0.014966375892981887,-0.01613066904246807,0.0025820271694101393,0.0007461487548425794,-0.005257573735434562,-0.006196909525897354,0.028149151883553714,-0.009108245256356895,0.0037521321792155504,-0.004550896817818284,0.010855694126803428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053316569479648024,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Starch,0.008015956089366227,-0.08653347147628665,0.01125008804956451,0.0,0.05259077448863536,0.016223310201894492,0.011092471773736179,-0.006373127980623394,-0.002067765046376735,0.042480226198676974,-0.03379042312735692,-0.005887213279493153,-0.013250040472485125,0.0072315558209083974,-0.008724476443603635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09837522951420397,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-Xylan,0.025205189711414278,-0.07735945342574269,0.000848128111101687,0.0,0.15712880401406437,0.006526348239276558,0.019879612373188138,0.05084831186104566,0.008430743357166648,0.09174168802564964,-0.010040929773822427,-0.004823777242563665,0.017933237017132342,0.001855506096035242,-0.0365152086596936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1846243158215657,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum,0.025658838159870356,-0.013929338252637535,0.0,-0.0013004547217860818,0.024760325148236006,-0.025837931549176574,-0.0071836248971521854,0.019574900798033923,0.010143311053980142,0.0327836645883508,0.018652890110388398,0.0038542409893125296,0.00606810994213447,0.003074800770264119,-0.022209481510799378,0.0,0.0,0.0,0.0,0.04772971972124651,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,0.00022115961958964667,-0.014374952220047513,0.0,-0.010328925835589567,0.06776107987388968,-0.005905271352579196,0.003004356132199367,0.017062486925472815,0.009377257277568182,0.06823929554472367,-0.03239252852896849,-0.0018059647021194298,0.00325766415335238,0.004020979627966881,-0.011495755054056644,0.0,0.0,0.0,0.0,0.0132598583586514,0.028445434058085084,0.017922010117520887,0.04659377899952233,0.01884062758957346,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,0.012603744554022947,-0.02046047430485487,0.0,-0.0018759407103061676,0.09452361008152366,-0.03568050389488538,0.014966337631146112,0.027666090056300163,0.0016280047129839659,0.061323756662507854,-0.0230912280579408,0.0030982488145430884,0.03897598556553324,-0.004229438801606496,-0.024283538572490215,0.0,0.0,0.0,0.0,0.019770342235763867,0.037699433121209346,0.027884138748049736,0.048573311883956194,0.0,0.052663788199424744,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,-0.003126674642165502,-0.02101922904451688,0.0,-0.00824422474640111,0.08093671407550573,-0.040410125705723964,0.007248871261253953,0.025978885823860765,0.008628940830628077,0.10162789739357929,-0.04482796834781766,0.0005455180071294308,0.012072286180530986,-0.004420586784059803,-0.026242347278942663,0.0,0.0,0.0,0.0,0.01440572707603375,0.0471550696529448,0.021909450336049,0.0,0.009058292411888639,0.0234978087246418,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
