Experiments,PCabs<--ACabs,PCabs<--BAabs,PCabs<--BHabs,PCabs<--BLabs,PCabs<--BUabs,PCabs<--CAabs,PCabs<--CCabs,PCabs<--CHabs,PCabs<--DFabs,PCabs<--ELabs,PCabs<--ERabs,PCabs<--FPabs,PCabs<--PCabs,PCabs<--PJabs,PCabs<--RIabs,PCabs<--pH,PCabs<--Lactate,PCabs<--Butyrate,PCabs<--Acetate,PCabs<--AcGum,PCabs<--ArGal,PCabs<--Inulin,PCabs<--Pectin,PCabs<--Starch,PCabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BL-BU-CA-CC-ER-FP-PC-Starch,0.0008465222870423034,-0.005597185609354213,0.0012906267053701664,0.0016165793229910457,-0.012413087882609529,-0.001768784145401283,-0.0033127561871978367,0.0003597146933051671,0.0015328267572278322,-0.00012331750582564985,-0.001266084875572812,-0.0016028705781156371,0.017005976909263566,0.0023142728150229563,0.0024068317147479825,0.004381573365323923,0.0,0.0,0.0,-0.002109383104199713,-0.002231595325707034,-0.011846769451248374,-0.01383114808408374,-0.007332246796312659,-0.006069106384265151,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-PC-Inulin,0.00312432825057344,-0.0036261560598557633,0.002408461960201913,0.005441209176047282,-0.06934713060544297,-0.0023259430548006844,0.00021419623697345856,-0.0002901945813474318,-0.003833372636952184,-0.011106027650900862,-0.003993703155693681,-0.0023549023583870057,0.027601595057851883,0.0032435170594941475,0.00352662829936228,-0.012433613396503708,0.0,0.0,0.0,-0.0088609575395557,0.002181088691577315,0.04475382890636948,-0.0013010253681039268,0.004840948781506582,-0.015612186256965454,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,0.00040686709552325895,-0.001041334676979618,0.0007795149909163063,0.0010758483587679538,-0.010295886319469323,-0.0012059380274943333,0.0007563444226980215,-0.0005814703393050214,-0.0009097144558009775,-0.0007917549503459176,-0.0013590336709537285,-0.0008368769355795602,-0.016932024065913123,0.0007259960430250922,-0.0007273755620487711,0.0011773943680931217,0.0,0.0,0.0,-0.0007855684521862051,0.000959868970411745,0.0014695783306590536,-0.002528684369542382,-0.0029453750293363225,-0.004159788349643349,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,0.0015466228186745536,-0.0010114994441921068,0.0010242157209325918,0.0012263091043992476,-0.013268868636170572,-0.0009354314411228353,0.0007224081287329844,-0.0004468896891921757,-0.000743989400904287,-0.0014845620891587301,-0.001923553891141306,-0.0015690600211647426,-0.01832582004198974,0.00031760056079788656,-0.0005944607152857562,0.0014431642275303596,0.0,0.0,0.0,-0.0011861281012269587,0.0007055201406844637,0.0047720843595875926,-0.001918879192830486,-0.0019037973914634097,-0.004194397508928721,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.0012817023491317576,-0.002337611262601885,0.0008383383525704791,0.001731271145187996,-0.01904715092006055,-0.0006327472720295195,0.0012033928067169402,-0.00036809557879512953,-0.0012785756223919716,-0.002864848567511548,-0.0009557097472927788,-0.0014556909877468242,-0.02495901109650731,0.0011821016770872197,-0.0009511530441655355,0.0008912508096545934,0.0,0.0,0.0,-0.0006666741791096601,0.001023935140533881,0.009361131372438235,-0.0023654176531867546,0.0009027877898717475,0.0017173632285134356,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-4Inulin-2Pectin,0.0007431565072726122,-0.0004683687487109138,0.0007818667251955374,0.001229443026029251,-0.015829647224057806,-0.0008166968678547576,0.0007486980391496958,-0.000694280371747234,-0.0007217567896639761,-0.002117608996446838,-0.00039390249516476283,-0.0015692628708414052,-0.019665120045908473,0.00033761972392147213,-0.00033538964323022127,0.0002389697468077593,0.0,0.0,0.0,-0.0011862199186262763,0.0009007524216378278,0.0063972697102210735,-0.00038425834764811093,-1.5090847049246675e-05,-0.004929585578766737,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.0009919933619146996,-0.0016726432469758115,0.001035611096092246,0.0013061549531465226,-0.012499196297404442,-0.0013765705461529173,0.0018760916522958062,-0.0008966569136828181,-0.001476836299354379,-0.0017575451316819957,-0.0014158849087967124,-0.0014082408103753218,-0.02403450376438824,0.001110048075629906,-0.00107784884727814,0.001181472854858095,0.0,0.0,0.0,-0.000690585731274702,0.000554788266731934,0.004973425537517125,-0.0011389814342626114,0.0030718873094090007,-0.00440539026632905,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-3Inulin-2Pectin-1Starch,0.0015323584713041775,-0.000306030870838599,0.0014931991747157134,0.0016398921583525164,-0.017771436887031252,-0.0007835080779411574,0.00117917742156847,-0.0004061321617866102,-0.0018060137390751728,0.0014096828660165718,-0.0018788850510662257,0.0022268869516185734,-0.02736115920611404,0.002647757451473312,0.002582538939843123,0.0002534020556644956,0.0,0.0,0.0,-0.002109427729790861,0.0011658402295275166,0.005000553445213219,0.002656515986573967,-0.00308915282853625,-0.006025468773970549,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-3Inulin-1Pectin-2Xylan,0.002947128678418018,-0.002449001972140236,0.002885512538592923,0.002532806774093346,-0.020663396951488475,-0.0011117037995295098,0.0015958491619676351,-0.001065842986784197,-0.0025817750106480993,0.004316208951852538,-0.0021674026311798533,-0.0015211167931556706,-0.04901963144456121,0.004750017780302601,0.002913445069200613,-0.00197437687184323,0.0,0.0,0.0,-0.0018488292751664469,0.00263133440928703,0.007651127145032992,-0.0014636184783144433,0.0010659953409975229,0.014827858307822184,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BL-BU-CA-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,0.0010915209022773931,-0.001128080043603074,0.0013815440610051163,0.0011504023683003406,-0.017289531574669212,-0.0008136589054695588,0.0012095137634737922,-0.00031305271539498465,-0.0016758345677094022,0.0027091881048611614,-0.0008770810838111422,-0.0014499918083575635,-0.020399105476046155,0.0019538383693857627,0.0017137212992053138,-0.0007109331017868089,0.0,0.0,0.0,-0.0010383995749395,0.0008676463458687067,0.004067886725745418,-0.001439229650422931,-0.0015868963428180326,-0.005172877158461647,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-4Inulin-1Pectin-1Xylan,0.00398697050711648,-0.002966737571934407,0.0019271645390174592,0.002879069406031208,-0.021372812004251913,-0.0018382763667878783,0.0016345961586656888,-0.0012663690449500615,-0.001851860255172307,0.002966770296069709,-0.0016510485866191712,-0.0015108976182951171,-0.03413225066594102,0.00391841349107298,0.0018301625134931364,-0.0026723413169384,0.0,0.0,0.0,-0.00246098499067805,0.0012858814314346421,0.008210063951767304,0.0005076086063953963,0.0020490889657627455,0.0027783786175264546,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-1ArGal-3Inulin-1Pectin-1Xylan,0.002459859175776893,-0.00016013469716364727,0.0015093383116816935,0.002753872479396788,-0.021898489482700824,-0.0017238829267973257,0.0007638137398118319,-0.0008475450240075583,-0.001879515292292292,0.002891030121086673,-0.0023557614306495946,-0.0011382240590385416,-0.02512172709473155,0.0019468218579211014,-0.0016937766672874043,-0.00014125831001861536,0.0,0.0,0.0,-0.001950519380413674,1.7184865745638086e-06,0.006913792203942482,-0.0015415559218011114,0.0012171089674600142,0.0022456247842108663,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.1666666666666666,0.5,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-3Inulin-1Pectin-1Starch-1Xylan,0.0012972522603178565,-0.0009526371566409415,0.0018773734781213787,0.0010159935167228633,-0.014948375827040184,-0.0013557446417822082,0.0006283974749120794,-0.0009773476354100494,-0.0018308912065218793,0.0034873791504651305,-0.0013311081151054663,-0.001120598710734736,-0.02351408012041991,0.0017285884425721385,-0.0016895273937420413,-0.0005144502493468201,0.0,0.0,0.0,-0.0018702087415890254,0.0009170846370133491,0.0038481076417321504,-0.0012203580801459874,-0.002911278900944374,0.0016870180500501936,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-3Inulin-1Pectin-2Xylan,0.0024106983696533884,-0.0017771360701458023,0.003045487512241711,0.002404410356486385,-0.021357490231537008,-0.001171405869959429,0.0002515370474958962,-0.0008377416838299155,-0.0023256389627402483,0.0033934034517204216,-0.0021725531743670055,-0.0016643267091025012,-0.0348424062336033,0.001985135090283373,-0.0014821507138284777,-0.0008158699152144515,0.0,0.0,0.0,-0.0009697150667621328,0.0009158972557634111,0.005676680429923262,-0.0009904343296181066,0.0015148654749447645,0.011059343986721202,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.0006335862522775479,-0.0005210306605493479,0.0015585792174732148,0.0018204249687154177,-0.01638400611806322,-0.0008069010121239867,0.0006574322037737473,-0.000743321948261424,-0.0005576313566416506,0.0017518046777695417,-0.0005887804586778985,-0.0008679909318346861,-0.020598464359275318,0.001334388464350592,-0.0010576873018660336,-0.000143830876120112,0.0,0.0,0.0,-0.0006931398123164065,0.000718425873836333,0.005821498595178127,-0.0015471547181633383,-0.0029808837928893884,-0.004554729529402473,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.002383828538215973,-0.0014562119653617788,0.0018295884098518975,0.0025941251540048563,-0.02176798082972792,-0.0012173422425985347,0.0014935418667102395,-0.0007812484226782206,-0.0028033752095970236,0.003062899916178801,-0.0013207656983286143,-0.0016067943595011126,-0.027326395860449836,0.001130530862137675,-0.0008231969592584803,7.392943752082887e-05,0.0,0.0,0.0,-0.0013831716716628177,0.0012409432867372576,0.006204520165073601,-0.0012043508252298294,0.0016396686502478338,0.002287847734141078,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-2Pectin,0.002377202100205151,-0.0008602556086737999,0.0008099501867863269,0.0031231580606915724,-0.016114915431561794,-0.0006332670592448925,0.001435816542838107,-0.0005137621509757912,-0.0011977039353752669,0.002315221851352942,-0.0006802484807981686,-0.0016278418339788915,-0.022975618901069864,0.002098845135928555,-0.0013655690315433522,-0.003126966156573458,0.0,0.0,0.0,-0.000838346570222215,0.0009672260326756668,0.0022525713042440736,-0.0007312218446961852,0.0034927471828731615,-0.005956432313912294,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-Inulin,0.0010721001680940386,-0.0010754405732520604,0.00183922732333568,0.0020321719602427696,-0.021265743764286693,-0.0012214488426054062,0.0009184669830243693,-0.0005713761860335416,-0.0015019697501239442,0.0044241592415015804,-0.0016128681193698534,-0.0015633052528243171,-0.028135875059630378,0.0015065015149726103,-0.0016118278252807532,-0.0003118548051200135,0.0,0.0,0.0,-0.0014444191559133202,0.0017682132294232198,0.01307806987146085,-0.001249425396831198,0.0019547851324420084,-0.004777552336454392,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-RI-4Inulin-1Pectin-1Starch,0.0006521207763051444,-0.0006834455833516335,0.0011886383830146355,0.0019009480210529126,-0.016287767495113337,-0.0011557869452305817,0.0009741863506761458,-0.0009595348558981312,-0.0013672826176678585,0.002129479534077373,-0.0012174938991665846,0.0021200029848312788,-0.021255538925867186,0.0005402702795849607,-0.0007605948451567781,-0.0003384713786230845,0.0,0.0,0.0,-0.0008488463940606872,0.0011317676043307245,0.004535662421787327,-0.0012917119069871578,-0.0013268940624865616,-0.005429119935089891,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-RI-4Inulin-1Pectin-1Xylan,0.0013645052266391836,-0.0006489987713708133,0.0012404880435629322,0.0023392337086525837,-0.018796875227920035,-0.0011070260253142233,0.001146711473437873,-0.001116647870195183,-0.002270589962770993,0.003919563577933746,-0.0017222308333624495,0.002312110377136956,-0.03117648180320182,0.0024712311637333857,-0.0011466333033009007,-0.002352726548402147,0.0,0.0,0.0,-0.0012901079341430552,0.0012004026347263296,0.005727848919447173,-0.0016903382649814545,0.001996903957121751,0.0018502457075836982,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-EL-ER-FP-PC-AcGum,0.005534084841439669,-0.0031867747643793175,0.0013951632245020437,0.0009401581952856344,-0.02630093763667074,-0.003454932442612267,0.0020751384019174358,-0.0011698624407025916,0.002175689419223504,-0.007454517228867521,-0.004443234470249576,-0.002091462309048935,0.025527925855395473,0.004044757442210208,0.002426071857017549,0.001902247510681099,0.0,0.0,0.0,0.03480870001864705,0.0013119485212320634,-0.044197843690318143,-0.014492957293140618,-0.002880713402886283,-0.010218061048706824,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,0.0005107007429681044,-0.0013845658725635571,0.0007294496030292724,0.0014087576994841749,-0.011210676188665357,-0.0007093799004161903,0.0009767476706342255,-0.0003543108727105639,0.0004704767076129257,-0.0017000506928359922,-0.001022300842980092,-0.001103228070688519,-0.017680878872051834,0.0006387754165652123,-0.0010350049151615658,0.0017507161614908407,0.0,0.0,0.0,-0.0009069608168845823,0.0006186481624503027,0.0016500081358985467,-0.001826711169190027,-0.0027840380294417797,-0.004785584682937372,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BL-BU-CA-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.0010988191455941312,-0.0010574232566763057,0.001496188173239881,0.001423397898166017,-0.0151527992288836,-0.0011549098959023302,0.0008741530242630021,0.0011747999667105346,-0.0016409611905162985,-0.002452330703593113,-0.0006278210251846097,-0.0009900261309336523,-0.023744501996446735,0.0016322665077380164,-0.0005822620015930052,-0.0008319358976388518,0.0,0.0,0.0,-0.001038668667050925,0.0006282271427864384,0.008194517807357691,-0.00016676783223043706,0.0003564350459386002,-0.005187808442014185,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-DF-ER-RI-Inulin,0.0017278422525321892,-0.0023329383854500275,0.0015072376890615984,0.0020584789815951475,-0.01549250334162604,-0.0009846698721362784,0.000302162857895547,0.003199043649841438,-0.0024431335646659144,0.006291105145249854,-0.001116985562680796,0.0018285844974558463,-0.03786695275879042,0.0030778649153018534,-0.000962882865728302,-0.003319031310013749,0.0,0.0,0.0,-0.001764628132805228,0.0016980535977266051,0.011740142299201001,-0.0015437731383876362,0.0012159547709267248,-0.004568382311951031,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-ER-FP-PC-RI-Xylan,0.004928810976615009,-0.014969636137512595,0.0020006492945619622,0.00422027954916385,-0.05380784438499674,-0.004458964704112573,-0.001912484685467049,0.004836097531528635,0.004738722311502154,0.006085882235149088,-0.0025289998779242677,-0.0016850098307159853,0.03718626347116449,0.00394446897151118,-0.005223475935953583,-0.00585130282169716,0.0,0.0,0.0,-0.00019536387852647124,-0.003062931141731415,-0.0530775591917336,-0.023206389003687287,0.0018611308475109652,0.07999857412566518,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,0.002269594675268639,-0.0025328336258164863,0.0010210162130269136,0.0017926885534755204,-0.016771820381453095,0.0012739977342161263,-0.0019867475686425515,1.1310623112050488e-05,-0.0011780933476984506,0.0030845886748284094,-0.0005010393456640567,-0.001955433489585465,-0.023235407377677885,0.0013239890362390066,0.001789390378716317,0.000525329860604622,0.0,0.0,0.0,-0.0020471766396341,0.001345118194479834,0.007379975535652853,-0.0015790898877788668,-0.0022488047809086057,-0.005529965196143497,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-5Inulin-1Pectin,0.0027488375793803814,-0.0012161519446156237,0.0014709938723932612,0.002201339993625879,-0.016709314956414426,0.002137965955348177,-0.002462948790158737,-0.00021705124781212963,-0.001945788729089227,0.002826505760577592,-0.001626095776869492,-0.0016700547611848868,-0.033677083801647474,0.0021290997314182196,0.0018112478058107879,-0.0012990732618014921,0.0,0.0,0.0,-0.0011668861454183404,0.0007485747345807879,0.011259743727912956,-0.0005105758534575052,0.0029085618469186806,-0.005491257317533548,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.0015067893842404536,-0.00041340405798771134,0.0008939303339205004,0.0018782599414275453,-0.016714065333997663,0.0012160911190916188,-0.0020312734295360063,-0.0006128664323213428,-0.0012738587241619824,0.002676908354359594,-0.00034849634817378104,-0.001523533653129231,-0.01988990846005353,0.0022980824299156668,-0.0007547049732370807,-0.0012025926473804498,0.0,0.0,0.0,-0.0018795391993427822,0.0015526206520470704,0.007510185229846023,-0.001949447187679735,-0.0023210968246514152,-0.00636749143881554,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.001632902124388652,-0.0007360283666375017,0.0011166512060233134,0.0015287279617041349,-0.01655395537191494,0.0016249150520359925,-0.0010706215859814128,-2.4427757175131783e-05,-0.0016726788988506247,0.004155794548040086,-0.0018564264129169955,-0.001327797696841034,-0.03419285840016196,0.002465236586603251,-0.0012422788820483468,-0.00037120233967223007,0.0,0.0,0.0,-0.001903320765969428,0.0007472383967516101,0.009101891600611535,-0.0017783803814514115,0.00016514953141185464,0.002442058381539854,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.7142857142858826,0.0,0.0,0.9160361284651318,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-5Inulin-1Pectin,0.0011669573467224831,-0.0005875226660546928,0.0014191134570335803,0.0029270836262201725,-0.016716315364465117,0.001453093626451763,-0.0017247469901022585,-0.0005178560054099016,-0.0028021931004795168,0.004461190478706901,-0.0008687866275960744,-0.001603278357704932,-0.02726637776687064,0.002281310241669416,-0.0009243563579564748,-0.00429190737195313,0.0,0.0,0.0,-0.0013825635061683983,0.0017576323288746862,0.008981259990144859,-0.0009409338608384131,0.0018809359698471703,-0.00445115166631612,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CC-CH-EL-ER-FP-PC-PJ-AcGum-Inulin,0.0041649654202840555,-0.0038284934193573224,0.0031040013361383566,0.0039095934421162735,-0.06621854077431964,0.002358841167932207,-0.006580375686965204,-0.0014963081877001324,0.0032510876977308225,-0.01735808635553853,-0.0036747231342914425,-0.004065042700279842,0.03454072045839646,-0.008217855388806624,0.004476707388900899,-0.005536583200605078,0.0,0.0,0.0,0.026900427674197338,0.0036375917875292626,0.021744356737895442,-0.012287294929847122,0.0008513971274210654,-0.01742579774931073,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,0.0,0.5,0.0,0.5,0.0,0.0,0.0
AC-BA-BL-BU-CC-CH-ER-FP-PC-RI-3Inulin-2Pectin-1Starch,0.0078033441110429425,-0.003901937941766598,0.003072759865529157,0.006097879667173733,-0.048570347169244826,0.005465308877385475,-0.003761366122317585,-0.00048725796186111317,0.002849959732795303,0.006778495329516854,-0.006155054432085968,-0.0061222603214396674,0.022624625941230492,0.004993957314978947,-0.00528363685546951,-0.0055132552041587506,0.0,0.0,0.0,-0.008349649720740591,0.003020752938464284,0.011813038642602887,0.0005062137527221982,-0.012430868636478075,-0.01946451915004714,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.0,0.999950002500075,0.7142857142858826,0.7936507936509524,0.0,0.9160361284651318,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-FP-PC-PJ-ArGal,0.001159349116073413,-0.003719576018100435,0.0013178992923349143,0.0010489752575416457,-0.017363149557601317,0.0011955593890425836,-0.0015787703467702327,-0.0003723430303348742,0.0014294136027720834,0.002159925326704979,0.001038079191507264,-0.002858809900724075,0.013357495842501522,-0.001726820008321242,0.002030152009630745,0.0013261361885815851,0.0,0.0,0.0,-0.0006972672705623236,0.0004252748597751965,-0.013446011716838584,-0.00679946810938418,-0.002492170024832541,-0.013183284766802732,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
