Experiments,Time,ACabs true,ACabs pred,ACabs stdv,BAabs true,BAabs pred,BAabs stdv,BHabs true,BHabs pred,BHabs stdv,BLabs true,BLabs pred,BLabs stdv,BUabs true,BUabs pred,BUabs stdv,CAabs true,CAabs pred,CAabs stdv,CCabs true,CCabs pred,CCabs stdv,CHabs true,CHabs pred,CHabs stdv,DFabs true,DFabs pred,DFabs stdv,ELabs true,ELabs pred,ELabs stdv,ERabs true,ERabs pred,ERabs stdv,FPabs true,FPabs pred,FPabs stdv,PCabs true,PCabs pred,PCabs stdv,PJabs true,PJabs pred,PJabs stdv,RIabs true,RIabs pred,RIabs stdv,pH true,pH pred,pH stdv
AC-BA-BU-CA-CH-ER-FP-PC-RI-Inulin-Xylan,1.0,0.0826166852223627,0.16320519685399804,0.03617565965496705,0.205945699233548,0.18696838363401816,0.09023034662293498,0.0,0.0,0.0272413951117297,0.0,0.0,0.007725873151520284,0.373196347230873,0.4341793063385863,0.14191888335081973,0.0242073306311917,0.029790374967749344,0.05969670977539083,0.0,0.0,0.047463901181906555,0.0041262495394076,0.0,0.039136999770976615,0.0,0.0,0.017969955518115026,0.0,0.0,0.04196277246112281,0.0326432185784252,0.15741266241039906,0.11045066077190163,0.0860093792880979,0.0,0.08828185346613875,0.0442884117229758,0.0,0.09009402506237041,0.0,0.0,0.02563045175313372,0.0235654695917283,0.031360967196031646,0.04851184310501395,5.86116265331464,6.431481284977352,0.28481654962264885
AC-BA-BU-CA-CH-ER-FP-PC-RI-Inulin-Xylan,2.0,0.0423457741506465,0.5504089593887329,3.894900321960449,0.2807670511595825,0.340140163898468,4.637333869934082,0.0,0.0,0.04812627285718918,0.0,0.0,0.013032116927206516,0.1380820926411975,0.8109354376792908,5.434305667877197,0.1960049987528307,0.31333184242248535,4.955280303955078,0.0,0.0,0.07824064046144485,9.72994526581089e-05,0.0,0.08209879696369171,0.0,0.0,0.0785674899816513,0.0,-0.0,0.0730753242969513,0.0644117755240596,0.0,6.414883136749268,0.0250663410244956,-0.0,0.14393991231918335,0.0046288272810427,0.0,0.057787660509347916,0.0,0.0,0.06575445830821991,0.0250511430423755,0.22461527585983276,5.264019012451172,6.176698529956635,1.0919711589813232,5.223343849182129
AC-BA-BU-CA-CH-ER-FP-PC-RI-Inulin-Xylan,3.0,0.0095166996110544,0.7555674314498901,4.129441738128662,0.352501208880543,0.31215614080429077,3.1604766845703125,0.0,0.0,0.04812627285718918,0.0,0.0,0.013032116927206516,0.1639519704483885,1.0673574209213257,5.5535407066345215,0.3068424604216875,0.3498729467391968,3.3689286708831787,0.0,0.0,0.07824064046144485,0.0,0.0,0.08209879696369171,0.0,0.0,0.0785674899816513,0.0,-0.0,0.0730753242969513,0.074013568364877,-0.0,0.14071239531040192,0.0175064703545505,-0.0,0.14393991231918335,0.0249104297327219,0.0,0.057787660509347916,0.0,0.0,0.06575445830821991,0.0160618613392656,0.25053831934928894,4.15897274017334,6.658786107385285,0.9466565847396851,4.28530216217041
AC-BA-BU-CA-CH-FP-Inulin,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009333333333333,0.0009333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.7,0.0
AC-BA-BU-CA-CH-FP-Inulin,1.0,0.305052518491411,0.14896901482467365,0.04009200349209007,0.0344441957731112,0.0,0.10417451701971117,0.0,0.0,0.0272413951117297,0.0,0.0,0.007725873151520284,0.311607841226193,0.22130955245067116,0.161359973790262,0.0173658549640728,0.0,0.0634087888240939,0.0,0.0,0.047463901181906555,0.0991923834868395,0.003821432325567777,0.04206572236140138,0.0,0.0,0.017969955518115026,0.0,0.0,0.04196277246112281,0.0,0.0,0.07518011319292227,0.480493655893351,0.06764261956373913,0.09069810224832899,0.0,0.0,0.04535946187882936,0.0,0.0,0.02563045175313372,0.0,0.0,0.036272119091623305,5.92328353232289,5.95572543172104,0.35762576296259513
AC-BA-BU-CA-CH-FP-Inulin,2.0,0.0160121551057293,0.4701204299926758,3.7045836448669434,0.0017852317013248,0.0,0.12829197943210602,0.0,0.0,0.04812627285718918,0.0,0.0,0.013032116927206516,0.174787916111255,0.8516373634338379,5.028116226196289,0.0065092294340615,0.0,0.025992024689912796,0.0,0.0,0.07824064046144485,0.0172206196420108,0.17960089445114136,2.561210870742798,0.0,0.0,0.0785674899816513,0.0,-0.0,0.0730753242969513,0.0,-0.0,0.14071239531040192,0.315601499691142,0.0,5.16155481338501,0.0,0.0,0.057787660509347916,0.0,0.0,0.06575445830821991,0.0,-0.0,0.11283919960260391,7.07077378585227,0.8594706058502197,4.637893199920654
AC-BA-BU-CA-CH-FP-Inulin,3.0,0.174209368491343,0.7866024971008301,3.7626609802246094,0.0151486407383777,-0.0,0.12829197943210602,0.0,0.0,0.04812627285718918,0.0,0.0,0.013032116927206516,0.295277305272457,0.9300556182861328,5.435374736785889,0.0215716644114498,0.0,0.025992024689912796,0.0,0.0,0.07824064046144485,0.0058776726064905,0.20126666128635406,2.5205752849578857,0.0,0.0,0.0785674899816513,0.0,-0.0,0.0730753242969513,0.0,-0.0,0.14071239531040192,0.635576370819373,-0.0,0.14393991231918335,0.0,0.0,0.057787660509347916,0.0,0.0,0.06575445830821991,0.0,0.0,0.11283919960260391,6.6152012361635,0.7171127796173096,5.364241600036621
AC-BA-BU-CA-ER-FP-PC-Xylan,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.7,0.0
AC-BA-BU-CA-ER-FP-PC-Xylan,1.0,0.0280754213250865,0.020339921357751485,0.035879656923091474,0.542044159811743,0.3744819933827178,0.09895565382037032,0.0,0.0,0.0272413951117297,0.0,0.0,0.007725873151520284,0.124224822487406,0.11186642455113768,0.14091526633105994,0.024202949418178,0.0,0.06791680505051473,0.0,0.0,0.047463901181906555,0.0,0.0,0.02790209698340401,0.0,0.0,0.017969955518115026,0.0,0.0,0.04196277246112281,0.0453486841730072,0.0,0.10998661327435334,0.0317950324988275,0.0022468661139545404,0.08155701373619079,0.0154389340499115,0.12845916619732275,0.08081063629543146,0.0,0.0,0.02563045175313372,0.0,0.0,0.036272119091623305,5.8321017053063,5.884712658825217,0.3121673953641146
AC-BA-BU-CA-ER-FP-PC-Xylan,2.0,0.0218897551844062,0.325279176235199,3.4892592430114746,0.242320343843908,0.5283204913139343,4.148054122924805,0.0,0.0,0.04812627285718918,0.0,0.0,0.013032116927206516,0.143502298625671,0.33718958497047424,4.773105144500732,0.0617989758880077,0.0,0.025992024689912796,0.0,0.0,0.07824064046144485,0.0,-0.0,0.08209879696369171,0.0,0.0,0.0785674899816513,0.0,0.0,0.0730753242969513,0.0405123827293487,-0.0,0.14071239531040192,0.0030409418798084,0.0,4.846287250518799,0.0054284582317241,0.634408175945282,4.789048194885254,0.0,0.0,0.06575445830821991,0.0,-0.0,0.11283919960260391,6.33560525301041,0.4923454523086548,4.737817287445068
AC-BA-BU-CA-ER-FP-PC-Xylan,3.0,0.0013357369179142,0.2223842293024063,3.108293294906616,0.0322433171424014,0.4861602783203125,3.0596208572387695,0.0,0.0,0.04812627285718918,0.0,-0.0,0.013032116927206516,0.0134743974891712,0.3501203656196594,4.079587936401367,0.0053348767537239,0.0,0.025992024689912796,0.0,0.0,0.07824064046144485,0.0,-0.0,0.08209879696369171,0.0,0.0,0.0785674899816513,0.0,-0.0,0.0730753242969513,0.0071911878783178,-0.0,0.14071239531040192,0.0002058084072919,0.0,0.14393991231918335,0.0010895739209572,0.4640890955924988,5.252206802368164,0.0,0.0,0.06575445830821991,0.0,-0.0,0.11283919960260391,6.25198401234477,0.42842036485671997,4.062473297119141
AC-BA-BU-CC-CH-DF-Starch,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.7,0.0
AC-BA-BU-CC-CH-DF-Starch,1.0,0.170775703503915,0.05627342042365971,0.03608767917811037,0.213417627034126,0.20269841357540858,0.11061902055652083,0.0,0.0,0.0272413951117297,0.0,0.0,0.007725873151520284,0.0956843162141303,0.2815086030080066,0.15579394559817267,0.0,0.0,0.01816426724571215,0.740513403744139,0.10255940112630871,0.08331999128408152,0.0221529992974019,0.0,0.038097092107688864,0.0458660689678603,0.011601740114252572,0.025165401668990985,0.0,0.0,0.04196277246112281,0.0,0.0,0.07518011319292227,0.0,0.0,0.057725665923189,0.0,0.0,0.04535946187882936,0.0,0.0,0.02563045175313372,0.0,0.0,0.036272119091623305,7.00607033735479,5.9431805357454,0.2888823754267549
AC-BA-BU-CC-CH-DF-Starch,2.0,0.36583032020019,0.2826575040817261,2.812939405441284,0.274948797527264,0.7578657269477844,3.641062021255493,0.0,0.0,0.04812627285718918,0.0,0.0,0.013032116927206516,0.0172817213136437,0.758016049861908,4.122718811035156,0.0,-0.0,0.025992024689912796,0.408797423387838,0.03174569457769394,2.925358295440674,0.0088780607532836,0.0,0.08209879696369171,0.0266341822598508,0.06647574156522751,2.326622247695923,0.0,0.0,0.0730753242969513,0.0,0.0,0.14071239531040192,0.0,-0.0,0.14393991231918335,0.0,-0.0,0.057787660509347916,0.0,0.0,0.06575445830821991,0.0,-0.0,0.11283919960260391,5.71560324497643,0.7791980504989624,4.276998043060303
AC-BA-BU-CC-CH-DF-Starch,3.0,0.188965733980792,0.4823090434074402,2.8967697620391846,0.556316605835396,0.8364344239234924,3.7326810359954834,0.0,0.0,0.04812627285718918,0.0,-0.0,0.013032116927206516,0.0037588959853743,0.7262576818466187,3.4953556060791016,0.0,-0.0,0.025992024689912796,0.0340156883614736,0.10334616154432297,2.7483222484588623,0.0014849959448392,0.0,0.08209879696369171,0.0256161800484767,0.15319862961769104,2.1643593311309814,0.0,0.0,0.0730753242969513,0.0,0.0,0.14071239531040192,0.0,-0.0,0.14393991231918335,0.0,-0.0,0.057787660509347916,0.0,0.0,0.06575445830821991,0.0,-0.0,0.11283919960260391,5.53637654424114,0.6946884393692017,3.635187864303589
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Pectin,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0007277733333333,0.0007277733333333,0.0,6.7,6.7,0.0
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Pectin,1.0,0.0859168546644877,0.2135141925457899,0.03480301616958992,0.015052818202673,0.06873187882322906,0.09623002379882384,0.0,0.0,0.0272413951117297,0.0,0.0,0.007725873151520284,0.0378057318705596,0.19560018722642203,0.13503594865247362,0.0,0.0,0.01816426724571215,0.067679786457403,0.09821943368556732,0.0713209807330572,0.0328267227727524,0.04090885702278997,0.03783391264970611,0.0,0.0,0.017969955518115026,0.0,0.0,0.04196277246112281,0.0262266409454265,0.12167020940877524,0.10849230979403474,0.179591700248815,0.032495082452856656,0.08187412218620697,0.385178459624553,0.0,0.07948305187457931,0.0119264636528871,0.026877128145308776,0.04265212429586516,0.0037632045506682,0.03400397837077692,0.05369893335692359,6.49953072680301,6.140762726333957,0.28606397515463594
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Pectin,2.0,0.0739477067914617,1.2115687131881714,3.7439115047454834,0.0197055015844289,0.4632556438446045,4.590620517730713,0.0,0.0,0.04812627285718918,0.0,0.0,0.013032116927206516,0.103485128828164,0.6110448837280273,5.530527591705322,0.0,0.0,0.025992024689912796,0.0435770711571092,0.5520981550216675,4.3802571296691895,0.0004166067988251,0.4771951138973236,2.79054594039917,0.0,0.0,0.0785674899816513,0.0,0.0,0.0730753242969513,0.0269127992041038,0.10772719234228134,6.402159690856934,0.184181865760593,0.026498496532440186,4.886229038238525,0.224592725246631,0.0,0.057787660509347916,0.0148728627180574,0.40320873260498047,4.537827014923096,0.0004166067988251,0.047465741634368896,4.957991123199463,6.23524561319221,0.8736929893493652,5.293816089630127
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Pectin,3.0,0.0495754524453657,1.0989294052124023,4.330080509185791,0.0113103416518646,0.3637521266937256,4.472073078155518,0.0,0.0,0.04812627285718918,0.0,0.0,0.013032116927206516,0.0905986178629895,0.5835171341896057,5.251567840576172,0.0,0.0,0.025992024689912796,0.0216936061191502,0.5355536937713623,3.464059829711914,0.0,0.3198627233505249,2.3005988597869873,0.0,0.0,0.0785674899816513,0.0,0.0,0.0730753242969513,0.0083436946612116,0.0,9.184419631958008,0.0710372892683712,0.21764078736305237,4.211260795593262,0.0916647566252555,0.0,0.057787660509347916,0.0047512705709677,0.2807428240776062,3.6781084537506104,0.0003244770146026,0.04913222789764404,5.0934271812438965,6.18376004139569,0.6987823843955994,4.922941207885742
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Starch,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0007277733333333,0.0007277733333333,0.0,6.7,6.7,0.0
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Starch,1.0,0.0209204479606412,0.11349859422460316,0.03280110968485929,0.153510854630111,0.09559923460038894,0.08722820862487872,0.0,0.0,0.0272413951117297,0.0,0.0,0.007725873151520284,0.307445772394559,0.44782547892585123,0.13043061275927004,0.0,0.0,0.01816426724571215,0.0594159569332626,0.17718837492996567,0.07214419365135408,0.0007067718905622,0.0,0.03598528301143412,0.0,0.0,0.017969955518115026,0.0,0.0,0.04196277246112281,0.042877494694107,0.24438347676947442,0.10509103836378302,0.0897600301013999,0.014496163041586114,0.08135560588734986,0.0007067718905622,0.0,0.07723739218414051,0.002355906301874,0.0,0.03526786560864135,0.0316633806971867,0.0011820072104069858,0.04619474646747706,6.01803394247258,6.013220054933345,0.2666382094223575
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Starch,2.0,0.0362255576270692,0.4228479266166687,4.042299270629883,0.0966213802277182,0.8020462393760681,5.096800327301025,0.0,0.0,0.04812627285718918,0.0,0.0,0.013032116927206516,0.0176353414807231,0.8546774983406067,5.6495466232299805,0.0,-0.0,0.025992024689912796,0.238121869739713,0.18043631315231323,4.121755123138428,0.0,0.0,0.08209879696369171,0.0,0.0,0.0785674899816513,0.0,0.0,0.0730753242969513,0.0536221804413866,0.2158329039812088,4.941182613372803,0.0045356546617088,0.0,6.108086585998535,8.95194999021478e-05,-0.0,0.057787660509347916,0.0002387186664057,0.0,0.06575445830821991,0.0005669568327136,0.0,5.689455509185791,5.96043675990176,0.8676398992538452,5.900548458099365
AC-BA-BU-CC-CH-ER-FP-PC-PJ-RI-Starch,3.0,0.215358350258008,0.3267901539802551,4.4532389640808105,0.660734242493306,0.9314791560173035,4.574046611785889,0.0,0.0,0.04812627285718918,0.0,-0.0,0.013032116927206516,0.0115297013522451,0.5962507724761963,4.155982971191406,0.0,-0.0,0.025992024689912796,0.0348361690857121,0.096037857234478,3.3279976844787598,0.0,-0.0,0.08209879696369171,0.0,0.0,0.0785674899816513,0.0,0.0,0.0730753242969513,0.003047135357379,0.0320335254073143,4.566288948059082,0.0099649561687261,-0.0,0.14393991231918335,0.0001647100193177,-0.0,0.057787660509347916,0.0001647100193177,0.0,0.06575445830821991,8.23550096588939e-05,-0.0,0.11283919960260391,5.6171689170695,0.7423902750015259,4.2393388748168945
AC-BA-BU-CC-CH-ER-FP-PJ-RI-AcGum-Inulin-Starch-Xylan,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0007277733333333,0.0007277733333333,0.0,6.7,6.7,0.0
AC-BA-BU-CC-CH-ER-FP-PJ-RI-AcGum-Inulin-Starch-Xylan,1.0,0.0586060058870276,0.16029131229059582,0.034945990531916764,0.19861306812948,0.1934144279320252,0.08803522336290513,0.0,0.0,0.0272413951117297,0.0,0.0,0.007725873151520284,0.311555312142083,0.47160842041329293,0.13560121810053122,0.0,0.0,0.01816426724571215,0.0696247614004523,0.12244758594900264,0.07244838658527752,0.0029612905442328,0.002076982162424345,0.03700390285345607,0.0,0.0,0.017969955518115026,0.0,0.0,0.04196277246112281,0.0406316609557536,0.16851870503096464,0.10974151288731127,0.0905603968759592,0.0,0.08472471584183448,0.0,0.0,0.04535946187882936,0.0112253571793014,0.042795258934660005,0.044953988106803414,0.0450391631611234,0.028853315861779194,0.04844532475316414,6.06317333667361,6.30736853527753,0.2800825793041401
AC-BA-BU-CC-CH-ER-FP-PJ-RI-AcGum-Inulin-Starch-Xylan,2.0,0.108498697564174,0.48833733797073364,3.5280139446258545,0.233226697047314,0.4493839740753174,4.181241989135742,0.0,0.0,0.04812627285718918,0.0,0.0,0.013032116927206516,0.221244315256676,0.7088098526000977,4.779746055603027,0.0,0.0,0.025992024689912796,0.227513578303254,0.2731172442436218,4.173493385314941,5.05585729562787e-05,0.16259922087192535,2.6609368324279785,0.0,0.0,0.0785674899816513,0.0,0.0,0.0730753242969513,0.0076849030893543,0.0,5.744500160217285,0.0085443988296111,0.0,0.14393991231918335,0.0,0.0,0.057787660509347916,0.0068759659220539,0.21388976275920868,4.121957302093506,0.0112240031962939,0.1421845555305481,4.416743755340576,5.91021077483001,0.8413673639297485,4.733862400054932
AC-BA-BU-CC-CH-ER-FP-PJ-RI-AcGum-Inulin-Starch-Xylan,3.0,0.0276892279040183,0.5814961194992065,3.044055223464966,0.251491878442747,0.3840423822402954,3.7888360023498535,0.0,0.0,0.04812627285718918,0.0,0.0,0.013032116927206516,0.207613384223879,0.8047811388969421,3.8276538848876953,0.0,0.0,0.025992024689912796,0.197174098703614,0.3002654016017914,2.433084487915039,0.0,0.167266845703125,1.9126683473587036,0.0,0.0,0.0785674899816513,0.0,0.0,0.0730753242969513,0.018701393846464,-0.0,0.14071239531040192,0.0108858859703298,0.0,0.14393991231918335,0.0,0.0,0.057787660509347916,0.0085412336074895,0.1887364536523819,2.5199646949768066,0.0015072765189687,0.19309738278388977,3.766284704208374,5.87657875585716,0.8349373936653137,3.29815411567688
AC-BA-BU-CC-CH-ER-FP-Starch,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.7,0.0
AC-BA-BU-CC-CH-ER-FP-Starch,1.0,0.0991400137648694,0.04020516403401857,0.03660794300592584,0.290390232498822,0.238103447813327,0.10496676547783572,0.0,0.0,0.0272413951117297,0.0,0.0,0.007725873151520284,0.0912561160499692,0.26482764920348384,0.16448473470249594,0.0,0.0,0.01816426724571215,0.295219119849199,0.19708935988324816,0.09171480687256023,0.0013139829524833,0.0,0.04096129034204189,0.0,0.0,0.017969955518115026,0.0,0.0,0.04196277246112281,0.117897120411569,0.23249030412012706,0.1160068029602368,0.100913890750722,0.14710076786200998,0.08610067512699535,0.0,0.0,0.04535946187882936,0.0,0.0,0.02563045175313372,0.0,0.0,0.036272119091623305,6.12961404715948,6.215761227454106,0.29671790093215006
AC-BA-BU-CC-CH-ER-FP-Starch,2.0,0.10026839011682,0.2741803526878357,3.0217339992523193,0.223532634315249,0.7992228865623474,3.917379140853882,0.0,0.0,0.04812627285718918,0.0,-0.0,0.013032116927206516,0.0093761654603394,0.7232723236083984,4.4286885261535645,0.0,-0.0,0.025992024689912796,0.231534706561573,0.14612740278244019,3.140467643737793,8.08290125891335e-05,0.0,0.08209879696369171,0.0,0.0,0.0785674899816513,0.0,0.0,0.0730753242969513,0.203567868205733,0.024398120120167732,3.6628384590148926,0.0086891188533318,0.0,4.7677903175354,0.0,-0.0,0.057787660509347916,0.0,0.0,0.06575445830821991,0.0,-0.0,0.11283919960260391,5.84843327141654,0.7972162961959839,4.6138176918029785
AC-BA-BU-CC-CH-ER-FP-Starch,3.0,0.145357629868868,0.47300297021865845,3.0715959072113037,0.583947864941582,0.8500643372535706,3.932676315307617,0.0,0.0,0.04812627285718918,0.0,-0.0,0.013032116927206516,0.0114424793914092,0.7172511219978333,3.6503798961639404,0.0,-0.0,0.025992024689912796,0.0380653147754212,0.11235187202692032,3.116544246673584,0.0,0.0,0.08209879696369171,0.0,0.0,0.0785674899816513,0.0,0.0,0.0730753242969513,0.0038141597971364,0.1060371920466423,3.6450328826904297,0.0070561956247023,-0.0,0.14393991231918335,0.0,-0.0,0.057787660509347916,0.0,0.0,0.06575445830821991,0.0,-0.0,0.11283919960260391,5.60478784466497,0.6966778635978699,3.958686590194702
AC-BA-BU-CC-CH-ER-PC-PJ-RI-Inulin,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0007277733333333,0.0007277733333333,0.0,6.7,6.7,0.0
AC-BA-BU-CC-CH-ER-PC-PJ-RI-Inulin,1.0,0.272644437647889,0.24986459323254778,0.03574825355672453,0.0013312716682025,0.044668583287348664,0.09083804786677756,0.0,0.0,0.0272413951117297,0.0,0.0,0.007725873151520284,0.737790758517872,0.525919892785586,0.1406658634634355,0.0,0.0,0.01816426724571215,0.229511235598125,0.1567998640989274,0.07970279731886194,0.0098514103446991,0.00980848519162425,0.03951264486254096,0.0,0.0,0.017969955518115026,0.0,0.0,0.04196277246112281,0.121145721806435,0.22316464281420684,0.1207392960697232,0.0,0.0,0.057725665923189,0.0351455720405482,0.0,0.10020396462526153,0.0029287976700456,0.05537177703141633,0.04673837341241238,0.0091857745105978,0.0,0.04959408476257814,5.74595651409191,5.947602348599302,0.3161553940399251
AC-BA-BU-CC-CH-ER-PC-PJ-RI-Inulin,2.0,0.042629852869241,0.47989392280578613,4.245820045471191,0.0376817449469184,0.03277505934238434,4.27386999130249,0.0,0.0,0.04812627285718918,0.0,0.0,0.013032116927206516,0.495127978637539,0.813434362411499,5.754033088684082,0.0,0.0,0.025992024689912796,0.479522407497906,0.01949738711118698,4.6626386642456055,0.0046943587981009,0.1291462928056717,2.936628818511963,0.0,0.0,0.0785674899816513,0.0,-0.0,0.0730753242969513,0.0757441135801693,0.0,6.999477863311768,0.0,-0.0,0.14393991231918335,0.0206805536240663,0.0,0.057787660509347916,0.0002537491242216,0.153882697224617,4.787883281707764,0.0031084267717154,-0.0,0.11283919960260391,5.75207322649507,0.7937203645706177,5.375327110290527
AC-BA-BU-CC-CH-ER-PC-PJ-RI-Inulin,3.0,0.0282070435778675,0.7566705942153931,4.09307861328125,0.0190312583175974,0.0,4.186899185180664,0.0,0.0,0.04812627285718918,0.0,0.0,0.013032116927206516,0.26590357603439,0.9886963963508606,5.822450160980225,0.0,0.0,0.025992024689912796,0.145404639441847,0.12847822904586792,3.92560076713562,0.0001456473850836,0.18747283518314362,2.5460169315338135,0.0,0.0,0.0785674899816513,0.0,-0.0,0.0730753242969513,0.0136423050695022,-0.0,0.14071239531040192,0.0,-0.0,0.14393991231918335,0.0103409643409394,0.0,0.057787660509347916,0.0,0.15017013251781464,3.735722303390503,0.0016992194926426,-0.0,0.11283919960260391,5.70240524001357,0.7223153710365295,5.459128379821777
AC-BA-BU-CC-CH-FP-PC-PJ-RI-Starch,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0006666666666666,0.0006666666666666,0.0,0.0007277733333333,0.0007277733333333,0.0,6.7,6.7,0.0
AC-BA-BU-CC-CH-FP-PC-PJ-RI-Starch,1.0,0.0305600214368298,0.13474744263873295,0.036539189082962116,0.119135056831278,0.09141901651278932,0.09229096221254522,0.0,0.0,0.0272413951117297,0.0,0.0,0.007725873151520284,0.37137780061602,0.4564218359452284,0.1404644244557209,0.0,0.0,0.01816426724571215,0.0567893446486544,0.10417876228000543,0.08339276942770334,0.0023696273306632,0.0,0.03847050890346233,0.0,0.0,0.017969955518115026,0.0,0.0,0.04196277246112281,0.0,0.0,0.07518011319292227,0.257880822605976,0.0,0.0877643172250572,0.0008171128726425,0.0,0.08899925784889125,0.0044941207995338,0.0013899852808243734,0.03778164918842873,0.135232180422335,0.06912497839139725,0.049157665553577784,5.96043675990176,5.846365878340366,0.28462691756600805
